latitude,longitude,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15,2023-09-16,2023-09-17,2023-09-18,2023-09-19,2023-09-20,2023-09-21,2023-09-22,2023-09-23,2023-09-24,2023-09-25,2023-09-26,2023-09-27,2023-09-28,2023-09-29
28.69409141540531,76.92671625976571,-0.0007114810869097113,-0.0006971532129682,1.8337215806241147e-05,0.0008712288108654,-0.0002496555098332,0.0005577640258707225,0.0004820250323973002,-6.761532858943917e-05,0.0001499420613981,-8.48269064591106e-06,-0.0001306439662585,-0.0003403205191716,8.940456609707326e-05,-0.0001611877960385,4.4915414036950096e-05,-2.454269451845903e-05,0.000178542904905,0.0002376344928052,0.0002383922837907,-0.000287574250251,5.498415703186765e-05,0.0007167250732891,0.0003112003905698,-0.0001727175840642,0.0001749906368786,-0.0004514499451033,4.686966713052243e-05,0.0004388063971418,0.0007132134633138
28.707692881992926,76.92671625976571,-9.495246922597288e-05,-5.228204099694267e-05,0.0002145233011106,5.868815787835047e-05,-0.00026196055114259043,0.0005577640258707225,-0.0002459983516018,0.0001706550101516,8.335409074788059e-05,-0.0002866585855372,0.0003205327084288,-1.901821087813005e-05,6.445836334023625e-05,-0.0004930687719024,0.0001773892872733,-0.0001257979456568,-0.0001257516996702,-0.0010678840335458,0.0002964599407278,-6.685190601274371e-05,-6.862750160507858e-05,-0.0007500465144403,0.0004031828430015,-0.0001750857045408,-0.0001889407867565,0.0002691582485567,0.0006581872585229,0.0010386205976828,0.0001143111294368
28.721294348580543,76.92671625976571,-0.000360622012522,7.035445014480501e-05,-0.000410763954278,-0.0002873649355024,-0.0001595139183336,-0.0001334648113697,8.824408723739907e-05,-0.0003498715232126,3.0473012884613127e-05,-0.0005747781833633,0.00081509136362,-0.0002336329634999,0.0001862474164227,-8.429819718003273e-05,0.0005903053679503,0.0006229216232895,6.093869160395116e-05,-0.0004694491217378,0.0005813471507281,0.0003424777241889,-0.0001897007314255,7.996647036634386e-05,-9.271166345570236e-05,0.0004753987595904,-0.0002408345171716,0.001528856344521,0.0001552037574583,0.0003619854105636,-3.224977626814507e-05
28.73489581516816,76.92671625976571,0.0006483005709014,-0.0002511232742108,-0.0001562752731842,0.0001668983459239,-0.0001161632244475,-0.0009975214488804,0.0004820250323973002,-6.761532858943917e-05,-7.126767741283402e-05,0.0007917242473922,0.0002919113321695,-2.8143802030437623e-05,-8.685696229804307e-05,0.0003396150714252,-0.000141856027767,0.0001389279204886,-4.404969877214171e-05,0.0008902571862563,5.882249752175994e-05,-0.0002241651673102,0.0012343729613348,-0.000205973861739,0.000163029631949,0.0007336178678087,0.0005684178322553,-0.0001700356660876,0.0010451512644067,-0.0001333559484919,3.267019928898662e-05
28.74849728175577,76.92671625976571,0.0002655616553965,-0.00034325828892170946,0.0001218328325194,0.0003458964056335,0.0009321620455011,-0.0011025838321074,0.0004820250323973002,0.0005220592720434,-8.491991320624948e-05,-0.0003443360328674,0.0003945986973121,0.0011657377472147,-0.0006395206437446,0.0003403062873985,-0.0002059148246189,0.0001623045827727,-0.0003233339230064,0.0001875500020105,0.0007220098632387,-0.0004219186375848,1.577876537339762e-05,4.4183361751493067e-05,-0.00011440428352208867,4.656111195799895e-05,-0.0003675296902656,0.0006986918160690985,-3.863794700009748e-05,-4.4352724216878414e-05,0.0001377417356707
28.76209874834339,76.92671625976571,-0.0001591493492014,-0.0003039261209778,5.2474704716420025e-05,0.0001068361016223,-0.0006224772660061,-0.0001279441348742,-0.0002979956916533,-0.0001795229763956,8.335409074788059e-05,0.0012395549565553,0.0001239351840922,-0.0001894398155855,-9.7997224656865e-05,-0.0002657872391864,-0.0001384722272632,0.0001042635776684,7.150105375330895e-05,-0.0045395568013191,-0.0001691159559413,0.0001251979119842,0.0019215977517887,0.0001846931845648,0.0028092919383198,0.0005846412968821,0.000285072135739,2.274085318276775e-06,0.0002693240530788,-0.0008297298336401,-0.000508640659973
28.775700214931007,76.92671625976571,-0.0003288793668616,-0.00034325828892170946,-0.0002199105656472,-0.00021566855139090618,-0.0003372420906089,-0.0001693445083219,-0.0009877234697341,-0.0003110433463007,8.335409074788059e-05,-8.48269064591106e-06,-0.0003435598628129,-0.000100460521935,-0.0004009070980828,0.000128678540932,0.0003856892290059,-8.212538523366675e-05,5.572846930590458e-05,0.0003085580829065,0.0002159582072636,-0.0002086989115923,0.0001750505034578,0.002078837249428,0.0007958432543091,-0.0001175516081275,0.0001156413127318,-0.0011682750191539,-0.0007840399048290686,0.000232033082284,0.0002333112352062
28.789301681518623,76.92671625976571,0.0010354798287153,8.305103256134316e-05,0.0001668411860009,0.0003853651578538,-0.0006617634790018,0.000170589366462,-0.0004198455426376,3.5209039197070524e-05,-4.208481914247386e-05,-0.0002047704911092,-6.232668056327384e-06,-0.0002660898608155,-6.728334847139195e-05,0.00012867854093199713,-0.0011130375787615,0.0001490630529588,3.086684228037484e-05,0.0002231420221505,-0.0003211628645658,-0.0002114091039402,-0.0024551139213144,7.078814815031365e-05,0.0007872797432355,-0.0010083561064675,-0.0024070111103355,-0.0001196597659145,0.0005679950700141,-3.920584640582092e-05,-0.0001088720673578
28.80290314810624,76.92671625976571,-0.0007114810869097113,-0.0001986420247703,5.2474704716420025e-05,0.0006006114999763,0.0006808014586567,1.5268491324604838e-06,-4.855963197769597e-05,0.0001130884484155,0.0003795710508711,-0.0004975032643415,0.0003306659054942,-5.711630001314916e-05,0.0002983719750773,-9.486570343142375e-05,-0.0001081685186363,-0.000555670063477,0.0002427586150588,0.0003651433507911,0.000294925936032,-0.000382811675081,0.000781224516686,-0.0005647942307405,-0.0007735834806226,0.0004118288343306,0.0002383819810347,-1.7607102563488297e-05,-0.0004168017767369,-3.896240014000796e-05,-7.243322761496529e-05
28.81650461469385,76.92671625976571,-0.0007114810869097113,-0.0002319216437172,0.0004860220942646,-0.00021566855139090618,0.0004526631673797,-3.7110889934410807e-06,-0.0001441187196178,-0.0010599673260003,-2.366609805903863e-05,0.0008078722166828,-0.0001193428106489,6.29445567028597e-05,0.0051990426145493,-0.0002893503115046,9.406024037161842e-05,-0.0001017000467982,-0.0001891337014967,-3.392976941540837e-05,-4.873902798863128e-05,3.494807970128022e-05,-0.0003409849305171,0.0006033859099261,0.0004527947166934,-0.0004601230320986,0.0001037346664816,0.0007152191246859,0.0002811679150909,0.0003920974268112,-0.0002143783785868
