latitude,longitude,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15,2023-09-16,2023-09-17,2023-09-18,2023-09-19,2023-09-20,2023-09-21,2023-09-22,2023-09-23,2023-09-24,2023-09-25,2023-09-26,2023-09-27,2023-09-28,2023-09-29
25.77041366252495,86.54636260986342,-0.0001398913154844,-0.000361546059139,-7.401294715236872e-05,0.0003262562968302,0.0007461769273504,-0.00012391722702879211,4.0728548172245545e-05,-7.244184234878048e-05,0.0001301174052059,-0.000916406745091,0.0003649689315352,0.0002205017372034,-0.0008941895212046,0.0002695232687983,0.0004290350771043,0.0001958954962901,-5.1916395022999495e-05,0.0004282346344550948,2.903887252614368e-05,-6.6458283981774e-05,0.0003167675749864,0.0009206071845255,0.0002634455740917,-0.0005367106059566446,-0.0002104325685650506,0.0012643770314753,-0.0004225264710839,-4.4253087253309786e-05,-0.0008036426152102
25.891298456394946,86.54636260986342,0.0001858107425505,5.193497145228321e-06,-0.0003070600505452,-0.0003979016910307,5.9606281865853816e-05,-0.0001646593445912,-0.0014068620512261,5.69235908187693e-06,-5.591302033280954e-05,3.2884645288860816e-06,-0.0001823193742893,6.834759551566147e-05,-0.0004561773675959,0.004503849428147,0.0002699132601264,-0.0007226219167932,-0.0006065284251235,0.0012546107172966,0.0001028255210258,5.895566209801473e-05,-1.3225396742200246e-06,0.0002063873107545,-0.0001064808966475,-0.0013227983145043,2.3822547518648207e-05,-0.0005120444693602,-1.968583273992408e-05,-4.046574395033531e-05,9.8533091659192e-05
26.012183250264936,86.54636260986342,0.0001590964238857,-0.0002937222016043,0.0020843727979809,0.0001951406593434,-0.0002728508552536,-0.00012391722702879211,4.0728548172245545e-05,-9.388852777192368e-05,0.0001548034779261,7.10956082912162e-05,-0.0001520954683655,-0.0004479294002521,0.0008337435428984,0.0007880888297222,-0.0002724997757468,9.084787052415775e-06,-0.0006327192531898032,0.0003808912879321,-0.0004111695743631,0.0001172500051325,0.00015941938909229313,-0.0001542933605378,0.0003058034344576,0.0021640728227794,-1.9148385035805404e-05,7.93633225839585e-05,0.00034182888339269577,0.000460683600977,-2.070845039270353e-05
26.13306804413493,86.54636260986342,-0.0001102590031223,-0.0006327971932478,-0.000307453185087,-0.00014750233094671416,0.0012221978977321796,-3.009809552168008e-05,0.0005887768929824,-0.0005305517697706,0.0005149894859641,3.2884645288860816e-06,-8.702854393050075e-05,0.0011350570712238,0.0003238260396756,-0.00016774004325269436,-5.932687781751156e-05,-0.0001996430510189,-0.0001895075110951,-0.0002950409252662,-9.472860983805732e-05,0.0005136418621987,0.0021897810511291,0.0001043143274728,-6.523245247080922e-05,0.0001134925842052,-0.0008638422586955,-0.0003337281232234,-0.0001906927500385,6.83357211528346e-05,0.0002394927578279
26.25395283800492,86.54636260986342,0.0004399199970066248,-8.049079042394526e-05,0.00018682033987725647,2.40415902226232e-05,0.0012221978977321796,0.0003706906281877,4.0728548172245545e-05,-2.581109401944559e-05,0.0005178103456273063,-0.0005962471477687,6.074063549021957e-06,6.834759551566147e-05,0.0016727356705814,-1.14139913875988e-06,-0.000438732560724,-6.715454219374806e-05,-0.0001900304778246,-0.0004027370887342,3.137901512673125e-05,0.0003143113281112,-0.001522017410025,-8.91341915121302e-06,-0.0002214442938566,-0.0005367106059566446,1.52368329509045e-05,0.0002179077564505,-9.50359899434261e-05,0.0004349049704615,-1.741809865052346e-05
26.374837631874914,86.54636260986342,-0.0003691299643833,0.0001416803424945,0.00018682033987725647,-0.0019235361833125,-0.0003083100018557,2.803663119266276e-05,-3.816137177636847e-05,-0.0001621527480892,0.0002223663032054,-0.0003029576619155,0.000162675147294,0.0003758632810786,0.00048341604997399523,9.941309690475464e-05,0.0005173777462914,0.0005099745467304829,0.0002741841599345,0.0004282346344550948,0.0001660495909163,0.000175623819814,-5.894318746868521e-06,2.8835598641308025e-05,-0.0001430475967936,0.0001549674198031,-1.7237705833395012e-05,-0.0003725983260665,1.5335253920056857e-05,0.000445600337116,0.000267572235316
26.49572242574491,86.54636260986342,0.0004399199970066248,-4.021323547931388e-05,0.0003683539980556,-0.0001819077733671,0.0012221978977321796,-0.00012391722702879211,0.0001261122524738,-4.0349001210415736e-05,-0.0002056528319371,3.2884645288860816e-06,8.640336454845965e-05,0.0004123566905036,0.00048341604997399523,1.5071282177814282e-05,0.0002622551692184,5.589270585915074e-05,-0.0001376447908114,-0.001680065295659,0.0005805418477393,9.071241220226511e-05,-0.0001847958774305,-0.0001797751756384,0.0003597064351197,0.0002697468735277,-0.0002104325685650506,-0.0001566258870298,0.0004250000638421,0.0001693545200396,-8.130985224852338e-05
26.6166072196149,86.54636260986342,-0.0002023497945629,-0.0001057811023201,0.0001195323784486,-0.0001240530837094,-0.0004815259599126,9.424383461009712e-05,-0.0001892556465463,-0.0003353822685312,-3.899291914422065e-05,3.2884645288860816e-06,7.641995762242004e-05,-0.0012218814808875,0.0007133720209822,-5.37455161975231e-05,2.526360276533524e-06,3.380480484338477e-05,-0.0001306060148635,0.0004282346344550948,-8.470167085760135e-05,0.0002406114945188,0.0009670268045738,0.0001612150517757,0.0003902203752659,-1.9783847164944746e-05,-0.0001449406699975,-0.0005185402114875,0.00034182888339269577,7.328738865908235e-05,2.588151619420387e-05
26.737492013484893,86.54636260986342,-2.433774534438271e-05,8.662107575219125e-06,0.00018682033987725647,-0.0002606111229397,-3.2314626878360286e-05,0.0003581062774173,0.0002145096805179,-0.0013760846341028,-0.0004394617571961,3.2884645288860816e-06,1.7747666788636707e-05,-0.0007089276332408,-0.0003810898342635,-0.0002636713616084,0.0003191154100932,-6.001714791636914e-05,-0.0001234184601344,7.539618673035875e-05,-0.0001709328062133,-4.246924436301924e-05,-0.0002294518926646,-0.0002671210095286,-1.5155807886912951e-05,0.0009349992033094,-0.0002104325685650506,9.93864523479715e-05,-0.0008101119310595,0.000318697449984,3.0314722607727163e-05
26.858376807354887,86.54636260986342,6.14906384726055e-05,5.509234324563295e-05,0.000237432992435,-0.00014750233094671416,-0.0008068812312558,0.0010227548191323,-4.057960541103967e-05,-0.0001324034383287,-0.0001813530689105,0.000310439558234,-0.0001189619506476,6.834759551566147e-05,0.00048341604997399523,-0.00016774004325269436,-1.6051575357778347e-06,-0.0006070992676541,0.0001968357246369,0.0001946298434631,-0.0004347885260358,5.017435978516005e-05,-0.0001387772645102,0.0002264300273964,0.0005285217775963,0.0003578159376047,0.0002804224786814,0.000814534316305,-9.541690087644385e-05,5.509159745997749e-05,0.0001608603924978
