longitude,latitude,O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2)
76.83291625976568,28.408460617065373,0.1269001513719558,0.1205113306641578,,0.1158506721258163
76.83291625976568,28.42206208365299,0.1302071213722229,,0.1295111924409866,0.1163205578923225
76.83291625976568,28.435663550240605,0.1268454045057296,0.1208862289786338,0.1237038895487785,0.1277319490909576
76.83291625976568,28.44926501682822,0.1287562996149063,0.1239776611328125,0.1179257780313491,0.1229761242866516
76.83291625976568,28.46286648341584,0.1302914321422577,,0.1187565550208091,
76.83291625976568,28.476467950003453,0.1254719942808151,0.1183028295636177,0.1174976080656051,0.1234889924526214
76.83291625976568,28.49006941659107,0.1293952614068985,0.1233516931533813,0.12965027987957,0.1178791150450706
76.83291625976568,28.503670883178685,0.1242040395736694,0.1250943690538406,0.1163872480392456,0.1277236044406891
76.83291625976568,28.5172723497663,0.1252403408288955,0.1198764145374298,,
76.83291625976568,28.53087381635392,0.1322805732488632,,0.1154860109090805,
76.83291625976568,28.544475282941534,0.1292979419231414,0.1225151717662811,0.1443940699100494,0.1173318997025489
76.83291625976568,28.55807674952915,0.1253926753997802,0.1181240379810333,,0.1276798099279403
76.83291625976568,28.57167821611677,0.1329115927219391,0.1247698068618774,0.1266345828771591,0.126642644405365
76.83291625976568,28.585279682704385,0.1323742866516113,,,0.1216646432876586
76.83291625976568,28.598881149292,0.1321578919887542,0.1244796440005302,0.1323116868734359,0.1197379156947135
76.83291625976568,28.61248261587961,0.1299381107091903,,,0.1235258430242538
76.83291625976568,28.62608408246723,0.1243300586938858,,,0.1301853060722351
76.83291625976568,28.63968554905485,0.1261657029390335,,0.1343578845262527,
76.83291625976568,28.653287015642466,0.1311791241168975,0.1207069680094719,0.1230144873261451,0.1201366484165191
76.83291625976568,28.66688848223008,0.1325711756944656,0.1191621273756027,0.1193319261074066,0.1220855191349983
76.83291625976568,28.68048994881769,0.1277313232421875,0.1186802312731742,0.1330139636993408,0.1290699988603592
76.83291625976568,28.69409141540531,0.1263400465250015,,,0.1181222423911094
76.83291625976568,28.707692881992926,0.1320669949054718,0.1208332180976867,0.124813787639141,0.1226788833737373
76.83291625976568,28.721294348580543,0.1291681379079818,0.1240093410015106,,0.1264197379350662
76.83291625976568,28.73489581516816,0.129202514886856,0.1205902397632598,0.1201247796416282,0.1157055646181106
76.83291625976568,28.74849728175577,0.1325016170740127,0.1197236478328704,0.1202288269996643,0.1219420731067657
76.83291625976568,28.76209874834339,0.1265856176614761,0.1240505129098892,,
76.83291625976568,28.775700214931007,0.1287511587142944,0.1240414455533027,0.1171204447746276,0.1152042672038078
76.83291625976568,28.789301681518623,0.1298422217369079,0.1180975064635276,0.1282358914613723,0.1152929663658142
76.83291625976568,28.80290314810624,0.1271780580282211,0.1230488345026969,,0.1159691736102104
76.83291625976568,28.81650461469385,0.1310927420854568,0.1233540102839469,0.1298136115074157,
76.83291625976568,28.83010608128147,0.1316836178302765,0.1170218810439109,0.1256758719682693,0.1230391561985015
76.83291625976568,28.843707547869087,0.1283469796180725,,,0.1279707551002502
76.83291625976568,28.857309014456703,0.1307925283908844,0.1200082600116729,0.1309280693531036,0.1273800730705261
76.83291625976568,28.87091048104432,0.1329992860555648,0.1199391633272171,0.1183065176010131,
76.83291625976568,28.884511947631932,0.1280100047588348,,0.127199187874794,0.1293937116861343
76.84631625976569,28.408460617065373,0.1274658590555191,0.11993158608675,,0.1172330677509307
76.84631625976569,28.42206208365299,0.1266948580741882,0.1172209084033966,0.1164978444576263,0.1207412481307983
76.84631625976569,28.435663550240605,0.1299765259027481,0.1169492453336715,0.1207953765988349,0.1335253268480301
76.84631625976569,28.44926501682822,0.1277132481336593,0.1190627962350845,,0.1299346387386322
76.84631625976569,28.46286648341584,0.1334219872951507,0.121621273458004,0.14832603931427,0.1196423321962356
76.84631625976569,28.476467950003453,0.1326156258583068,0.1206447258591651,,0.1261246800422668
76.84631625976569,28.49006941659107,0.1319955289363861,,0.1237850785255432,0.1227573454380035
76.84631625976569,28.503670883178685,0.1301795095205307,0.1208119839429855,0.1232301965355873,0.1229325011372566
76.84631625976569,28.5172723497663,0.1292233020067215,0.1246987804770469,0.1256094872951507,
76.84631625976569,28.53087381635392,0.125786542892456,0.1240285113453865,,0.1275939047336578
76.84631625976569,28.544475282941534,0.1265436708927154,0.120405189692974,0.1343787908554077,0.1191003993153572
76.84631625976569,28.55807674952915,0.1255120635032653,0.1165701076388359,0.1172422990202903,0.1243514344096183
76.84631625976569,28.57167821611677,0.1260925233364105,,0.1239892169833183,0.1254091411828994
76.84631625976569,28.585279682704385,0.1315892040729522,,0.1336684972047805,0.1240864172577858
76.84631625976569,28.598881149292,0.1260761469602584,,0.1239241138100624,0.1161195263266563
