latitude,longitude,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15,2023-09-16,2023-09-17,2023-09-18,2023-09-19,2023-09-20,2023-09-21,2023-09-22,2023-09-23,2023-09-24,2023-09-25,2023-09-27,2023-09-28,2023-09-29,2023-09-30
11.574480056762807,74.0543060302735,1.1680676716280919e-05,1.1401209132487467e-05,2.43531765595175e-05,6.139205270053341e-06,2.26702650252264e-06,3.438612839090638e-05,9.824310836847872e-06,6.383383606589632e-06,1.6817295545479283e-05,3.2434163586003706e-05,4.841520876652794e-06,7.906689461378846e-06,1.2827731552533804e-05,2.537891487008892e-05,2.784994649118744e-06,1.956274536496494e-05,1.119039825425716e-05,3.519154915920808e-06,5.24307233717991e-06,6.530644441227196e-06,6.636121270275908e-06,-5.95257324675913e-06,7.756474587949924e-06,1.4358826774696354e-05,1.6676254745107144e-05,-2.144910922652344e-06,-8.464653546980117e-07,2.7584776034927927e-05,2.0164197849226184e-05
11.714901281862954,74.0543060302735,1.1680676716280919e-05,8.818796231935266e-06,9.172777936328202e-06,9.86458508123178e-06,8.894076017895713e-06,-2.210925686085829e-06,-1.1585275387915315e-05,-1.486788846705167e-06,3.693063263199292e-06,2.546239375078585e-05,1.5313573385355994e-05,-3.230496531614336e-06,1.0911931894952431e-05,1.9210057871532623e-05,1.7920749087352306e-05,2.0976647647330537e-05,4.671161605074303e-06,-2.494716682122089e-06,7.358399216172984e-06,1.397371306666173e-05,1.7859672880149446e-05,3.7047759633423993e-06,1.6477057215524837e-05,9.19939066079678e-06,1.2549084203783424e-05,3.758038246814976e-06,6.742497134837322e-06,4.419413016876206e-05,2.371981827309355e-05
11.855322506963098,74.0543060302735,1.1680676716280919e-05,1.7510083125671372e-05,4.054308374179527e-05,-5.9862304624402896e-06,8.526423698640428e-06,2.1845171431778e-05,1.80252789050428e-06,-3.5132927678205306e-06,1.0557650966802612e-05,9.092007530853152e-05,5.252173650660552e-06,9.57831616688054e-06,-4.901179181615589e-06,1.5489546058233827e-05,2.180933051931788e-06,6.997108812356601e-07,-6.907940814926405e-07,1.131226326833712e-06,3.3894234547915403e-06,1.8272387023898773e-05,9.557136309013003e-07,1.4741241102456115e-05,3.5407515497354325e-07,1.981521381821949e-05,8.561603863199707e-06,1.0235167792416178e-05,4.703154445451219e-06,1.283822439290816e-05,2.666207728907466e-05
11.99574373206324,74.0543060302735,2.000854465222801e-06,1.1186572010046802e-05,2.43531765595175e-05,2.101980271618231e-06,-5.087257250124821e-06,1.7850796211860143e-05,1.907596924866084e-05,2.1050343548267847e-06,9.669360224506818e-06,8.961529601947404e-06,5.965097898297245e-06,8.860817615641281e-06,-5.882361620024312e-06,1.1467644071672112e-05,-7.547732252533024e-07,1.498783240094781e-05,1.2083280125807503e-05,1.016790065477835e-05,1.334506396233337e-05,5.800704911962384e-07,1.082250378203753e-06,3.309374051241321e-06,1.0739001481852029e-05,-2.4540461254218826e-06,1.2024425814161075e-05,1.4739449397893624e-05,-5.8607038226909935e-06,5.501216946868226e-06,1.4122919310466386e-05
12.136164957163386,74.0543060302735,3.714208105520811e-06,6.803123596910154e-06,2.43531765595175e-05,-1.2451174370653462e-05,4.072990577697055e-06,4.740034455608111e-06,-1.1111281310149934e-05,6.679527814412722e-06,1.3612594557343982e-05,1.577222064952366e-05,-6.098725862102583e-06,7.407139946735697e-06,-9.13903204491362e-06,8.749260814511217e-06,6.081886112951906e-06,3.8492864405270666e-05,-2.269872084070812e-06,4.5011224756308366e-06,6.21684557700064e-06,1.1048995474993715e-05,5.016640898247715e-06,-7.650476618437096e-06,2.384832669122261e-06,1.12686484499136e-05,5.814974883833202e-06,7.82142706157174e-06,1.5839563275221735e-05,3.0109249564702623e-05,2.834171027643606e-05
12.27658618226353,74.0543060302735,4.836394964513602e-06,2.157627204724122e-05,1.5588157111778855e-05,1.0349511285312474e-05,1.4274256727730972e-06,4.710653229267336e-06,6.51391292194603e-06,9.980886716220994e-06,8.13945007394068e-06,1.8881572888161034e-05,2.6812160285771824e-05,1.1209453077754006e-05,1.238098684552824e-05,1.134180638473481e-05,1.461280135117704e-05,1.738747778290417e-05,5.984943527437281e-06,-3.7349564081523567e-06,2.8498727260739543e-05,2.721884584389045e-06,-1.088240082935954e-06,-1.3602480066765564e-05,1.591022009961307e-05,4.070234717801213e-05,2.3377424440695904e-05,8.906193215807434e-06,7.167098829086172e-06,1.2462143786251543e-05,1.575796522956807e-05
12.417007407363675,74.0543060302735,2.09969948627986e-05,7.000600817264058e-06,2.725220656429883e-05,1.4373556950886268e-05,-5.737304491049144e-06,6.732839352707742e-08,1.0863208444789052e-05,9.008887900563424e-06,4.3448590076877736e-06,1.3614421732199844e-05,1.413816516447142e-05,8.054500540310983e-06,1.0140305676031858e-05,2.1215135348029435e-05,4.110286681680009e-06,1.478753620176576e-05,4.175476078671636e-06,3.392810640434618e-06,1.403398891852703e-05,2.094540292318925e-07,9.135014806815889e-06,-1.2629442380784894e-06,1.216512009705184e-05,-3.757756985578453e-06,1.6551217413507402e-05,1.4530441148963291e-05,8.990155038191006e-06,2.8005746571579948e-05,1.3558562386606354e-05
12.55742863246382,74.0543060302735,1.6641832189634442e-05,1.705246904748492e-05,-3.848290361929685e-06,-3.3307940157101257e-06,-3.4995348414668115e-06,6.440960987674771e-06,-1.4543361430696676e-05,1.649218211241532e-05,-5.693408638762776e-06,1.3451929589791687e-05,1.9123926904285327e-05,1.8208644178230315e-05,8.908326890377793e-06,1.6999510989990085e-05,1.5846009773667902e-05,7.062286385917105e-06,2.409654598523048e-06,8.95591529115336e-06,2.031065741903149e-05,2.9581149647128768e-05,3.153242005282664e-06,1.128757321566809e-05,2.430576751066837e-05,-2.299062771271565e-06,7.267549517564476e-05,3.295000715297647e-05,7.146114057832165e-06,7.749847100058105e-06,1.7142510841949843e-05
12.697849857563964,74.0543060302735,3.625882754931808e-06,1.5728552170912735e-05,1.5312713003368117e-05,6.139205270053341e-06,-3.1790068533155136e-06,1.5332503608078696e-05,5.470753174375012e-06,8.540329872630537e-06,7.647541679034475e-06,1.0030822522821836e-05,1.3721225514018442e-05,3.979822395194788e-06,1.5111609172890894e-05,7.647596248716582e-06,1.1102191820100415e-05,6.373101768986089e-06,1.2814786032322445e-07,-3.001771631261363e-08,7.514724984503118e-06,9.852261428022755e-06,2.1807001758134e-05,9.376173693453891e-06,1.3785616829409264e-05,4.023191195301479e-06,3.9029007893987e-05,1.0704673513828313e-05,1.09350512502715e-05,1.6787973436294124e-05,3.2909531000768766e-05
12.838271082664107,74.0543060302735,3.261675010435283e-05,3.918750735465437e-06,3.1200765079120174e-05,5.420815796242096e-06,-4.501968305703485e-06,-1.0343169378757013e-05,1.0578052751952782e-05,8.93190190254245e-06,8.594159226049669e-06,5.411208348959917e-06,-3.6840590382780647e-06,6.359870440064697e-06,4.972924671164947e-06,1.6306903489748947e-05,8.667159931974311e-07,1.1637250281637534e-05,1.361325985271833e-06,3.630600247106486e-07,3.17089461532305e-06,6.514543201774359e-06,-1.6417498045484535e-05,3.393482302271877e-06,1.0936866601696238e-05,6.397291599569144e-06,1.479126513004303e-05,2.002466135309077e-05,1.5550353055004962e-05,2.329634662601165e-05,3.2933687180047855e-05
