latitude,longitude,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15,2023-09-16,2023-09-17,2023-09-18,2023-09-19,2023-09-20,2023-09-21,2023-09-22,2023-09-23,2023-09-24,2023-09-25,2023-09-27,2023-09-28,2023-09-29,2023-09-30
20.12079811096192,68.18624877929699,5.999517725285841e-06,1.3273462172946893e-05,3.19040373142343e-05,6.594256774405949e-06,4.201092906441772e-06,1.0582738468656316e-05,5.646194040309638e-06,1.9102279111393727e-05,3.016236860275967e-06,1.900331146265961e-05,3.0087298910075333e-06,1.1504936082928909e-05,4.661049842979992e-06,1.689197597443126e-05,3.084023319388507e-06,2.2352305677486584e-05,-6.009903245285386e-06,3.869411102641607e-06,1.6589223150731414e-06,1.5815729057067074e-05,6.68427173877717e-06,3.277469431850477e-06,9.766427865542935e-06,5.89699084230233e-06,1.1296198863419704e-05,1.61233820108464e-05,9.67151117947651e-06,2.8705110253213206e-06,1.9436214643064886e-05
20.26407909393311,68.18624877929699,-9.656179827288724e-06,4.587823241308797e-06,2.3056726962404923e-05,1.3148384823580272e-05,-1.1866021054629529e-07,2.0084607967874035e-05,6.043163921276573e-06,1.6301175080972227e-05,1.1695265129674226e-05,2.366740591241978e-05,9.576808224665e-06,1.7311146861452528e-05,-7.252338605212572e-07,1.5565774447168224e-05,-2.4639882667543134e-06,2.104628038068768e-05,-3.6261387776903575e-06,7.638185707037337e-06,5.852994490851415e-06,3.0904016057320405e-06,6.970452886889689e-06,-4.3150193960173056e-06,7.943471246107947e-06,-5.562077944887278e-07,1.0258559086651076e-05,2.012618097069208e-05,1.4405731235456187e-05,2.6352532586315647e-05,1.1913399248442149e-05
20.407360076904304,68.18624877929699,1.1648875341527577e-05,3.4997021430172026e-05,2.1993106201989576e-05,3.206507017239346e-06,1.7595274288957095e-07,4.508978690864751e-06,1.644926487642806e-05,2.708219108171761e-05,2.052544368780218e-05,1.9116851035505533e-05,1.2201508070575072e-05,1.8753302356344648e-05,2.22374046643381e-06,2.701309313124512e-05,8.37947300169617e-06,1.345961482002167e-05,2.2153230929689016e-06,1.8580566063519655e-07,-5.367373432818567e-06,1.1543961591087282e-05,4.957546025252668e-06,-6.157009124763135e-07,2.265863804495893e-05,1.0018941793532576e-05,3.3855176297947764e-05,9.051416782313026e-06,1.1279566933808384e-05,1.5045361578813754e-05,-8.677366167830769e-06
20.5506410598755,68.18624877929699,1.1648875341527577e-05,9.902835699904244e-06,9.968425729312004e-06,1.164571676781634e-05,-2.9548749580499134e-07,2.277522798976861e-05,9.8124755822937e-06,9.870026588032488e-06,1.0578891306067815e-05,1.9390692614251748e-05,1.103104295907542e-05,1.692085606919136e-05,3.833834398392355e-06,2.5832066967268474e-05,5.680790764017729e-06,1.291995431529358e-05,4.852601266323291e-06,1.1777665349654852e-05,-1.3251137715997174e-05,7.44327644497389e-06,-1.0808017577801364e-05,1.394554419675842e-05,7.207697308331262e-06,-1.3408885934040882e-05,1.294886078540003e-05,1.2762969845425689e-06,7.102954441506881e-06,1.4015483429830056e-05,2.43558988586301e-05
20.69392204284669,68.18624877929699,1.7663711332716048e-05,2.239734203612897e-05,2.5040242690010928e-05,3.3342267026390045e-06,2.6162797439610586e-06,1.690889439487364e-05,1.5556628568447195e-05,1.0354770893172828e-05,2.798062723741168e-06,1.2022471310046969e-05,9.055605914909393e-06,9.56029452936491e-06,1.128406984207686e-05,1.8068303688778545e-05,1.167006939795101e-05,2.5999865101766773e-05,6.856207164673833e-06,1.1453352271928452e-05,9.708786819828674e-06,1.7679154552752152e-05,-2.0641857645387063e-06,6.823776402598014e-06,1.419737691321643e-05,1.3931754438090138e-05,3.670589285320602e-05,2.4882741854526103e-05,9.523632797936443e-06,9.73017085925676e-06,2.4327811843249947e-05
20.837203025817885,68.18624877929699,1.853881803981494e-05,2.1655767714815553e-05,2.084997868223581e-05,-1.94844164980168e-06,9.169794793706387e-06,1.027073903969722e-05,-6.832704912085319e-06,7.48464935895754e-06,1.6795607734820805e-05,9.12267842068104e-06,8.8207116277772e-06,-1.1952758995903423e-06,8.974277534434805e-07,6.604902591789141e-05,6.69299284614327e-06,2.038274578808341e-05,-1.3456912029141677e-06,3.957842636737041e-06,1.3423144991975278e-05,6.295880211837357e-06,6.955041044420796e-06,6.145670340629295e-06,2.8621989258681424e-05,6.163481884868816e-05,1.7264732377952896e-05,2.325604327779729e-05,5.30387660546694e-06,1.3779127584712114e-05,5.0570924940984696e-05
20.98048400878908,68.18624877929699,2.6462405003258027e-05,2.1655767714815553e-05,2.3056726962404923e-05,3.3342267026390045e-06,-9.67190044320887e-06,9.373433385917451e-06,2.8782647859770805e-05,6.630766165471869e-06,8.728426109883003e-06,2.278396459587384e-05,4.497201473441237e-07,2.2607118808082305e-05,-3.3623365425228264e-08,1.1071930202888323e-05,9.52583741309354e-06,8.784707461018115e-06,6.077657872083364e-06,1.292657884732762e-06,5.670879090757808e-06,2.635181090226979e-06,7.73467036196962e-06,-4.0868126234272495e-06,1.8563717958386403e-06,-4.4177241420584323e-08,2.109001070493832e-05,1.378684555675136e-05,1.3334600225789472e-05,3.076213761232793e-05,2.638183832459617e-05
21.123764991760275,68.18624877929699,1.2584905562107451e-05,4.747771890833974e-05,1.0463061698828824e-05,-2.747768576227827e-06,1.2944984518981071e-05,4.224533768137917e-05,4.944656097904954e-07,2.126226718246471e-05,1.953571154444944e-05,-1.5221304465740104e-06,1.0367460845372989e-06,7.1819422373664565e-06,1.3030225090915336e-05,1.362826515105553e-05,2.357679659326095e-05,1.6087886479711435e-05,4.504410753725097e-06,1.2582197086885571e-05,2.5485507649136707e-05,6.964741260162555e-06,1.0574521184025798e-05,5.474572844832437e-06,1.1918728887394536e-05,1.5177451132331043e-05,1.7080905308830552e-05,1.539693221275229e-05,6.449476586567471e-06,1.1047102816519327e-05,2.2370239094016146e-05
21.26704597473147,68.18624877929699,1.1648875341527577e-05,1.9320017599966377e-05,2.9356679078773595e-05,2.4574867438786896e-06,1.185392920888262e-05,1.519339366495842e-05,-3.413279500819044e-06,1.878430157375988e-05,1.095488369173836e-05,2.346133805986028e-05,3.433534857322229e-06,1.703117959550582e-05,9.095604582398664e-06,0.0001049095153575,8.786348644207465e-07,1.870274354587309e-05,1.8010288158620824e-06,7.358078164543258e-06,3.3622745831962675e-05,1.0577445209491998e-05,-1.05817173334799e-06,1.4603056115447544e-05,7.582698162877932e-05,1.7944028058991537e-06,1.093141963792732e-05,1.7079912140616216e-05,5.871192115591839e-06,1.5697274648118764e-05,-2.063878810076858e-06
21.410326957702665,68.18624877929699,3.3041778806364164e-06,3.539033423294313e-05,3.126246519968845e-05,3.3342267026390045e-06,1.7595274288957095e-07,2.0523028069874272e-05,1.40088368425495e-05,1.177905869553797e-05,1.1083364370279014e-05,2.1246760297799483e-05,-2.9519887903006747e-06,1.4309294783743098e-05,1.1268547496001702e-05,1.5282283129636198e-05,-1.2570785656862429e-06,-2.3279428660316626e-06,5.310749202180887e-06,4.324997462390456e-06,8.605195944255684e-06,1.5531692042713985e-05,5.744877398683457e-06,7.029311291262275e-06,2.756145022431156e-06,-7.160842869780026e-06,2.3890677766758017e-05,2.5452463887631893e-05,3.528379920680891e-06,2.247723205073271e-05,1.5697409253334627e-05
