longitude,latitude
76.22574615478533,8.076525688171444
76.22574615478533,8.21655300336012
76.22574615478533,8.356580318548797
76.22574615478533,8.496607633737474
76.22574615478533,8.636634948926151
76.22574615478533,8.776662264114828
76.22574615478533,8.916689579303505
76.22574615478533,9.05671689449218
76.22574615478533,9.196744209680856
76.22574615478533,9.336771524869533
76.22574615478533,9.47679884005821
76.22574615478533,9.616826155246887
76.22574615478533,9.756853470435564
76.22574615478533,9.89688078562424
76.22574615478533,10.036908100812918
76.22574615478533,10.176935416001594
76.22574615478533,10.316962731190271
76.22574615478533,10.456990046378948
76.22574615478533,10.597017361567623
76.22574615478533,10.737044676756302
76.22574615478533,10.877071991944977
76.22574615478533,11.017099307133654
76.22574615478533,11.15712662232233
76.22574615478533,11.297153937511007
76.22574615478533,11.437181252699684
76.22574615478533,11.577208567888361
76.22574615478533,11.717235883077038
76.22574615478533,11.857263198265715
76.22574615478533,11.997290513454391
76.22574615478533,12.137317828643067
76.22574615478533,12.277345143831745
76.22574615478533,12.41737245902042
76.22574615478533,12.557399774209099
76.22574615478533,12.697427089397774
76.22574615478533,12.837454404586452
76.22574615478533,12.977481719775128
76.22574615478533,13.117509034963804
76.22574615478533,13.257536350152481
76.22574615478533,13.397563665341158
76.22574615478533,13.537590980529835
76.36574615478533,8.076525688171444
76.36574615478533,8.21655300336012
76.36574615478533,8.356580318548797
76.36574615478533,8.496607633737474
76.36574615478533,8.636634948926151
76.36574615478533,8.776662264114828
76.36574615478533,8.916689579303505
76.36574615478533,9.05671689449218
76.36574615478533,9.196744209680856
76.36574615478533,9.336771524869533
76.36574615478533,9.47679884005821
76.36574615478533,9.616826155246887
76.36574615478533,9.756853470435564
76.36574615478533,9.89688078562424
76.36574615478533,10.036908100812918
76.36574615478533,10.176935416001594
76.36574615478533,10.316962731190271
76.36574615478533,10.456990046378948
76.36574615478533,10.597017361567623
76.36574615478533,10.737044676756302
76.36574615478533,10.877071991944977
76.36574615478533,11.017099307133654
76.36574615478533,11.15712662232233
76.36574615478533,11.297153937511007
76.36574615478533,11.437181252699684
76.36574615478533,11.577208567888361
76.36574615478533,11.717235883077038
76.36574615478533,11.857263198265715
76.36574615478533,11.997290513454391
76.36574615478533,12.137317828643067
76.36574615478533,12.277345143831745
76.36574615478533,12.41737245902042
76.36574615478533,12.557399774209099
76.36574615478533,12.697427089397774
76.36574615478533,12.837454404586452
76.36574615478533,12.977481719775128
76.36574615478533,13.117509034963804
76.36574615478533,13.257536350152481
76.36574615478533,13.397563665341158
76.36574615478533,13.537590980529835
76.50574615478533,8.076525688171444
76.50574615478533,8.21655300336012
76.50574615478533,8.356580318548797
76.50574615478533,8.496607633737474
76.50574615478533,8.636634948926151
76.50574615478533,8.776662264114828
76.50574615478533,8.916689579303505
76.50574615478533,9.05671689449218
76.50574615478533,9.196744209680856
76.50574615478533,9.336771524869533
76.50574615478533,9.47679884005821
76.50574615478533,9.616826155246887
76.50574615478533,9.756853470435564
76.50574615478533,9.89688078562424
76.50574615478533,10.036908100812918
76.50574615478533,10.176935416001594
76.50574615478533,10.316962731190271
76.50574615478533,10.456990046378948
76.50574615478533,10.597017361567623
76.50574615478533,10.737044676756302
76.50574615478533,10.877071991944977
76.50574615478533,11.017099307133654
76.50574615478533,11.15712662232233
76.50574615478533,11.297153937511007
76.50574615478533,11.437181252699684
76.50574615478533,11.577208567888361
76.50574615478533,11.717235883077038
76.50574615478533,11.857263198265715
76.50574615478533,11.997290513454391
76.50574615478533,12.137317828643067
76.50574615478533,12.277345143831745
76.50574615478533,12.41737245902042
76.50574615478533,12.557399774209099
76.50574615478533,12.697427089397774
76.50574615478533,12.837454404586452
76.50574615478533,12.977481719775128
76.50574615478533,13.117509034963804
76.50574615478533,13.257536350152481
76.50574615478533,13.397563665341158
76.50574615478533,13.537590980529835
76.64574615478533,8.076525688171444
76.64574615478533,8.21655300336012
76.64574615478533,8.356580318548797
76.64574615478533,8.496607633737474
76.64574615478533,8.636634948926151
76.64574615478533,8.776662264114828
76.64574615478533,8.916689579303505
76.64574615478533,9.05671689449218
76.64574615478533,9.196744209680856
76.64574615478533,9.336771524869533
76.64574615478533,9.47679884005821
76.64574615478533,9.616826155246887
76.64574615478533,9.756853470435564
76.64574615478533,9.89688078562424
76.64574615478533,10.036908100812918
76.64574615478533,10.176935416001594
76.64574615478533,10.316962731190271
76.64574615478533,10.456990046378948
