longitude,latitude,So2_value(mol/m^2),So2_value(mol/m^2),So2_value(mol/m^2),So2_value(mol/m^2)
85.8263626098634,21.539445877075195,-7.114656182238832e-05,0.0022613247856497,-0.000290173193207,-0.0001562769321026
85.8263626098634,21.66033067094519,0.0004300156142562,0.0012408450711518,-0.0005502830608747,0.0009845839813351
85.8263626098634,21.78121546481518,-8.01473725005053e-05,0.0003053668770007,0.0002544048766139,0.001041846582666
85.8263626098634,21.902100258685174,0.0005844359402544,0.0007394464337266,-0.0002513802901376,0.000161534975632
85.8263626098634,22.022985052555168,0.0004193953063804,-0.000467210978968,0.0002180838491767,0.0004936456098221
85.8263626098634,22.14386984642516,0.0001557270588818,-0.0007933771121315,-0.0001019411574816,0.0002042845735559
85.8263626098634,22.264754640295152,0.0004111952148377,0.0052359304390847,7.724633178440854e-05,-0.0002151433582184
85.8263626098634,22.385639434165142,-3.8085210690042e-05,-2.8073702196707014e-05,0.0001907692203531,-0.0003410445642657
85.8263626098634,22.50652422803514,-1.3657336239703e-05,8.444608829449862e-05,9.932103421306238e-05,-0.0002558803535066
85.8263626098634,22.62740902190513,-0.0004264646267984,-0.0002260989858768,-0.0001728203351376,0.0001879435731098
85.8263626098634,22.748293815775124,0.0004645645967684,-0.0001518650533398,7.302934682229534e-05,-9.378992399433628e-05
85.8263626098634,22.86917860964512,-0.0002727932296693,0.0009490572265349,0.0002196780696976,0.0008842836250551
85.8263626098634,22.990063403515112,4.356259978521848e-06,-8.250254904851317e-05,-0.0001711382356006,-0.0004052119911648
85.8263626098634,23.110948197385103,0.0003668233111966,0.0001892220898298,0.0002118706179317,-6.156931340228766e-05
85.8263626098634,23.231832991255096,0.0001111190795199,-0.0010742981685325,0.0004580194072332,-7.368540991592454e-06
85.8263626098634,23.35271778512509,3.170601121382788e-05,0.0001413385325577,-0.0003331451734993,0.0002158049901481
85.8263626098634,23.473602578995084,0.0006485086050815,-0.000326531153405,-0.0003610091225709,3.58796060027089e-05
85.8263626098634,23.594487372865075,0.000424124096753,-4.0271615944220684e-06,0.0001572926266817,0.0001460532366763
85.8263626098634,23.71537216673507,0.0004358142614364,0.0007310439832508,-0.0001058473499142,-0.001007433864288
85.8263626098634,23.836256960605063,-0.0001739494764478,3.5247671803517733e-06,0.0007287956541404,-6.496161950053647e-05
85.8263626098634,23.957141754475053,0.0001273425732506,-0.0004958255449309,-0.0003716110368259,0.0001577776711201
85.8263626098634,24.078026548345047,-0.0012165863299742,0.0023526276927441,-0.0003661403316073,-0.0021833004429936
85.8263626098634,24.19891134221504,0.0001751735981088,-0.0001075142499757,0.0002006347931455,-0.0001379404711769
85.8263626098634,24.319796136085035,-0.0002788943529594,-0.0005595559487119,8.570733189117163e-05,0.0008307704119943
85.8263626098634,24.440680929955025,-5.906405931455083e-06,-3.4678443626035005e-05,-0.0001328590296907,-5.657616929966025e-05
85.8263626098634,24.56156572382502,0.0002958608383778,0.0015291715972125,-0.0004683599981945,-9.216045873472468e-05
85.8263626098634,24.682450517695013,9.141015470959246e-05,2.183237847930286e-05,-0.0005756973405368,-0.000206487631658
85.8263626098634,24.803335311565007,0.0002428485604468,-0.000259357941104,3.346149242133833e-06,-0.0001863085199147
85.8263626098634,24.924220105435,-0.0004894723533652,,0.0001985911658266,1.0240577466902325e-05
85.8263626098634,25.04510489930499,0.0005102847353555,-0.0001542697718832,-0.0026209913194179,0.0014199991710484
85.8263626098634,25.165989693174986,0.0001901265786727,2.963927545351908e-05,-0.0011303821811452,0.0001242002763319
85.8263626098634,25.286874487044976,-0.0004074619500897,0.0011660805903375,-0.0007677451940253,9.140267502516508e-05
85.8263626098634,25.40775928091497,7.412218110403046e-05,0.001249777036719,-0.0001943958050105,-0.0004120116936974
85.8263626098634,25.528644074784964,1.8235756215290166e-05,-0.000111348068458,9.248855349142104e-05,-0.0001156715807155
85.8263626098634,25.649528868654954,-0.0003367104509379,0.0005089232581667,-0.0002682768099475,-0.0031078536994755
85.8263626098634,25.77041366252495,-0.0001516188785899,,-0.0001579566887812,0.0018689315766096
85.8263626098634,25.891298456394946,-0.0001788135268725,-0.0005937484675087,-0.0004500846844166,-0.0001297557610087
85.8263626098634,26.012183250264936,1.254465041711228e-05,0.0001568738516652,0.0001697459229035,0.0006242337403818
85.8263626098634,26.13306804413493,1.868574690888636e-05,0.0023193180095404,-0.0001370271638734,8.656773570692167e-05
85.8263626098634,26.25395283800492,0.0002744561934377,0.0017576286336407,3.770930561586283e-05,0.0002544310991652
85.8263626098634,26.374837631874914,0.0004457543545868,0.0010287988698109,0.0005295374430716,6.593858415726572e-05
85.8263626098634,26.49572242574491,-0.0002010163298109,-0.0002687824598979,0.0001362146576866,-1.592915737091971e-07
85.8263626098634,26.6166072196149,-0.0003214970056433,0.0008397026103921,-0.0004741053853649,0.0006509595550596
85.8263626098634,26.737492013484893,0.0003298644151072,0.0011313982540741,-0.0001501879451097,-0.0001397541200276
85.8263626098634,26.858376807354887,-0.0001569876039866,0.0006093827541917,-1.468375285185175e-05,0.001337029854767
85.8263626098634,26.97926160122488,-0.000111144305265,0.0009497828432358,-9.379119728691876e-05,-0.0006085081840865
85.8263626098634,27.10014639509487,6.611768185393885e-05,-0.0007866828818805,4.860539047513157e-05,0.0006427113548852
85.8263626098634,27.221031188964865,0.0002827647258527,-0.0001073607054422,-0.000227000346058,0.0006401237333193
85.9463626098634,21.539445877075195,-2.194569606217556e-05,-0.0008050632313825,0.0004765753110405,0.0001907486730488
