longitude,latitude,O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2)
77.171,28.414,0.1239857077598571,0.1155476495623588,0.1231488361954689
77.181,28.414,0.1275876462459564,0.1137144789099693,
77.192,28.414,0.1262973845005035,0.1161692887544632,0.1181206852197647
77.202,28.414,0.1250449568033218,0.1153027042746543,0.1257562786340713
77.213,28.414,0.1258479058742523,0.1134199872612953,
77.223,28.414,0.1274233013391494,0.1195905581116676,0.1261078864336013
77.171,28.424,0.1285788565874099,0.1148319467902183,0.1302767693996429
77.181,28.424,0.1263001263141632,0.1153522655367851,0.1230554431676864
77.192,28.424,0.1322474330663681,0.1161090284585952,0.1204545050859451
77.202,28.424,,0.122181698679924,0.1263404190540313
77.213,28.424,0.1286066472530365,0.1213391795754432,0.1267992109060287
77.223,28.424,0.1282146275043487,0.1212784796953201,0.1223076656460762
77.233,28.424,0.1286679208278656,0.1209023147821426,0.1253089159727096
77.244,28.424,0.1265386193990707,0.1169302389025688,
77.161,28.434,0.1293373703956604,0.1246215552091598,0.1187655925750732
77.171,28.434,,0.1140711829066276,0.1257752478122711
77.181,28.434,0.1200274974107742,0.1135755404829979,0.1224884912371635
77.192,28.434,0.1262735277414322,0.1227156072854995,0.1370873749256134
77.202,28.434,0.1337442249059677,0.1153189614415168,0.1306052803993225
77.213,28.434,0.1243587359786033,0.1129800081253051,0.1315975934267044
77.223,28.434,0.1200562119483947,0.1193894445896148,0.1259585469961166
77.233,28.434,0.1320170164108276,0.121394045650959,0.1207566633820533
77.244,28.434,0.1324919909238815,0.1216229945421218,0.1199867874383926
77.129,28.443,0.1269628256559372,0.1155476495623588,0.1197339221835136
77.14,28.443,0.1257083714008331,0.1161460503935813,0.129151314496994
77.15,28.443,0.1259135007858276,0.1215563639998436,0.1213681623339653
77.161,28.443,0.1258501857519149,0.1184430867433548,0.1226861253380775
77.171,28.443,0.12515589594841,0.1180404350161552,0.122757650911808
77.181,28.443,0.1266359239816665,0.1199215874075889,0.1219891458749771
77.192,28.443,0.1288241446018219,0.1168176382780075,0.1180164143443107
77.202,28.443,0.119960643351078,0.1140978634357452,0.125123456120491
77.213,28.443,0.1252257227897644,0.1157654300332069,0.1296789348125457
77.223,28.443,0.1298557072877884,0.1142074912786483,0.1259460896253585
77.233,28.443,0.126395046710968,0.1129330396652221,0.1248044893145561
77.244,28.443,0.1283157467842102,0.1169405579566955,0.1281997412443161
77.129,28.453,0.127202957868576,0.1148576140403747,0.1208775043487548
77.14,28.453,0.1301154047250747,0.1159396693110466,0.126886248588562
77.15,28.453,0.1243132501840591,0.1162438243627548,
77.161,28.453,,0.1198897287249565,0.1260025054216385
77.171,28.453,0.120402306318283,0.1198255494236946,0.1231058165431022
