longitude,latitude,O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2)
77.171,28.414,0.1306664645671844,0.1281082034111023,0.1232502907514572
77.181,28.414,0.1216386780142784,0.1209653243422508,0.1232488453388214
77.192,28.414,0.1258818209171295,0.1169120743870735,0.1233821585774421
77.202,28.414,0.1291822046041488,0.1268225759267807,0.1230290681123733
77.213,28.414,0.1244512423872947,0.1253861337900161,0.1208192706108093
77.223,28.414,0.1239613369107246,0.1142057478427887,0.1218768656253814
77.171,28.424,,0.1290650814771652,0.1217058598995208
77.181,28.424,0.1246705129742622,0.1276448220014572,0.1215211376547813
77.192,28.424,0.1243169531226158,0.138746902346611,0.1238065138459205
77.202,28.424,0.136920690536499,0.1158403232693672,0.1225152388215065
77.213,28.424,0.1472539752721786,0.1274986118078231,0.1221775040030479
77.223,28.424,0.1212502419948577,0.1185030564665794,0.1218963637948036
77.233,28.424,0.1239329054951667,0.1386972665786743,0.119759164750576
77.244,28.424,,0.1377317011356353,0.1226701289415359
77.161,28.434,,0.1264610886573791,0.1222758963704109
77.171,28.434,0.1414962857961654,0.1201760992407798,0.1228882819414138
77.181,28.434,,0.1173331066966056,0.1230369582772255
77.192,28.434,,0.1135471686720848,0.1218074932694435
77.202,28.434,0.1310243159532547,0.1171162575483322,0.1219531074166297
77.213,28.434,,0.1206332296133041,0.1220450699329376
77.223,28.434,0.1384439170360565,0.135183647274971,0.1200640052556991
77.233,28.434,0.132453054189682,0.1219318956136703,0.1228291168808937
77.244,28.434,0.1232419162988662,0.1156694665551185,0.1221367195248603
77.129,28.443,0.1241162121295929,0.1173451170325279,0.1220927163958549
77.14,28.443,0.124405413866043,0.1351727247238159,0.1217961087822914
77.15,28.443,0.1256512850522995,0.1290391385555267,0.1228019893169403
77.161,28.443,0.124532364308834,0.1183424592018127,0.1228129789233207
77.171,28.443,0.131744235754013,0.1166612058877945,0.1217945739626884
77.181,28.443,0.12436443567276,0.1257793754339218,0.1210914328694343
77.192,28.443,0.1385542601346969,0.1265990883111953,0.1219366639852523
77.202,28.443,,0.1216643899679184,0.1216427534818649
77.213,28.443,0.1250957399606704,0.1211116835474968,0.122817762196064
77.223,28.443,0.1243470907211303,0.1391323059797287,0.1223194599151611
77.233,28.443,0.1252539157867431,0.1224725916981697,0.1232400834560394
77.244,28.443,,0.135885864496231,0.1229559704661369
77.129,28.453,0.1271560788154602,0.1164841949939727,0.1225396618247032
77.14,28.453,0.1358029991388321,0.1252418011426925,0.1173979118466377
77.15,28.453,,0.1187899857759475,0.1248806565999984
77.161,28.453,0.1324124485254287,0.1222891733050346,0.1225152388215065
77.171,28.453,0.1233557313680648,0.1251401454210281,0.1221769973635673
77.181,28.453,,0.1257151216268539,0.1230785250663757
77.192,28.453,,0.1207131892442703,0.12468121945858
77.202,28.453,0.1337380707263946,0.1395779848098755,0.1211258023977279
77.213,28.453,,0.123811088502407,0.1230790615081787
77.223,28.453,0.1270675361156463,0.1391788125038147,0.1198082119226455
77.233,28.453,0.1279265135526657,0.124191403388977,0.1197950318455696
77.119,28.463,0.1212683767080307,0.1143070086836814,0.1208898201584816
77.129,28.463,0.1229259967803955,0.1273429840803146,0.1212788224220275
77.14,28.463,0.1242010071873664,0.1140667349100112,0.1200361549854278
77.15,28.463,0.1238178983330726,0.1372692435979843,0.1241088360548019
77.161,28.463,0.1381574124097824,0.1249629557132721,0.1223095804452896
77.171,28.463,,0.1265782564878463,0.1212833821773529
77.181,28.463,0.1384439170360565,0.1210963949561119,0.1227791309356689
77.192,28.463,0.1245061606168747,0.1148024573922157,0.122184544801712
77.202,28.463,,0.1286418288946151,0.1211917474865913
77.213,28.463,0.1232635453343391,0.1153676956892013,0.1214163452386856
77.223,28.463,,0.1220774799585342,0.1215382888913154
77.119,28.473,0.1206982135772705,0.126863807439804,0.1226461827754974
77.129,28.473,0.1242852807044982,0.1158403232693672,0.1180298030376434
77.14,28.473,0.1250066757202148,0.1245844140648841,0.1215982139110565
77.15,28.473,0.1310243159532547,0.1332725435495376,0.1237737759947776
77.161,28.473,0.1468552649021148,0.1211224421858787,0.1228104457259178
77.171,28.473,,0.1164937391877174,0.1218713000416755
77.181,28.473,,0.1297626495361328,0.1191357001662254
77.192,28.473,0.1250426024198532,0.1156100556254386,0.1209268867969513
77.202,28.473,0.1223464459180831,0.1246129274368286,0.1227623224258422
77.213,28.473,,0.1164276450872421,0.1224945858120918
77.223,28.473,0.1308196932077407,0.1275258958339691,0.1221819967031478
77.233,28.473,0.1225666552782058,0.1173849031329155,0.1219592168927192
77.119,28.482,0.1244109272956848,0.1213931292295456,0.1221345067024231
77.129,28.482,0.1394651681184768,0.127216950058937,0.1208738088607788
77.14,28.482,0.1486003100872039,0.1205595433712005,0.1210798844695091
77.15,28.482,0.1345787197351455,0.1170158982276916,0.1225716024637222
77.161,28.482,0.1471975594758987,0.1228817850351333,0.1211258023977279
77.171,28.482,0.1253589987754821,0.1226741895079612,0.1217944100499153
77.181,28.482,0.1333434283733368,0.1201455071568489,0.1226665750145912
77.192,28.482,,0.1160058304667472,0.1221087351441383
77.202,28.482,0.1286530494689941,0.1179319024085998,0.1236594840884208
77.213,28.482,0.1507186740636825,0.126517578959465,0.1217575222253799
77.223,28.482,0.1204012632369995,0.1366487741470337,0.1213188916444778
77.233,28.482,0.1497124582529068,0.1286561340093612,0.1223855540156364
77.244,28.482,,0.1163827180862426,0.1231511160731315
77.129,28.492,0.1210140287876129,0.1384176760911941,0.1221333220601081
77.14,28.492,0.1199377924203872,0.1317908763885498,0.1214926540851593
77.15,28.492,0.1295900344848632,0.117672398686409,0.1203437596559524
77.161,28.492,0.1267570555210113,0.1391289830207824,0.1183980554342269
77.171,28.492,0.1231203749775886,0.1160745844244957,0.122786208987236
77.181,28.492,0.1237644627690315,0.1275959908962249,0.1228927075862884
77.192,28.492,0.1463636457920074,0.1276925653219223,0.1222115084528923
77.202,28.492,0.1175399720668792,0.1163018196821212,0.1221566945314407
77.213,28.492,0.1202883124351501,0.1204165145754814,0.122955746948719
77.223,28.492,0.122652344405651,0.1147251203656196,0.1215228512883186
77.233,28.492,0.1251198500394821,0.1175151392817497,0.1220711320638656
77.244,28.492,,0.125333234667778,0.1200302392244339
77.254,28.492,0.122075468301773,0.1205319166183471,0.1246491223573684
77.264,28.492,0.1190305426716804,0.1226798221468925,0.1217876896262168
77.275,28.492,0.1205369681119918,0.1269894391298294,0.1211218908429145
77.306,28.492,0.1288570314645767,0.1242859661579132,0.1234553903341293
77.316,28.492,0.1251556873321533,0.1252783983945846,0.1217656582593917
77.327,28.492,0.1233080551028251,0.1208481267094612,0.1223984509706497
76.891,28.502,0.1324943900108337,0.1157059445977211,0.1231899634003639
77.109,28.502,0.1239613369107246,0.1231831461191177,0.1227407827973365
77.119,28.502,0.1239494830369949,0.1273399144411087,0.1210775077342987
77.129,28.502,,0.1152195855975151,0.1227791309356689
