longitude,latitude,O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2)
77.171,28.414,0.1283682435750961,,0.1195455342531204,0.129714623093605
77.181,28.414,0.1226280778646469,0.1249788776040077,0.1325439363718032,0.1163055002689361
77.192,28.414,0.1277592331171035,,,0.1310110390186309
77.202,28.414,0.1307158321142196,0.1205352693796157,0.1247740685939788,0.1264167129993438
77.213,28.414,0.1391370147466659,0.1176083087921142,0.1285435408353805,0.1295662969350814
77.223,28.414,0.1276850253343582,0.123239554464817,,0.1228782460093498
77.171,28.424,0.130449578166008,,0.1222549155354499,0.1260030269622802
77.181,28.424,0.1305083930492401,,,0.1274047791957855
77.192,28.424,0.1287833750247955,0.1233741790056228,,0.1295633316040039
77.202,28.424,0.1283105015754699,0.1168334931135177,0.1309979856014251,0.126873031258583
77.213,28.424,0.1313056647777557,0.1166465580463409,,0.1252238005399704
77.223,28.424,0.131724938750267,0.1191924810409545,,0.1159531325101852
77.233,28.424,0.1289394646883011,0.1210208982229232,0.1177497953176498,0.1191499307751655
77.244,28.424,0.1332701295614242,0.1205912604928016,,0.1156062632799148
77.161,28.434,0.1269127577543258,0.1197890564799308,0.1285522729158401,0.1301235556602478
77.171,28.434,0.1279041469097137,0.1227765157818794,0.1344703286886215,0.1288301646709442
77.181,28.434,0.1274601072072982,,0.11868517100811,
77.192,28.434,0.1362729221582412,0.1188282445073127,0.1357729583978653,
77.202,28.434,0.1319794207811355,0.1217333450913429,,
77.213,28.434,0.1280728578567505,,0.1267353743314743,
77.223,28.434,0.1243698745965957,0.1199267655611038,0.1238723397254943,
77.233,28.434,0.1320043802261352,0.1206096410751342,0.1325670480728149,0.1184193640947341
77.244,28.434,0.124984323978424,,,0.1265208423137664
77.129,28.443,0.1273765563964843,0.1173477247357368,,0.1251039057970047
77.14,28.443,0.1259588450193405,0.1210779771208763,0.1255690902471542,0.1219100281596183
77.15,28.443,0.1281802058219909,0.1217076778411865,0.1348409205675125,0.1219366788864135
77.161,28.443,0.1323985457420349,0.1194580569863319,0.1329804956912994,0.1217743083834648
77.171,28.443,0.1320406794548034,0.1194562688469886,0.139678493142128,0.1164158508181572
77.181,28.443,0.1342682242393493,0.1198513209819793,0.1258881837129593,0.1281317323446273
77.192,28.443,0.1304967850446701,,,0.11603993922472
77.202,28.443,0.1326903700828552,0.1206537783145904,0.1339734941720962,0.1284533590078354
77.213,28.443,0.1318260878324508,0.1209199503064155,0.1286746263504028,0.1256193965673446
77.223,28.443,0.1251061558723449,0.1174990758299827,,0.1192628368735313
77.233,28.443,0.1329787522554397,0.1233143955469131,0.1325565427541732,0.1308281570672989
77.244,28.443,0.1352540254592895,0.1209105849266052,0.11957897990942,0.1233803778886795
77.129,28.453,0.1272242069244384,0.122086189687252,0.1299462020397186,
77.14,28.453,0.1335620135068893,0.1249143257737159,0.1240709424018859,
77.15,28.453,0.1304923146963119,,0.1246836632490158,0.1229313090443611
77.161,28.453,0.1278500109910965,0.1223431155085563,0.1357469260692596,0.1297060847282409
77.171,28.453,0.1313315331935882,0.1242565214633941,,0.1212006211280822
77.181,28.453,0.1263480931520462,0.1194372326135635,0.1286638230085373,
77.192,28.453,0.1317384839057922,0.1215052679181099,0.1193319261074066,
77.202,28.453,,0.1212106868624687,,0.127049520611763
77.213,28.453,0.1271861046552658,,0.1255553662776947,0.1308281570672989
77.223,28.453,0.1265202313661575,,0.1215196102857589,
77.233,28.453,0.1260704398155212,0.1167358085513114,,0.1230326816439628
77.119,28.463,0.1279170662164688,0.1218336001038551,0.119401566684246,0.1159746646881103
77.129,28.463,0.1322974860668182,0.1216705441474914,0.1268145143985748,0.1259395331144333
77.14,28.463,0.1307273358106613,,0.1230144873261451,0.1164158508181572
77.15,28.463,0.1273969113826751,0.1217417791485786,0.1385557502508163,0.117964930832386
77.161,28.463,0.1300151199102401,,0.1238338723778724,0.1232287362217903
77.171,28.463,0.1255523562431335,0.1201980113983154,0.142661839723587,0.1232975050806999
77.181,28.463,0.131246268749237,0.1210208982229232,0.1153097003698349,0.1252802014350891
77.192,28.463,0.1340924054384231,0.1201606765389442,0.1223101764917373,0.1155172288417816
77.202,28.463,0.1274597644805908,0.1207050308585167,0.1347402781248092,
77.213,28.463,0.1292666494846344,,0.1328969746828079,
77.223,28.463,0.1273244768381118,0.1182464808225631,0.1455307751893997,0.1283491253852844
77.119,28.473,0.1324845850467682,,0.1228985637426376,0.1253456324338913
