longitude,latitude,O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2)
77.171,28.414,0.1215943619608879,0.1190488338470459,0.1243993639945983
77.181,28.414,0.1327699124813079,0.1219796240329742,0.1159601882100105
77.192,28.414,0.1333071589469909,0.1235308423638343,0.1157586500048637
77.202,28.414,0.1200394108891487,0.1263611018657684,0.1139884516596794
77.213,28.414,0.1309561282396316,0.1234744787216186,0.1189136654138565
77.223,28.414,0.1234698593616485,0.1329692155122757,0.1174848824739456
77.171,28.424,0.1284139305353164,0.1193117052316665,0.1216644868254661
77.181,28.424,0.122853584587574,0.1204632893204689,0.1187509298324585
77.192,28.424,0.1291661858558654,0.1212888807058334,0.1168308705091476
77.202,28.424,0.1324429214000702,0.1243900805711746,0.1209867820143699
77.213,28.424,0.1304774135351181,0.1243650019168853,0.1155938357114791
77.223,28.424,,0.1308153718709945,0.1178075671195983
77.233,28.424,0.1257343143224716,0.1295435577630996,0.1260538548231125
77.244,28.424,0.1305889934301376,0.1270623505115509,
77.161,28.434,0.124334916472435,0.1282861083745956,0.1149765849113464
77.171,28.434,0.1292707324028015,0.1228617429733276,0.1254864633083343
77.181,28.434,0.1296756118535995,0.1180566772818565,0.1247899308800697
77.192,28.434,0.1218614429235458,0.1212818026542663,0.1147020980715751
77.202,28.434,0.1329978704452514,0.1289832144975662,0.1162629425525665
77.213,28.434,0.1282596737146377,0.1253323405981063,0.1169887408614158
77.223,28.434,0.1195840835571289,0.1283323466777801,0.1248791143298149
77.233,28.434,0.1239117980003357,0.1274381875991821,0.1174358278512954
77.244,28.434,0.1221719309687614,0.1283205896615982,0.1183638647198677
77.129,28.443,0.1183943822979927,,0.114844799041748
77.14,28.443,0.1312358081340789,0.1219365373253822,0.1147703900933265
77.15,28.443,0.1292062401771545,0.1297046840190887,0.1226980537176132
77.161,28.443,0.1202587559819221,0.1296099573373794,0.117311030626297
77.171,28.443,,0.1267894506454467,0.1206245496869087
77.181,28.443,0.1294186115264892,0.1284758895635604,0.1167371422052383
77.192,28.443,0.1237563341856002,0.1234050691127777,0.1241094022989273
77.202,28.443,0.1224991828203201,0.1220040842890739,0.1170773655176162
77.213,28.443,0.1292928755283355,0.1196104809641838,0.1167088076472282
77.223,28.443,0.1292538493871688,0.1293766796588897,0.1180691570043563
77.233,28.443,0.1297577619552612,0.1232309117913246,0.1196245476603508
77.244,28.443,0.1265004724264145,0.1294299513101577,0.1184623315930366
77.129,28.453,0.1285484731197357,0.1291107088327407,0.1176835820078849
77.14,28.453,0.1309231072664261,0.1264964044094085,0.1157372295856475
77.15,28.453,0.1285688579082489,0.123376116156578,0.1168308705091476
77.161,28.453,0.1309561282396316,0.1293403655290603,0.1204504743218422
77.171,28.453,0.1298605352640152,0.1244151443243026,0.1250120997428894
77.181,28.453,,0.1212107017636299,0.1163680329918861
77.192,28.453,0.1273022443056106,0.1335048228502273,0.1144505217671394
77.202,28.453,0.1229613497853279,0.1246308237314224,0.1179427132010459
77.213,28.453,0.1199576407670974,0.1278387606143951,0.1201206669211387
77.223,28.453,0.1296531409025192,0.1280309706926345,0.1144724190235138
77.233,28.453,0.1282174289226532,0.1265944987535476,0.1205371990799903
77.119,28.463,0.1284139305353164,0.1189674437046051,0.1164025217294693
77.129,28.463,0.1282506883144378,0.1195333003997802,0.125594288110733
77.14,28.463,0.1291661858558654,0.1282335370779037,0.1191795468330383
77.15,28.463,0.1322341412305832,0.1291193068027496,0.1166337355971336
77.161,28.463,0.1281870007514953,0.1227699816226959,0.1163337305188179
77.171,28.463,0.1296357363462448,0.1267136037349701,0.1212387904524803
77.181,28.463,0.1195840835571289,0.1234092563390731,0.1202680394053459
77.192,28.463,0.1261524856090545,0.1288538426160812,0.1199333295226097
77.202,28.463,0.1246920600533485,0.1281242817640304,0.1190585568547248
77.213,28.463,0.1266185194253921,0.1285158842802047,0.122906245291233
77.223,28.463,0.1287738531827926,0.1232480183243751,0.1158596351742744
77.119,28.473,0.1217641681432724,0.119464486837387,0.1186236813664436
77.129,28.473,0.1326727122068405,0.1296169757843017,0.1267906427383422
77.14,28.473,0.1290287971496582,0.1218395084142685,0.1155938357114791
77.15,28.473,0.1329993307590484,0.1340188533067703,0.1164051964879036
77.161,28.473,0.1317073106765747,0.128845676779747,0.1178816482424736
77.171,28.473,0.1288396716117859,0.1211406961083412,0.1156420484185218
77.181,28.473,0.1206676289439201,0.1249800100922584,0.12517711520195
77.192,28.473,0.1191544905304908,0.1309425830841064,0.1162429749965667
77.202,28.473,0.1282174289226532,0.1216639056801796,0.117110326886177
77.213,28.473,0.1281201541423797,0.1270165890455246,0.117143228650093
77.223,28.473,0.132742241024971,,0.1161216795444488
77.233,28.473,0.1296889781951904,0.1205812618136406,0.1156398579478263
77.119,28.482,0.1205674111843109,,0.1170751899480819
77.129,28.482,0.129212200641632,0.1277444660663604,0.1240869835019111
77.14,28.482,,0.1289832144975662,0.1223954781889915
77.15,28.482,0.1329358220100402,0.1255325376987457,0.1164457574486732
77.161,28.482,0.1289920508861541,0.1269530057907104,0.1159342154860496
77.171,28.482,0.1199576407670974,0.1267928034067154,0.1259396821260452
77.181,28.482,0.1224079355597496,0.1283680647611618,0.1209903433918953
77.192,28.482,0.1298438608646392,0.1190378665924072,0.1153109297156333
77.202,28.482,0.1294176578521728,0.1279720067977905,0.116982601583004
77.213,28.482,0.1197469681501388,0.1233726516366005,0.1190991625189781
77.223,28.482,,0.1231962442398071,0.1191807687282562
77.233,28.482,0.1197939366102218,0.126933217048645,0.1161478161811828
77.244,28.482,0.1308344900608062,0.1273978650569915,0.1143917217850685
77.129,28.492,0.1196943670511245,0.1234394460916519,0.1174273341894149
77.14,28.492,0.1196475476026535,0.1294482499361038,0.1160477399826049
77.15,28.492,0.1288571953773498,0.128525897860527,0.124537244439125
77.161,28.492,0.1201092153787612,0.1290069073438644,0.1159922182559967
77.171,28.492,0.1321046948432922,0.1273442655801773,0.1149739250540733
77.181,28.492,,0.1274140626192093,0.1193495914340019
77.192,28.492,0.1226928532123565,0.1275586187839508,0.124263010919094
77.202,28.492,0.1217556968331337,0.1300462186336517,0.1173740774393081
77.213,28.492,0.1317638307809829,0.1246690303087234,0.1148436293005943
77.223,28.492,,0.1302274912595749,0.1190991178154945
77.233,28.492,0.1270038932561874,0.1208339408040046,0.1155461892485618
77.244,28.492,0.1278479695320129,0.1308013349771499,0.1260824203491211
77.254,28.492,0.1200346574187278,0.1225688457489013,0.1268280446529388
77.264,28.492,0.1199466809630394,0.1220999360084533,0.1166936755180358
77.275,28.492,0.1288045793771743,0.1335370540618896,0.1164061203598976
77.306,28.492,0.1315308064222335,0.1298969388008117,0.1158319786190986
77.316,28.492,0.1310030221939087,0.1232007890939712,0.1164402142167091
77.327,28.492,0.1305421888828277,0.1296534836292266,0.1158659383654594
76.891,28.502,0.1187558248639106,0.12394680082798,0.1164531484246254
77.109,28.502,0.1287984997034073,0.1279263198375702,0.1172666698694229
77.119,28.502,,0.1269270032644271,0.1164457574486732
77.129,28.502,0.1301941573619842,0.1244067996740341,0.1162065044045448
77.14,28.502,0.1301696449518203,0.1214718222618103,0.1159105598926544
77.15,28.502,0.1304477900266647,0.1260253489017486,0.1149303019046783
77.161,28.502,0.1331241875886917,0.12746262550354,0.1176692172884941
77.171,28.502,,0.1233264580368995,0.1167001128196716
77.181,28.502,0.1261902451515197,0.1262091845273971,0.1159121990203857
77.192,28.502,0.1206695437431335,0.1212542504072189,0.115257553756237
77.202,28.502,0.1331085860729217,0.1254233717918396,0.1174639910459518
77.213,28.502,0.12882761657238,0.1257906109094619,0.1149159520864486
77.223,28.502,0.1187132596969604,0.1285658478736877,0.1156985685229301
77.233,28.502,0.1177961304783821,0.1260896474123001,0.1169035583734512
77.244,28.502,0.1208019703626632,,0.1161847412586212
77.254,28.502,0.1312812268733978,0.1292858868837356,0.1195435300469398
77.264,28.502,0.1308204233646392,0.1309251487255096,0.1215453445911407
77.275,28.502,,0.130547359585762,0.1147284880280494
77.285,28.502,0.1339643597602844,0.127248078584671,0.1164411902427673
77.296,28.502,0.1263200342655182,0.129322811961174,0.1177132576704025
77.306,28.502,0.1207176446914672,0.1286502331495285,0.1159365102648735
77.316,28.502,0.1290476024150848,0.1176361292600631,0.1182090565562248
77.327,28.502,0.1195587962865829,0.1278773695230484,0.1190329268574714
76.891,28.512,0.1210444718599319,0.1286579668521881,0.1159262210130691
76.901,28.512,0.1206262037158012,0.1288648843765258,0.1254070699214935
76.922,28.512,0.1303817331790924,0.120612159371376,0.1175408437848091
76.932,28.512,0.1234449446201324,0.1214905008673667,0.1166220530867576
76.943,28.512,0.1311089992523193,0.1291718631982803,0.1160621270537376
76.953,28.512,0.1281796544790268,0.1190373450517654,0.1254024803638458
76.963,28.512,0.1294084191322326,0.128924623131752,0.1195425614714622
77.098,28.512,0.1287357807159423,0.127793401479721,0.1157714575529098
77.109,28.512,0.1191754639148712,0.1231205761432647,0.1168941557407379
77.119,28.512,0.133083313703537,0.1240748614072799,0.1153683587908744
77.129,28.512,0.1304696202278137,0.1273777484893798,0.1163896471261978
77.14,28.512,,0.1279418766498565,0.1231393814086914
77.15,28.512,0.1218757703900337,0.1280673444271087,0.1193476542830467
77.161,28.512,0.1325186342000961,0.1268496066331863,0.1166521832346916
77.171,28.512,0.1254755109548568,0.1269712895154953,0.1225850209593772
77.181,28.512,0.1273106038570404,0.1248407810926437,0.1171649694442749
77.192,28.512,0.1282919943332672,0.1290188133716583,0.1178614422678947
77.202,28.512,0.1187492907047271,,0.1154049932956695
77.213,28.512,0.1308747678995132,0.127434954047203,0.1173398122191429
77.223,28.512,0.1323079764842987,0.1300361603498459,0.1173700019717216
77.233,28.512,0.1312039494514465,0.1282030940055847,0.1185876056551933
77.244,28.512,0.1324275135993957,0.125532254576683,0.1149840429425239
77.254,28.512,0.118840180337429,0.1240489855408668,0.1204261481761932
