longitude,latitude,So2_value(mol/m^2)
76.83291625976568,28.408460617065373,-0.0005403328104875982
76.83291625976568,28.42206208365299,0.00022710712801199406
76.83291625976568,28.435663550240605,1.7372973388773971e-06
76.83291625976568,28.44926501682822,-0.00015504231851082295
76.83291625976568,28.46286648341584,-0.0001576651120558381
76.83291625976568,28.476467950003453,-2.4452163415844552e-05
76.83291625976568,28.49006941659107,0.00023165671154856682
76.83291625976568,28.503670883178685,-4.952407471137121e-05
76.83291625976568,28.5172723497663,0.00018195630400441587
76.83291625976568,28.53087381635392,-0.0004432507266756147
76.83291625976568,28.544475282941534,0.0007904998492449522
76.83291625976568,28.55807674952915,0.0009594044531695545
76.83291625976568,28.57167821611677,5.7662848121253774e-05
76.83291625976568,28.585279682704385,-0.00012507305655162781
76.83291625976568,28.598881149292,-0.00028499210020527244
76.83291625976568,28.61248261587961,-0.00012818502727895975
76.83291625976568,28.62608408246723,-2.6131525373784825e-05
76.83291625976568,28.63968554905485,-0.00019601646636147052
76.83291625976568,28.653287015642466,3.21528896165546e-05
76.83291625976568,28.66688848223008,7.108650606824085e-05
76.83291625976568,28.68048994881769,0.00032627058681100607
76.83291625976568,28.69409141540531,-0.00026836717734113336
76.83291625976568,28.707692881992926,0.00014137673133518547
76.83291625976568,28.721294348580543,-0.0002643468033056706
76.83291625976568,28.73489581516816,-1.4697357983095571e-05
76.83291625976568,28.74849728175577,-0.0014446203131228685
76.83291625976568,28.76209874834339,0.00022262721904553473
76.83291625976568,28.775700214931007,-0.00040007109055295587
76.83291625976568,28.789301681518623,2.3630671421415173e-05
76.83291625976568,28.80290314810624,0.000193038911675103
76.83291625976568,28.81650461469385,-0.00019326424808241427
76.83291625976568,28.83010608128147,-0.0004557684005703777
76.83291625976568,28.843707547869087,2.008437513723038e-05
76.83291625976568,28.857309014456703,0.00015151689876802266
76.83291625976568,28.87091048104432,
76.83291625976568,28.884511947631932,9.623793448554352e-05
76.84631625976569,28.408460617065373,0.0007443951326422393
76.84631625976569,28.42206208365299,0.00034030198003165424
76.84631625976569,28.435663550240605,-8.932870514399838e-06
76.84631625976569,28.44926501682822,-0.00017777802713681012
76.84631625976569,28.46286648341584,0.00012944776972290128
76.84631625976569,28.476467950003453,
76.84631625976569,28.49006941659107,4.405946674523875e-05
76.84631625976569,28.503670883178685,-0.0004596633370965719
76.84631625976569,28.5172723497663,0.00027588801458477974
76.84631625976569,28.53087381635392,0.0003101039619650692
76.84631625976569,28.544475282941534,-4.002929927082732e-05
76.84631625976569,28.55807674952915,4.62322605017107e-05
76.84631625976569,28.57167821611677,-0.00029819621704518795
76.84631625976569,28.585279682704385,
76.84631625976569,28.598881149292,
76.84631625976569,28.61248261587961,0.0008474995847791433
76.84631625976569,28.62608408246723,
76.84631625976569,28.63968554905485,
76.84631625976569,28.653287015642466,-0.0001236907410202548
76.84631625976569,28.66688848223008,
76.84631625976569,28.68048994881769,0.00034860879532061517
76.84631625976569,28.69409141540531,0.0002576941333245486
76.84631625976569,28.707692881992926,7.305991857720073e-06
76.84631625976569,28.721294348580543,-5.946295277681202e-05
76.84631625976569,28.73489581516816,-0.00021950301015749574
76.84631625976569,28.74849728175577,5.9226473240414634e-05
76.84631625976569,28.76209874834339,
76.84631625976569,28.775700214931007,7.354129775194451e-05
76.84631625976569,28.789301681518623,-0.00023930678435135633
76.84631625976569,28.80290314810624,0.00030767876887694
76.84631625976569,28.81650461469385,-0.00011926682782359421
76.84631625976569,28.83010608128147,0.0037933008279651403
76.84631625976569,28.843707547869087,
76.84631625976569,28.857309014456703,
76.84631625976569,28.87091048104432,-0.00032925535924732685
76.84631625976569,28.884511947631932,-0.0006820174166932702
76.85971625976569,28.408460617065373,-0.0006901463493704796
76.85971625976569,28.42206208365299,0.0003126714436803013
76.85971625976569,28.435663550240605,-0.00017002646927721798
76.85971625976569,28.44926501682822,0.00018554851703811437
76.85971625976569,28.46286648341584,
76.85971625976569,28.476467950003453,-0.00018411673954688013
76.85971625976569,28.49006941659107,-2.2020436517777853e-05
76.85971625976569,28.503670883178685,-2.3296643121284433e-05
76.85971625976569,28.5172723497663,0.00012893728853669018
76.85971625976569,28.53087381635392,-0.00041057789348997176
