longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
74.0543060302735,11.574480056762807,0.0298359785228967,0.0215942729264497,0.0256042145192623
74.0543060302735,11.714901281862954,,0.0295832157135009,0.0320391654968261
74.0543060302735,11.855322506963098,0.0296887140721082,0.0274766478687524,0.032198179513216
74.0543060302735,11.99574373206324,0.0300376247614622,0.02776918746531,0.0310037583112716
74.0543060302735,12.136164957163386,,0.0252464096993207,0.0331152379512786
74.0543060302735,12.27658618226353,0.0317118316888809,,0.0310548320412635
74.0543060302735,12.417007407363675,0.0308503210544586,0.0336503721773624,0.0341751500964164
74.0543060302735,12.55742863246382,0.0287638045847415,,0.0289717745035886
74.0543060302735,12.697849857563964,0.028181068599224,,0.0352958478033542
74.0543060302735,12.838271082664107,0.0225291866809129,0.0264711752533912,0.0337096601724624
74.0543060302735,12.978692307764252,0.0272567570209503,0.0259610470384359,
74.0543060302735,13.119113532864397,0.0250158682465553,,0.0228088870644569
74.0543060302735,13.25953475796454,,0.0312505736947059,
74.0543060302735,13.399955983064684,0.0232424605637788,,0.0187207460403442
74.0543060302735,13.540377208164829,0.03507936373353,,0.0192388072609901
74.0543060302735,13.680798433264972,0.0287365037947893,0.0280976369976997,
74.0543060302735,13.821219658365118,0.0282200202345848,0.0245979707688093,0.029098080471158
74.0543060302735,13.96164088346526,0.029913306236267,0.0242321658879518,
74.0543060302735,14.102062108565406,0.0311435684561729,0.0261660199612379,0.0234761890023946
74.0543060302735,14.24248333366555,0.029674569144845,,0.0264083482325077
74.0543060302735,14.382904558765697,,0.0263391844928264,0.0337447971105575
74.0543060302735,14.52332578386584,0.0312326103448867,0.0289360973984003,0.0272850655019283
74.0543060302735,14.663747008965984,0.0328057445585727,0.027803311124444,0.0349837243556976
74.0543060302735,14.804168234066127,0.0278721340000629,0.0266244858503341,0.0308473855257034
74.0543060302735,14.944589459166272,0.0305267181247472,,0.0266554858535528
74.0543060302735,15.085010684266416,0.0340545959770679,,0.0254869628697633
74.0543060302735,15.22543190936656,,,0.0346082337200641
74.0543060302735,15.365853134466704,0.0311882179230451,,
74.0543060302735,15.506274359566849,0.0270268116146326,,0.0264013949781656
74.0543060302735,15.646695584666992,0.0306664481759071,0.0246346741914749,
74.0543060302735,15.787116809767138,,,
74.0543060302735,15.927538034867284,,0.0307642538100481,0.0250653401017189
74.0543060302735,16.067959259967427,0.0255030784755945,,0.0306924525648355
74.0543060302735,16.208380485067572,0.0298686157912015,0.0302674528211355,
74.0543060302735,16.348801710167713,,0.0241231936961412,
74.0543060302735,16.48922293526786,0.0252696312963962,,
74.0543060302735,16.629644160368002,,,0.0294911619275808
74.0543060302735,16.770065385468147,,0.0215684827417135,0.0352009758353233
74.0543060302735,16.91048661056829,0.0304843299090862,,0.024053094908595
74.0543060302735,17.050907835668436,0.0296627804636955,0.0254242829978466,
74.0543060302735,17.19132906076858,0.0369781553745269,,0.025987658649683
74.0543060302735,17.331750285868726,0.0297730956226587,,0.0313216559588909
74.0543060302735,17.47217151096887,,,0.0247094742953777
74.0543060302735,17.612592736069015,0.0264701452106237,,0.0351232551038265
74.0543060302735,17.75301396116916,0.0291020665317773,,0.0303262844681739
74.0543060302735,17.8934351862693,0.0286037251353263,0.0269480440765619,0.0309053547680377
74.0543060302735,18.033856411369445,0.0265235900878906,,0.0309628471732139
74.0543060302735,18.17427763646959,,,0.0279296655207872
74.0543060302735,18.31469886156973,,,
74.0543060302735,18.45512008666988,0.0319747030735015,,0.0374305173754692
74.1943060302735,11.574480056762807,,0.0282465498894453,0.0242424774914979
74.1943060302735,11.714901281862954,0.0253902431577444,0.0276578739285469,
74.1943060302735,11.855322506963098,0.0261869914829731,,0.0320456139743328
74.1943060302735,11.99574373206324,,0.0263475719839334,
74.1943060302735,12.136164957163386,,,0.0344344861805439
74.1943060302735,12.27658618226353,0.0326852314174175,0.0303822252899408,0.0235406346619129
74.1943060302735,12.417007407363675,0.0246889740228652,0.0298082772642374,0.0333160646259784
74.1943060302735,12.55742863246382,0.0313286259770393,0.0300619211047887,0.0324925631284713
74.1943060302735,12.697849857563964,0.0289475172758102,0.0228925254195928,
74.1943060302735,12.838271082664107,0.0352421924471855,0.0316679775714874,
74.1943060302735,12.978692307764252,,,0.024649878963828
74.1943060302735,13.119113532864397,0.0229425858706235,0.0239005032926797,0.0262484885752201
74.1943060302735,13.25953475796454,0.0317534580826759,,
74.1943060302735,13.399955983064684,,0.0233506839722394,0.0226652268320322
74.1943060302735,13.540377208164829,0.0362591631710529,0.0276345834136009,0.0322166942059993
74.1943060302735,13.680798433264972,,0.0274569019675254,0.0263446755707263
74.1943060302735,13.821219658365118,,,0.0260814409703016
74.1943060302735,13.96164088346526,0.03492883592844,0.0250261239707469,0.0263306647539138
74.1943060302735,14.102062108565406,0.029705187305808,,
74.1943060302735,14.24248333366555,,0.0236245226114988,0.0253781657665967
74.1943060302735,14.382904558765697,,,0.0239040814340114
74.1943060302735,14.52332578386584,0.0352399870753288,0.0264415014535188,
74.1943060302735,14.663747008965984,0.0310664139688015,0.0294776819646358,
74.1943060302735,14.804168234066127,,0.0231889840215444,0.0322168618440628
74.1943060302735,14.944589459166272,0.0299038272351026,,
74.1943060302735,15.085010684266416,,0.0260852985084056,0.0259177908301353
74.1943060302735,15.22543190936656,0.0261538159102201,,0.031822171062231
74.1943060302735,15.365853134466704,0.0325537249445915,0.0291730072349309,
74.1943060302735,15.506274359566849,0.0298033375293016,0.0277442075312137,
