longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
74.0543060302735,11.574480056762807,0.0297005772590637,,0.0355235710740089
74.0543060302735,11.714901281862954,,0.0242405477911233,0.0290411841124296
74.0543060302735,11.855322506963098,,0.03209238499403,
74.0543060302735,11.99574373206324,0.0304730329662561,,0.0272432416677474
74.0543060302735,12.136164957163386,,0.0250433981418609,
74.0543060302735,12.27658618226353,0.0266881566494703,,0.0378254316747188
74.0543060302735,12.417007407363675,0.0273168124258518,,
74.0543060302735,12.55742863246382,,,0.0275460109114646
74.0543060302735,12.697849857563964,0.0338644534349441,0.0268104095011949,
74.0543060302735,12.838271082664107,0.0253174547106027,0.0250296853482723,0.0236045457422733
74.0543060302735,12.978692307764252,,0.0359047576785087,0.0228693448007106
74.0543060302735,13.119113532864397,0.0288984980434179,0.0329521037638187,0.0260283071547746
74.0543060302735,13.25953475796454,0.0301665402948856,0.0303251333534717,0.0254432521760463
74.0543060302735,13.399955983064684,0.028504516929388,0.0279129687696695,
74.0543060302735,13.540377208164829,0.0278991442173719,,0.0290470421314239
74.0543060302735,13.680798433264972,,0.0355850160121917,0.0294824335724115
74.0543060302735,13.821219658365118,,0.0320761539041996,0.0329044722020626
74.0543060302735,13.96164088346526,0.0216387677937746,0.0305779054760932,0.0352232940495014
74.0543060302735,14.102062108565406,,0.034168105572462,0.025049103423953
74.0543060302735,14.24248333366555,0.029672410339117,0.029102187603712,0.019955463707447
74.0543060302735,14.382904558765697,0.026444049552083,,0.0288105010986328
74.0543060302735,14.52332578386584,,0.0341110080480575,0.0312808454036712
74.0543060302735,14.663747008965984,0.023645669221878,0.028928130865097,0.033111210912466
74.0543060302735,14.804168234066127,,,
74.0543060302735,14.944589459166272,0.0297167766839265,,0.0244347248226404
74.0543060302735,15.085010684266416,,0.0280342176556587,0.0296813603490591
74.0543060302735,15.22543190936656,,0.0342415608465671,0.0245688240975141
74.0543060302735,15.365853134466704,0.0293436422944068,0.0277138166129589,0.0245436001569032
74.0543060302735,15.506274359566849,0.0266353674232959,,
74.0543060302735,15.646695584666992,0.0277883727103471,0.0263231098651886,0.0300867725163698
74.0543060302735,15.787116809767138,0.0278788059949874,,
74.0543060302735,15.927538034867284,0.0281594097614288,0.030879708006978,0.0324459634721279
74.0543060302735,16.067959259967427,0.0332392193377018,0.0295872185379266,0.0263709556311368
74.0543060302735,16.208380485067572,,,
74.0543060302735,16.348801710167713,,0.0347898341715335,
74.0543060302735,16.48922293526786,,,0.0261582732200622
74.0543060302735,16.629644160368002,0.0241817496716976,0.0292470883578062,
74.0543060302735,16.770065385468147,0.027919478714466,0.032875008881092,0.0336501002311706
74.0543060302735,16.91048661056829,0.0347264520823955,0.0309598669409751,0.0289095230400562
74.0543060302735,17.050907835668436,0.0279514826834201,0.0210313014686107,0.0331582352519035
74.0543060302735,17.19132906076858,,0.0328838638961315,
74.0543060302735,17.331750285868726,,0.0357483252882957,
74.0543060302735,17.47217151096887,0.0379234105348587,,0.0319169089198112
74.0543060302735,17.612592736069015,,,0.0303961802273988
74.0543060302735,17.75301396116916,,0.0287326741963624,0.03269013017416
74.0543060302735,17.8934351862693,0.0292237605899572,0.0366965979337692,0.026791201904416
74.0543060302735,18.033856411369445,,0.0271818563342094,0.0331241376698017
74.0543060302735,18.17427763646959,0.0349060520529747,,0.0273615904152393
74.0543060302735,18.31469886156973,0.0374097302556037,,
74.0543060302735,18.45512008666988,,,0.0329032130539417
74.1943060302735,11.574480056762807,,0.0291650556027889,0.035600196570158
74.1943060302735,11.714901281862954,0.0270235389471054,0.0247251875698566,
74.1943060302735,11.855322506963098,,0.0295474492013454,0.0320075377821922
74.1943060302735,11.99574373206324,,0.0260153226554393,0.0313141644001007
74.1943060302735,12.136164957163386,,0.0321240238845348,0.025264274328947
74.1943060302735,12.27658618226353,,0.0304807480424642,
74.1943060302735,12.417007407363675,0.0290114488452672,0.0293479524552822,0.0244244802743196
74.1943060302735,12.55742863246382,0.0230681914836168,0.0284786727279424,
74.1943060302735,12.697849857563964,0.0254030805081129,,0.0305880289524793
74.1943060302735,12.838271082664107,,0.0303408317267894,0.0364689603447914
74.1943060302735,12.978692307764252,0.0202062129974365,0.0255955401808023,0.0230788048356771
74.1943060302735,13.119113532864397,,0.0300765708088874,0.0233892649412155
74.1943060302735,13.25953475796454,,0.0272146631032228,0.0312316454946994
74.1943060302735,13.399955983064684,,0.0279302690178155,0.0222322419285774
74.1943060302735,13.540377208164829,0.0269482657313346,0.0295165609568357,0.0296700689941644
