longitude,latitude,No2_value(mol/m^2)
74.0543060302735,11.574480056762807,1.6817295545479283e-05
74.0543060302735,11.714901281862954,3.693063263199292e-06
74.0543060302735,11.855322506963098,1.0557650966802612e-05
74.0543060302735,11.99574373206324,9.669360224506818e-06
74.0543060302735,12.136164957163386,1.3612594557343982e-05
74.0543060302735,12.27658618226353,8.13945007394068e-06
74.0543060302735,12.417007407363675,4.3448590076877736e-06
74.0543060302735,12.55742863246382,-5.693408638762776e-06
74.0543060302735,12.697849857563964,7.647541679034475e-06
74.0543060302735,12.838271082664107,8.594159226049669e-06
74.0543060302735,12.978692307764252,-5.486058398673777e-07
74.0543060302735,13.119113532864397,1.2042911293974612e-05
74.0543060302735,13.25953475796454,1.2774231436196716e-05
74.0543060302735,13.399955983064684,4.686348347604508e-06
74.0543060302735,13.540377208164829,2.238282149846782e-06
74.0543060302735,13.680798433264972,7.932964763313066e-06
74.0543060302735,13.821219658365118,1.0239844414172694e-05
74.0543060302735,13.96164088346526,5.646319550578482e-06
74.0543060302735,14.102062108565406,1.6403195331804454e-05
74.0543060302735,14.24248333366555,-8.518904905940872e-07
74.0543060302735,14.382904558765697,7.405924407066777e-06
74.0543060302735,14.52332578386584,1.4796951290918514e-05
74.0543060302735,14.663747008965984,2.190405211877078e-06
74.0543060302735,14.804168234066127,8.55061171023408e-06
74.0543060302735,14.944589459166272,8.039522072067484e-06
74.0543060302735,15.085010684266416,9.268499525205698e-06
74.0543060302735,15.22543190936656,7.338153409364168e-06
74.0543060302735,15.365853134466704,1.0659092367859556e-05
74.0543060302735,15.506274359566849,5.131324087415123e-06
74.0543060302735,15.646695584666992,4.671119768318022e-06
74.0543060302735,15.787116809767138,2.717943743846263e-06
74.0543060302735,15.927538034867284,-1.642241841182113e-06
74.0543060302735,16.067959259967427,-8.474997343910218e-07
74.0543060302735,16.208380485067572,7.933715096442029e-06
74.0543060302735,16.348801710167713,1.2614629667950794e-05
74.0543060302735,16.48922293526786,6.61601825413527e-06
74.0543060302735,16.629644160368002,
74.0543060302735,16.770065385468147,2.0576335373334587e-05
74.0543060302735,16.91048661056829,6.7039118221146055e-06
74.0543060302735,17.050907835668436,7.016100767032185e-07
74.0543060302735,17.19132906076858,8.462063306069467e-06
74.0543060302735,17.331750285868726,2.091200258291792e-06
74.0543060302735,17.47217151096887,6.681662398477784e-06
74.0543060302735,17.612592736069015,1.2726291970466264e-05
74.0543060302735,17.75301396116916,1.7418320567230694e-05
74.0543060302735,17.8934351862693,9.820746527111623e-06
74.0543060302735,18.033856411369445,3.910197392542614e-06
74.0543060302735,18.17427763646959,1.764976877893787e-05
74.0543060302735,18.31469886156973,6.247998953767819e-06
74.0543060302735,18.45512008666988,1.4145050045044629e-05
74.1943060302735,11.574480056762807,7.63396565162111e-06
74.1943060302735,11.714901281862954,1.0305137948307674e-05
74.1943060302735,11.855322506963098,5.201165095058968e-06
74.1943060302735,11.99574373206324,-2.695918055906077e-06
74.1943060302735,12.136164957163386,4.786796580447117e-06
74.1943060302735,12.27658618226353,2.422737452434376e-06
74.1943060302735,12.417007407363675,8.071774573181756e-06
74.1943060302735,12.55742863246382,-5.775838417321211e-06
74.1943060302735,12.697849857563964,7.150946203182684e-06
74.1943060302735,12.838271082664107,1.36485650727991e-05
74.1943060302735,12.978692307764252,1.29693653434515e-05
74.1943060302735,13.119113532864397,1.678298031038139e-05
74.1943060302735,13.25953475796454,6.457235031120945e-06
74.1943060302735,13.399955983064684,7.379837370535824e-06
74.1943060302735,13.540377208164829,9.41655980568612e-06
74.1943060302735,13.680798433264972,8.681920007802546e-06
74.1943060302735,13.821219658365118,1.756966048560571e-05
74.1943060302735,13.96164088346526,1.3367402061703617e-05
74.1943060302735,14.102062108565406,6.206536795616557e-07
74.1943060302735,14.24248333366555,1.1260834071435966e-05
74.1943060302735,14.382904558765697,5.060445801063906e-06
74.1943060302735,14.52332578386584,1.3416798537946306e-05
74.1943060302735,14.663747008965984,7.374209417321253e-06
74.1943060302735,14.804168234066127,8.188098945538513e-06
74.1943060302735,14.944589459166272,-1.9946155589423142e-06
74.1943060302735,15.085010684266416,1.4115408703219146e-05
74.1943060302735,15.22543190936656,6.254303116293158e-06
74.1943060302735,15.365853134466704,5.913943823543377e-06
74.1943060302735,15.506274359566849,-4.509482550929533e-06
74.1943060302735,15.646695584666992,1.743305620038882e-05
74.1943060302735,15.787116809767138,5.1655410970852245e-06
74.1943060302735,15.927538034867284,6.348121132759843e-06
74.1943060302735,16.067959259967427,
74.1943060302735,16.208380485067572,1.386428721161792e-05
74.1943060302735,16.348801710167713,-1.11544318315282e-06
74.1943060302735,16.48922293526786,8.370910109078977e-06
74.1943060302735,16.629644160368002,8.020414497877937e-06
74.1943060302735,16.770065385468147,1.0699694030336104e-05
74.1943060302735,16.91048661056829,9.888584827422164e-06
74.1943060302735,17.050907835668436,1.6956444596871734e-05
74.1943060302735,17.19132906076858,1.0040659617516212e-05
74.1943060302735,17.331750285868726,1.7963702703127638e-05
74.1943060302735,17.47217151096887,1.3456670785672031e-05
74.1943060302735,17.612592736069015,9.053746907738969e-06
74.1943060302735,17.75301396116916,9.158230568573344e-06
74.1943060302735,17.8934351862693,
74.1943060302735,18.033856411369445,-2.82583187072305e-07
74.1943060302735,18.17427763646959,2.5574447448661892e-08
74.1943060302735,18.31469886156973,3.725768237927696e-06
74.1943060302735,18.45512008666988,7.445295977959176e-06
74.3343060302735,11.574480056762807,-2.348171619814821e-06
74.3343060302735,11.714901281862954,-2.795264208543813e-06
74.3343060302735,11.855322506963098,6.058452072466025e-06
74.3343060302735,11.99574373206324,1.036535559251206e-05
74.3343060302735,12.136164957163386,7.303860002139117e-06
74.3343060302735,12.27658618226353,3.685142473841552e-06
74.3343060302735,12.417007407363675,5.0932967496919446e-06
74.3343060302735,12.55742863246382,1.944705900314148e-06
74.3343060302735,12.697849857563964,1.770047856552992e-05
74.3343060302735,12.838271082664107,-2.562424469942925e-06
74.3343060302735,12.978692307764252,1.140856238635024e-05
74.3343060302735,13.119113532864397,1.5858107872190885e-05
74.3343060302735,13.25953475796454,-7.68644440540811e-06
74.3343060302735,13.399955983064684,9.560579201206563e-06
74.3343060302735,13.540377208164829,3.531655011101975e-06
74.3343060302735,13.680798433264972,4.80289600091055e-06
74.3343060302735,13.821219658365118,9.02420924830949e-06
74.3343060302735,13.96164088346526,1.3956941074866336e-05
74.3343060302735,14.102062108565406,-4.228542366035981e-06
74.3343060302735,14.24248333366555,1.0505857972020747e-05
74.3343060302735,14.382904558765697,5.699437224393478e-06
74.3343060302735,14.52332578386584,1.0504380043130368e-05
74.3343060302735,14.663747008965984,1.0043379006674512e-05
74.3343060302735,14.804168234066127,1.2228374544065446e-05
74.3343060302735,14.944589459166272,-7.492687359444972e-07
74.3343060302735,15.085010684266416,6.355304321914446e-06
74.3343060302735,15.22543190936656,3.2656732855684822e-06
74.3343060302735,15.365853134466704,1.386295389238512e-05
74.3343060302735,15.506274359566849,6.578649390576175e-06
74.3343060302735,15.646695584666992,1.4182868653733747e-05
74.3343060302735,15.787116809767138,1.1008309229509903e-05
74.3343060302735,15.927538034867284,1.0063275112770498e-05
74.3343060302735,16.067959259967427,7.736907718935981e-06
74.3343060302735,16.208380485067572,1.8373679267824627e-05
74.3343060302735,16.348801710167713,9.474405487708282e-06
74.3343060302735,16.48922293526786,4.223179530526977e-06
74.3343060302735,16.629644160368002,1.8019505660049617e-05
74.3343060302735,16.770065385468147,4.3446189010865055e-06
74.3343060302735,16.91048661056829,1.2019669156870805e-05
74.3343060302735,17.050907835668436,2.528037384763593e-06
74.3343060302735,17.19132906076858,-6.204963938216679e-07
74.3343060302735,17.331750285868726,
74.3343060302735,17.47217151096887,9.52649861574173e-06
74.3343060302735,17.612592736069015,2.0558180040097795e-05
74.3343060302735,17.75301396116916,7.096082299540285e-06
74.3343060302735,17.8934351862693,4.656940745917382e-06
74.3343060302735,18.033856411369445,
74.3343060302735,18.17427763646959,-4.918448212265503e-06
74.3343060302735,18.31469886156973,3.652547775345738e-06
74.3343060302735,18.45512008666988,8.749680091568734e-06
74.4743060302735,11.574480056762807,-1.7911145278048934e-06
74.4743060302735,11.714901281862954,1.501465158071369e-05
74.4743060302735,11.855322506963098,9.879597200779244e-06
74.4743060302735,11.99574373206324,1.1414277878429857e-07
74.4743060302735,12.136164957163386,1.1338335752952844e-05
74.4743060302735,12.27658618226353,1.1041195648431312e-05
74.4743060302735,12.417007407363675,1.6067921023932286e-05
74.4743060302735,12.55742863246382,5.764746674685739e-06
74.4743060302735,12.697849857563964,-2.459107008689898e-06
74.4743060302735,12.838271082664107,8.39630411064718e-06
74.4743060302735,12.978692307764252,3.624140845204238e-06
74.4743060302735,13.119113532864397,5.123029040987603e-06
74.4743060302735,13.25953475796454,9.469303563491848e-07
74.4743060302735,13.399955983064684,6.2169729062588885e-06
74.4743060302735,13.540377208164829,1.248866828973405e-05
74.4743060302735,13.680798433264972,1.994524245674256e-05
74.4743060302735,13.821219658365118,5.898305062146392e-06
74.4743060302735,13.96164088346526,1.2241184776939916e-05
74.4743060302735,14.102062108565406,2.9663426630577305e-06
74.4743060302735,14.24248333366555,1.1435516171331985e-05
74.4743060302735,14.382904558765697,7.505531812057597e-06
74.4743060302735,14.52332578386584,1.58351849677274e-06
74.4743060302735,14.663747008965984,-5.986771043353656e-07
74.4743060302735,14.804168234066127,1.1352372894180007e-05
74.4743060302735,14.944589459166272,-1.94545091147802e-08
74.4743060302735,15.085010684266416,2.215412314399145e-05
74.4743060302735,15.22543190936656,1.2240592695889063e-05
74.4743060302735,15.365853134466704,5.646228146360954e-06
74.4743060302735,15.506274359566849,2.9784239359287312e-06
74.4743060302735,15.646695584666992,6.9932398218952585e-06
74.4743060302735,15.787116809767138,9.03513046068838e-06
