longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
76.83291625976568,28.408460617065373,7.851220971133444e-07,4.133364564040676e-05,
76.83291625976568,28.42206208365299,1.1351437933626585e-05,3.769382237805985e-05,1.6498868717462756e-05
76.83291625976568,28.435663550240605,,,2.8575994292623363e-05
76.83291625976568,28.44926501682822,,1.2429636626620775e-05,1.8530330635258e-05
76.83291625976568,28.46286648341584,-1.3247310562292114e-05,,1.851669185271021e-05
76.83291625976568,28.476467950003453,,1.7636331904213876e-05,
76.83291625976568,28.49006941659107,5.517858426173916e-06,2.313342338311486e-05,2.0964123905287124e-05
76.83291625976568,28.503670883178685,6.771334028599085e-06,1.2233886991452891e-05,1.4285086763266008e-05
76.83291625976568,28.5172723497663,,1.1181686204508878e-05,
76.83291625976568,28.53087381635392,1.999228743443382e-06,3.8050995499361306e-05,1.671790232649073e-05
76.83291625976568,28.544475282941534,,2.029718871199293e-06,3.2933010515989736e-05
76.83291625976568,28.55807674952915,-8.64040612214012e-06,1.446966689400142e-05,
76.83291625976568,28.57167821611677,5.057828275312204e-06,,9.51993715716526e-05
76.83291625976568,28.585279682704385,,9.176455932902172e-05,
76.83291625976568,28.598881149292,-1.1101335985586047e-05,5.129006603965536e-05,8.564357813156676e-06
76.83291625976568,28.61248261587961,,4.1588318708818406e-05,1.71918381965952e-05
76.83291625976568,28.62608408246723,1.2828696526412386e-05,1.6248000974883325e-05,3.040845331270248e-05
76.83291625976568,28.63968554905485,1.930660801008344e-06,3.4655251511139795e-05,
76.83291625976568,28.653287015642466,7.329893378482666e-06,4.710122811957263e-05,2.28524804697372e-05
76.83291625976568,28.66688848223008,-8.581433576182462e-06,2.0138852050877176e-05,1.1522083696036134e-05
76.83291625976568,28.68048994881769,3.0239041279855883e-06,2.301762651768513e-05,3.435062535572797e-05
76.83291625976568,28.69409141540531,,6.108333036536351e-05,
76.83291625976568,28.707692881992926,-4.529298166744411e-06,1.2852760846726596e-05,4.254829036653973e-05
76.83291625976568,28.721294348580543,3.669032366815373e-06,-3.554702914243535e-07,3.183879016432911e-05
76.83291625976568,28.73489581516816,8.160740435414482e-06,1.2514139598351903e-05,2.835493796737865e-05
76.83291625976568,28.74849728175577,5.184434940019855e-06,2.3383723601000383e-05,2.3737882656860165e-05
76.83291625976568,28.76209874834339,,7.557558274129406e-05,2.119557757396251e-05
76.83291625976568,28.775700214931007,4.050674306199653e-06,4.071455987286754e-05,1.7361420759698376e-05
76.83291625976568,28.789301681518623,,,
76.83291625976568,28.80290314810624,7.636685040779412e-06,3.337879024911672e-05,
76.83291625976568,28.81650461469385,-8.960922968981322e-06,7.15243149898015e-05,2.717798088269774e-05
76.83291625976568,28.83010608128147,,,1.559455085953232e-05
76.83291625976568,28.843707547869087,2.978753627758124e-06,2.1593343262793496e-05,
76.83291625976568,28.857309014456703,4.457573652416613e-07,,1.3438698260870297e-05
76.83291625976568,28.87091048104432,-5.671084636560408e-06,1.682882611930836e-05,1.980156230274588e-05
76.83291625976568,28.884511947631932,4.399417434797215e-07,9.4057249953039e-06,2.3521668481407687e-05
76.84631625976569,28.408460617065373,,3.592819120967761e-05,2.5329280106234364e-05
76.84631625976569,28.42206208365299,-6.422844307962805e-06,1.161946238426026e-05,
76.84631625976569,28.435663550240605,-5.504538876266452e-06,1.5157859706960153e-05,-6.773574568796903e-05
76.84631625976569,28.44926501682822,,,1.5022257684904616e-05
76.84631625976569,28.46286648341584,-5.096211680211127e-06,9.567651432007551e-06,2.755295281531289e-05
76.84631625976569,28.476467950003453,-8.352316399395932e-06,1.3682271855941508e-05,
76.84631625976569,28.49006941659107,,5.10910977027379e-05,3.8849084376124665e-05
76.84631625976569,28.503670883178685,,2.312419928784948e-05,1.7137925169663504e-05
76.84631625976569,28.5172723497663,1.1600154721236322e-06,1.2096043974452186e-05,1.652748505875934e-05
76.84631625976569,28.53087381635392,1.0932792520179646e-06,3.166165333823301e-05,4.083450767211616e-05
76.84631625976569,28.544475282941534,1.473008069297066e-05,5.670658083545277e-06,
76.84631625976569,28.55807674952915,-2.6567229838292405e-07,4.322766471887008e-05,2.0800736820092425e-05
76.84631625976569,28.57167821611677,1.1017900760634802e-05,4.372566763777286e-05,
76.84631625976569,28.585279682704385,1.3226646842667831e-05,2.7223228244110945e-05,
76.84631625976569,28.598881149292,-6.845247298770119e-06,5.043603232479654e-05,2.1399371689767577e-05
76.84631625976569,28.61248261587961,3.5971472698292928e-06,1.1977727808698546e-05,3.830377318081446e-05
76.84631625976569,28.62608408246723,6.440388915507356e-06,2.969470551761333e-05,2.344869608350564e-05
76.84631625976569,28.63968554905485,-1.3568542271968909e-06,3.333075437694788e-05,4.576149876811542e-06
76.84631625976569,28.653287015642466,1.44712976180017e-05,6.833088264102116e-05,2.2984968381933868e-05
76.84631625976569,28.66688848223008,1.596336005604826e-06,1.2308441000641324e-05,2.7399646569392644e-05
76.84631625976569,28.68048994881769,8.106651876005344e-06,4.73966474601184e-06,
76.84631625976569,28.69409141540531,-5.167566087038722e-06,6.417764961952344e-05,2.4602977646281943e-05
76.84631625976569,28.707692881992926,-1.6339794228770188e-06,,
76.84631625976569,28.721294348580543,-5.786167207588733e-07,6.541127277159831e-06,1.7803444279707037e-05
76.84631625976569,28.73489581516816,,4.341929525253363e-06,2.9019942303420976e-05
76.84631625976569,28.74849728175577,,2.688107088033576e-06,2.2003227059030905e-05
76.84631625976569,28.76209874834339,4.204148922326567e-07,5.439863343781326e-06,
76.84631625976569,28.775700214931007,,6.149259570520371e-05,2.9877723136451092e-05
76.84631625976569,28.789301681518623,-1.3609040649953388e-07,1.4352118341776077e-05,2.0704290363937616e-05
76.84631625976569,28.80290314810624,2.647502697072923e-06,5.104779120301828e-05,
76.84631625976569,28.81650461469385,7.179129625001224e-06,8.497560884279665e-06,3.738189479918219e-05
76.84631625976569,28.83010608128147,,,3.0965107725933194e-05
76.84631625976569,28.843707547869087,1.187953876069514e-05,3.450620351941325e-05,-0.0001058029665728
76.84631625976569,28.857309014456703,1.9817416614387184e-06,3.154687874484807e-05,1.948229328263551e-05
76.84631625976569,28.87091048104432,3.894921519531636e-06,,2.3148897525970824e-05
76.84631625976569,28.884511947631932,,,4.237342727719806e-05
76.85971625976569,28.408460617065373,3.130983532173559e-05,4.273255399311893e-05,
76.85971625976569,28.42206208365299,5.783716915175319e-06,,3.547587766661309e-05
76.85971625976569,28.435663550240605,-9.63841284828959e-06,1.072413124347804e-05,
76.85971625976569,28.44926501682822,-2.3322190827457234e-06,3.1890373065834865e-05,5.77135460844147e-06
76.85971625976569,28.46286648341584,7.881014425947797e-06,1.284364680032013e-05,2.223453884653281e-05
76.85971625976569,28.476467950003453,,7.275779353221878e-05,
76.85971625976569,28.49006941659107,-7.200399977591587e-06,,3.001876757480204e-05
76.85971625976569,28.503670883178685,5.454724487208296e-06,0.0001237950782524,1.890349085442722e-05
76.85971625976569,28.5172723497663,7.334506790357409e-06,,
76.85971625976569,28.53087381635392,1.2835453162551858e-06,5.302700810716488e-05,2.726754973991774e-05
76.85971625976569,28.544475282941534,3.709255224748631e-06,,2.7583349947235547e-05
76.85971625976569,28.55807674952915,1.0176984233112307e-06,4.150607855990529e-05,2.1351186660467647e-05
76.85971625976569,28.57167821611677,1.0581789865682367e-05,9.107819096243476e-06,1.960304325621109e-05
76.85971625976569,28.585279682704385,1.3454842701321468e-05,0.0003124271170236,2.108709486492444e-05
76.85971625976569,28.598881149292,1.992772240555496e-06,1.9563174646464176e-05,2.625437082315329e-05
76.85971625976569,28.61248261587961,6.700725862174295e-06,3.731757033165195e-06,9.29505840758793e-05
76.85971625976569,28.62608408246723,,1.3653737369168084e-05,2.9892338716308583e-05
76.85971625976569,28.63968554905485,2.0518746168818325e-06,3.2628580811433494e-05,-7.216367521323264e-05
76.85971625976569,28.653287015642466,1.433336456102552e-05,3.1384257454192266e-05,
76.85971625976569,28.66688848223008,2.247546763101127e-05,,2.289062649651896e-05
76.85971625976569,28.68048994881769,-9.878532182483468e-06,2.9480423108907416e-05,1.368677112623118e-05
76.85971625976569,28.69409141540531,2.2713588805345357e-06,9.298087775277964e-07,
76.85971625976569,28.707692881992926,1.0700237908167765e-05,4.270674253348261e-05,1.447024169465294e-05
76.85971625976569,28.721294348580543,,1.3244016372482292e-05,2.454384411976207e-05
76.85971625976569,28.73489581516816,4.6102795749902725e-06,,2.6149940822506323e-05
76.85971625976569,28.74849728175577,-9.08183892533998e-07,1.4599416317651048e-05,2.235014471807517e-05
76.85971625976569,28.76209874834339,8.215353091145516e-07,3.055618071812205e-05,8.486987644573674e-05
76.85971625976569,28.775700214931007,9.46310319704935e-06,4.811216058442369e-05,
76.85971625976569,28.789301681518623,5.303371040099591e-07,1.833148235164117e-05,5.330277781467885e-05
76.85971625976569,28.80290314810624,-4.607168193615507e-06,3.634554741438478e-05,3.7145171518204734e-05
76.85971625976569,28.81650461469385,-8.142793035403884e-07,,2.3770346160745248e-05
76.85971625976569,28.83010608128147,,3.521441976772621e-05,5.627933933283202e-05
76.85971625976569,28.843707547869087,-1.0917135995214269e-07,0.0001149597155745,3.0459361369139515e-05
76.85971625976569,28.857309014456703,1.5996467936929548e-06,7.31158161215717e-06,
76.85971625976569,28.87091048104432,-8.403334277318208e-07,,2.0614674212993123e-05
76.85971625976569,28.884511947631932,-8.850503036228474e-06,2.451344334986061e-05,
76.8731162597657,28.408460617065373,4.215935405227356e-06,3.5506291169440374e-05,1.312811036768835e-05
76.8731162597657,28.42206208365299,3.9288829611905385e-06,-5.317191948961408e-07,1.933853309310507e-05
76.8731162597657,28.435663550240605,9.511162716080436e-06,,2.0441746528376825e-05
76.8731162597657,28.44926501682822,,4.832867489312776e-05,1.826512379921041e-05
76.8731162597657,28.46286648341584,-2.55060740528279e-06,6.818937254138291e-05,3.0262050131568685e-05
76.8731162597657,28.476467950003453,,3.520430254866369e-05,2.1105428459122777e-05
76.8731162597657,28.49006941659107,4.588672709360253e-06,3.487268622848205e-05,5.354449058359023e-06
76.8731162597657,28.503670883178685,-2.022871058215969e-06,3.626244506449439e-05,-5.57230378035456e-05
76.8731162597657,28.5172723497663,-9.421600225323346e-06,,
76.8731162597657,28.53087381635392,-3.9271008063224144e-06,1.1089844520029146e-05,1.6186897482839413e-05
76.8731162597657,28.544475282941534,3.856243893096689e-06,0.0001402446941938,6.719858356518671e-05
76.8731162597657,28.55807674952915,-8.447936124866828e-06,4.059037382830866e-05,5.042150951339863e-05
76.8731162597657,28.57167821611677,1.2741605132760014e-05,1.276259899896104e-05,1.813577182474546e-05
76.8731162597657,28.585279682704385,,,
76.8731162597657,28.598881149292,4.618568141268042e-07,,
76.8731162597657,28.61248261587961,3.688269089252572e-06,,2.682237209228333e-05
76.8731162597657,28.62608408246723,9.45603915170068e-06,1.6782590819275356e-06,2.28524804697372e-05
76.8731162597657,28.63968554905485,,,1.68333608598914e-05
76.8731162597657,28.653287015642466,3.51816834154306e-06,5.008627795177745e-06,2.3701941245235503e-05
76.8731162597657,28.66688848223008,4.416679530550027e-06,3.837163967546076e-05,1.766999230312649e-05
76.8731162597657,28.68048994881769,1.43108854899765e-05,,
76.8731162597657,28.69409141540531,1.7226268028025515e-05,-4.530266153324192e-07,
76.8731162597657,28.707692881992926,6.547751127072843e-06,1.2061730558343696e-05,
76.8731162597657,28.721294348580543,6.855875199107686e-06,2.7675127967086155e-06,2.656557444424834e-05
76.8731162597657,28.73489581516816,7.005478892097017e-06,,2.0795705495402217e-05
76.8731162597657,28.74849728175577,1.0619050954119302e-05,2.1318384824553505e-05,
76.8731162597657,28.76209874834339,1.2699082617473325e-05,2.8621563615160998e-05,2.575484359113034e-05
76.8731162597657,28.775700214931007,7.187322808022145e-06,,1.3812204997520894e-05
76.8731162597657,28.789301681518623,-7.316035407711752e-06,,
76.8731162597657,28.80290314810624,-6.61536159896059e-06,1.0542505151533987e-05,2.410161505395081e-05
76.8731162597657,28.81650461469385,3.5340724480192875e-06,,2.3607219191035256e-05
76.8731162597657,28.83010608128147,3.960217782150721e-06,,4.107389395358041e-05
76.8731162597657,28.843707547869087,6.774987468816107e-06,,2.541787944210228e-05
76.8731162597657,28.857309014456703,5.99711620452581e-06,6.347156158881262e-05,1.4429338989430107e-05
76.8731162597657,28.87091048104432,,,3.22473279084079e-05
