longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
76.83291625976568,28.408460617065373,5.1628098844958e-06,8.041256660362706e-05
76.83291625976568,28.42206208365299,-2.5787155664147576e-06,6.492457032436505e-05
76.83291625976568,28.435663550240605,,7.844804713386111e-06
76.83291625976568,28.44926501682822,-1.419294449078734e-06,7.737148553133011e-05
76.83291625976568,28.46286648341584,8.967905159806833e-06,
76.83291625976568,28.476467950003453,7.67677920521237e-06,1.1303704013698734e-05
76.83291625976568,28.49006941659107,,2.6706709832069464e-05
76.83291625976568,28.503670883178685,2.5761280539882137e-06,
76.83291625976568,28.5172723497663,-3.9553297028760426e-06,4.854246799368411e-05
76.83291625976568,28.53087381635392,,4.418636308400892e-05
76.83291625976568,28.544475282941534,,5.86544701945968e-05
76.83291625976568,28.55807674952915,6.811815637774998e-06,
76.83291625976568,28.57167821611677,7.502593234676169e-06,1.785648964869324e-05
76.83291625976568,28.585279682704385,,4.385276406537741e-05
76.83291625976568,28.598881149292,-2.789259269775357e-05,3.4358656648691976e-06
76.83291625976568,28.61248261587961,-7.517009521507134e-07,2.138217314495705e-05
76.83291625976568,28.62608408246723,1.1362376426404808e-05,8.28151751193218e-05
76.83291625976568,28.63968554905485,,7.122939223336289e-06
76.83291625976568,28.653287015642466,-1.1514647667354438e-05,4.0647741116117686e-05
76.83291625976568,28.66688848223008,,8.494346275256248e-07
76.83291625976568,28.68048994881769,1.4634175613537082e-06,
76.83291625976568,28.69409141540531,1.8723143512033857e-05,
76.83291625976568,28.707692881992926,-3.9719288906781e-06,0.0001088943099603
76.83291625976568,28.721294348580543,,
76.83291625976568,28.73489581516816,1.326898200204596e-05,8.364844688912854e-06
76.83291625976568,28.74849728175577,1.9426856852078345e-06,9.215984391630627e-06
76.83291625976568,28.76209874834339,3.551544068614021e-06,2.2866512153996155e-05
76.83291625976568,28.775700214931007,7.253780040628044e-06,
76.83291625976568,28.789301681518623,-9.716612112242728e-06,1.0604818271531258e-05
76.83291625976568,28.80290314810624,1.1999437447229866e-05,
76.83291625976568,28.81650461469385,1.3382007637119386e-05,1.0451289199409077e-05
76.83291625976568,28.83010608128147,,1.6810299712233245e-05
76.83291625976568,28.843707547869087,1.410054483130807e-05,
76.83291625976568,28.857309014456703,-1.7576281607034616e-05,3.930414823116735e-05
76.83291625976568,28.87091048104432,1.5668378182454035e-05,3.486883724690415e-05
76.83291625976568,28.884511947631932,-3.0216269806260243e-05,2.86160266114166e-05
76.84631625976569,28.408460617065373,,
76.84631625976569,28.42206208365299,,2.803683491947595e-05
76.84631625976569,28.435663550240605,,
76.84631625976569,28.44926501682822,9.432521437702237e-06,1.0782976460177451e-05
76.84631625976569,28.46286648341584,-8.853563713273616e-07,3.513283081701957e-05
76.84631625976569,28.476467950003453,-3.918692527804524e-06,9.760503598954529e-05
76.84631625976569,28.49006941659107,5.953646905254573e-06,3.1841602321946993e-05
76.84631625976569,28.503670883178685,1.0662382919690572e-05,1.0237961760140024e-05
76.84631625976569,28.5172723497663,2.2215563149075024e-05,2.767517617030535e-05
76.84631625976569,28.53087381635392,1.580900243425276e-05,2.177247188228648e-05
76.84631625976569,28.544475282941534,-3.896432644978631e-06,1.107910975406412e-05
76.84631625976569,28.55807674952915,-2.179383727707318e-06,6.074180055293255e-05
76.84631625976569,28.57167821611677,1.3487599517247872e-06,3.112007834715769e-05
76.84631625976569,28.585279682704385,-2.082042328765965e-06,0.0001683695445535
76.84631625976569,28.598881149292,1.1005985470546877e-05,1.7543607100378722e-05
76.84631625976569,28.61248261587961,-1.1245483619859442e-05,
76.84631625976569,28.62608408246723,-3.045082394237397e-06,2.543912705732509e-05
76.84631625976569,28.63968554905485,3.0916137347958283e-06,0.0001058834750438
76.84631625976569,28.653287015642466,,3.217931589460932e-05
76.84631625976569,28.66688848223008,1.2558887647173831e-05,6.06104513281025e-05
76.84631625976569,28.68048994881769,-4.089121830475051e-06,2.5557057597325183e-05
76.84631625976569,28.69409141540531,,4.046200956508983e-06
