longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
76.83291625976568,28.408460617065373,,1.4103522516961677e-05
76.83291625976568,28.42206208365299,8.428683941019699e-06,-8.549229278287385e-06
76.83291625976568,28.435663550240605,2.207054967584554e-05,6.753238722012611e-06
76.83291625976568,28.44926501682822,1.997256003960501e-05,2.334535020054318e-05
76.83291625976568,28.46286648341584,2.9363536668824963e-06,-4.097352757526096e-06
76.83291625976568,28.476467950003453,,6.087847214075737e-05
76.83291625976568,28.49006941659107,,2.0594121451722455e-05
76.83291625976568,28.503670883178685,3.11198782583233e-05,7.884889782872051e-06
76.83291625976568,28.5172723497663,1.5352530681411736e-05,
76.83291625976568,28.53087381635392,,1.5587162124575116e-05
76.83291625976568,28.544475282941534,,2.2042830096324902e-05
76.83291625976568,28.55807674952915,1.4230399756343104e-05,1.710043943603523e-05
76.83291625976568,28.57167821611677,-1.1957982678723056e-05,1.0828577615029644e-05
76.83291625976568,28.585279682704385,1.747374699334614e-05,2.159747782570776e-05
76.83291625976568,28.598881149292,1.9055692973779514e-05,-2.746750851656543e-06
76.83291625976568,28.61248261587961,5.0620474212337285e-05,1.8778759113047272e-05
76.83291625976568,28.62608408246723,1.213404357258696e-05,-3.203465666956617e-06
76.83291625976568,28.63968554905485,2.9810153137077577e-05,6.46275748295011e-06
76.83291625976568,28.653287015642466,1.941948357853107e-05,1.0286206816090273e-05
76.83291625976568,28.66688848223008,1.3933056834503075e-05,1.6609155863989145e-05
76.83291625976568,28.68048994881769,2.0454197510844097e-05,6.2669155340699945e-06
76.83291625976568,28.69409141540531,5.384587439039024e-06,-2.688244876480894e-06
76.83291625976568,28.707692881992926,1.992159695873852e-06,-1.7104161997849587e-06
76.83291625976568,28.721294348580543,,1.2613321814569645e-05
76.83291625976568,28.73489581516816,,3.448089773883112e-05
76.83291625976568,28.74849728175577,3.217772609787062e-05,4.548490323941223e-06
76.83291625976568,28.76209874834339,4.390196409076452e-05,7.682316208956763e-06
76.83291625976568,28.775700214931007,-1.8594564110685496e-08,3.095300371569465e-06
76.83291625976568,28.789301681518623,0.000280542531982,-7.22268578101648e-06
76.83291625976568,28.80290314810624,2.4461394787067547e-05,1.820765646698419e-05
76.83291625976568,28.81650461469385,4.324279507272877e-05,8.533428626833484e-06
76.83291625976568,28.83010608128147,8.806242476566695e-06,5.525506821868476e-06
76.83291625976568,28.843707547869087,1.1822815082496164e-07,3.603594905143837e-06
76.83291625976568,28.857309014456703,3.855940667563118e-05,1.985819653782528e-05
76.83291625976568,28.87091048104432,,1.23232030091458e-05
76.83291625976568,28.884511947631932,4.0085898945108056e-05,4.3046538849012e-06
76.84631625976569,28.408460617065373,4.450855340110138e-05,2.753229273366742e-05
76.84631625976569,28.42206208365299,3.305993595859036e-05,-7.661128620384261e-06
76.84631625976569,28.435663550240605,2.5886296498356387e-05,1.767793764884118e-05
76.84631625976569,28.44926501682822,3.4265882277395576e-05,2.049821887339931e-06
