longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
76.83291625976568,28.408460617065373,1.2891204278275836e-05,2.15484069485683e-05,-2.657530558280996e-06
76.83291625976568,28.42206208365299,4.737831204693066e-06,2.4853416107362136e-05,2.420560485916212e-05
76.83291625976568,28.435663550240605,1.4920982721378095e-05,1.499261361459503e-05,1.4573830412700772e-05
76.83291625976568,28.44926501682822,2.167169441236183e-05,1.4057546650292352e-05,2.6569305191515014e-06
76.83291625976568,28.46286648341584,1.540976700198371e-05,3.281906629126752e-06,8.356612852367107e-06
76.83291625976568,28.476467950003453,-1.2993028576602228e-05,1.891711690404918e-05,5.34757327841362e-06
76.83291625976568,28.49006941659107,1.3965537618787494e-05,1.0571766324574128e-05,-4.695289590017637e-06
76.83291625976568,28.503670883178685,1.068038818630157e-05,4.690658170147799e-05,3.196432771801483e-06
76.83291625976568,28.5172723497663,-9.714328371046577e-06,0.0001870646083261,2.0456468519114424e-06
76.83291625976568,28.53087381635392,3.590716369217262e-05,3.4286601930944016e-06,1.3819565538142342e-05
76.83291625976568,28.544475282941534,1.3703631339012643e-05,3.3045154850697145e-05,1.3517517800210044e-05
76.83291625976568,28.55807674952915,3.5423622648522723e-06,2.273317841172684e-05,9.578578101354651e-06
76.83291625976568,28.57167821611677,1.3734970707446337e-05,2.7042806323152035e-05,-8.687772492521617e-07
76.83291625976568,28.585279682704385,1.904313830891624e-05,4.057522528455593e-05,-1.223469439537439e-06
76.83291625976568,28.598881149292,1.033093394653406e-05,7.105497843440389e-06,7.71764462115243e-06
76.83291625976568,28.61248261587961,2.486217454134021e-06,5.537990546145011e-06,1.507786237198161e-05
76.83291625976568,28.62608408246723,8.929553587222472e-06,6.062605098122731e-05,1.137420713348547e-05
76.83291625976568,28.63968554905485,1.7995609596255235e-05,1.967138450709172e-05,6.272387963690562e-06
76.83291625976568,28.653287015642466,8.027389412745833e-06,5.493315620697104e-05,3.3625391893110645e-07
76.83291625976568,28.66688848223008,9.183784754895896e-07,9.492136996414048e-06,1.3799525731883476e-05
76.83291625976568,28.68048994881769,-4.1815337681327946e-07,1.384378811053466e-05,2.003777990466915e-05
76.83291625976568,28.69409141540531,1.6375026461901143e-05,2.2172805984155275e-05,1.4807281331741253e-05
76.83291625976568,28.707692881992926,1.1691577128658537e-05,4.47225329480716e-06,-8.729311048227828e-06
76.83291625976568,28.721294348580543,1.081720256479457e-05,3.346252924529836e-05,-4.753275788971223e-06
76.83291625976568,28.73489581516816,1.0256313544232398e-05,1.4276728506956717e-05,5.662184776156209e-06
76.83291625976568,28.74849728175577,-2.9239624836918665e-06,4.191858533886261e-05,2.1018993720645085e-05
76.83291625976568,28.76209874834339,4.101975355297327e-05,3.1343068258138373e-05,2.1515856133191846e-05
76.83291625976568,28.775700214931007,1.542689096822869e-05,,-6.4165703861363e-07
76.83291625976568,28.789301681518623,1.3258832950668877e-05,2.7108366339234635e-05,-3.802455239565461e-06
76.83291625976568,28.80290314810624,1.9952398361056112e-05,-1.7501965885458048e-06,-6.239604317670455e-06
76.83291625976568,28.81650461469385,1.3070996374153765e-06,,2.342586594750173e-05
76.83291625976568,28.83010608128147,7.586198535136646e-06,,5.5373989198415074e-06
76.83291625976568,28.843707547869087,4.113513568881899e-06,3.812523630131182e-07,-4.498470389080467e-06
76.83291625976568,28.857309014456703,7.081137027853401e-06,5.862626039743191e-06,8.26112682261737e-06
76.83291625976568,28.87091048104432,8.553132829547394e-06,3.0553484975825995e-05,
76.83291625976568,28.884511947631932,-8.032027380977524e-07,3.598910552682355e-05,2.688565700736945e-06
76.84631625976569,28.408460617065373,1.3290986316860652e-05,4.130690285819583e-06,1.6413854609709233e-05
76.84631625976569,28.42206208365299,-4.530870683083776e-06,5.883979156351416e-06,5.432748821476707e-06
76.84631625976569,28.435663550240605,1.14435788418632e-05,1.8544533304520883e-05,1.0540964467509184e-05
76.84631625976569,28.44926501682822,8.100876584649086e-06,-1.897698894026689e-05,3.437728082644753e-06
76.84631625976569,28.46286648341584,2.2336720576277003e-05,3.423480302444659e-05,2.3506681827711876e-05
76.84631625976569,28.476467950003453,1.3213888450991362e-05,1.7952237612917088e-05,
76.84631625976569,28.49006941659107,5.153611255082069e-06,1.271125893254066e-05,1.1649223779386377e-05
76.84631625976569,28.503670883178685,3.263659164076671e-05,1.3518084415409248e-05,-6.33104718872346e-07
