longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
76.83291625976568,28.408460617065373,4.047949187224731e-05,2.399638560746098e-06,7.728485797997564e-06
76.83291625976568,28.42206208365299,,1.3655044313054532e-05,5.396128926804522e-06
76.83291625976568,28.435663550240605,-9.383301403431688e-06,2.3833736122469414e-05,2.4347904400201514e-05
76.83291625976568,28.44926501682822,2.587026983746909e-06,7.395972716039978e-06,5.707982836611336e-06
76.83291625976568,28.46286648341584,-5.335013156582136e-06,5.502077328856103e-06,-1.0766863852040842e-05
76.83291625976568,28.476467950003453,4.21308541262988e-05,1.1565862223505974e-05,3.271340460742067e-07
76.83291625976568,28.49006941659107,9.608908840164077e-06,,4.58554677607026e-06
76.83291625976568,28.503670883178685,7.356395508395508e-05,1.1669928426272236e-05,8.220315976359416e-06
76.83291625976568,28.5172723497663,1.63527402037289e-05,1.6727293768781237e-05,2.07323937502224e-05
76.83291625976568,28.53087381635392,3.534002462401986e-05,1.4570188795914872e-05,2.473178756190464e-05
76.83291625976568,28.544475282941534,1.567406434332952e-05,2.589779978734441e-05,9.617526302463377e-06
76.83291625976568,28.55807674952915,1.0591843420115763e-05,1.8346534488955516e-05,3.444799631324713e-06
76.83291625976568,28.57167821611677,5.091552156955004e-05,1.522384354757378e-05,1.4268499398895074e-05
76.83291625976568,28.585279682704385,2.157007656933274e-05,5.598981829280092e-07,1.156332109530922e-05
76.83291625976568,28.598881149292,1.4732499948877376e-05,,-3.714332024173928e-06
76.83291625976568,28.61248261587961,3.194917610471748e-07,1.611881270946469e-05,6.019221927999752e-06
76.83291625976568,28.62608408246723,6.248331374081317e-06,1.2867333680333104e-05,5.66330845686025e-06
76.83291625976568,28.63968554905485,4.198687020107173e-05,1.6523741578566842e-05,1.382367827318376e-05
76.83291625976568,28.653287015642466,6.733686859661248e-06,7.117944733181503e-06,7.917757102404721e-06
76.83291625976568,28.66688848223008,3.881405791616999e-05,,2.032655174843967e-05
76.83291625976568,28.68048994881769,9.82946585281752e-06,5.349827551981434e-05,-8.551946848456282e-06
76.83291625976568,28.69409141540531,4.328630893724039e-05,1.3338102689886e-05,1.281995173485484e-05
76.83291625976568,28.707692881992926,2.114566814270802e-05,2.8550652132253163e-05,2.043551103270147e-05
76.83291625976568,28.721294348580543,3.2352859307138715e-06,1.835736293287482e-05,1.3006323570152745e-05
76.83291625976568,28.73489581516816,2.938651596195996e-05,5.786910605820594e-06,1.7542512068757787e-05
76.83291625976568,28.74849728175577,2.6878173230215907e-05,1.7052971088560298e-05,4.93881771035376e-06
76.83291625976568,28.76209874834339,5.434615559352096e-06,1.3855517863703426e-05,1.6703593246347737e-06
76.83291625976568,28.775700214931007,7.594247290398926e-05,8.489239007758442e-06,2.12067552638473e-05
76.83291625976568,28.789301681518623,4.005390292149968e-05,1.8570794054539878e-05,1.1784538401116151e-05
