longitude,latitude,Hcho_value(mol/m^2),Hcho_value(mol/m^2),Hcho_value(mol/m^2)
76.83291625976568,28.408460617065373,0.0002957793767563,7.588671724079177e-05,5.8299556258134544e-05
76.83291625976568,28.42206208365299,0.0002004334673983,0.0001532847672933,0.0002796618500724
76.83291625976568,28.435663550240605,,7.415607979055494e-05,0.0001814649585867
76.83291625976568,28.44926501682822,0.0003476762794889,,0.0005096077802591
76.83291625976568,28.46286648341584,0.0002341371873626,-6.694126932416111e-05,
76.83291625976568,28.476467950003453,-5.006751962355338e-05,5.314420923241414e-05,0.0001411945704603
76.83291625976568,28.49006941659107,,,0.0005054687499068
76.83291625976568,28.503670883178685,0.0005687603843398,,
76.83291625976568,28.5172723497663,8.937895472627133e-05,0.0001407082017976,0.0002956157259177
76.83291625976568,28.53087381635392,,0.0002028713497566,6.724891136400402e-05
76.83291625976568,28.544475282941534,,0.0003521724138408,0.0001056518522091
76.83291625976568,28.55807674952915,5.314216468832456e-05,-4.0468788938596845e-05,
76.83291625976568,28.57167821611677,0.00040808605263,-7.2281232860405e-05,3.636768087744713e-05
76.83291625976568,28.585279682704385,,0.0003193769080098,0.0003763842396438
76.83291625976568,28.598881149292,0.0001358826411888,,7.11314205545932e-05
76.83291625976568,28.61248261587961,0.0001314813562203,-5.611945380223915e-05,-6.8920329795219e-05
76.83291625976568,28.62608408246723,0.0001346826611552,0.0001203248393721,0.0005116523825563
76.83291625976568,28.63968554905485,,,0.0001269564672838
76.83291625976568,28.653287015642466,0.000241565547185,-5.842015889356844e-05,0.0001339789596386
76.83291625976568,28.66688848223008,,4.7024495870573446e-05,7.843555795261636e-05
76.83291625976568,28.68048994881769,7.745097536826506e-05,,
76.83291625976568,28.69409141540531,0.0001986880524782,4.177750088274479e-05,
76.83291625976568,28.707692881992926,0.000871434691362,6.392614886863157e-05,0.0001705633767414
76.83291625976568,28.721294348580543,,1.4486904547084125e-05,
76.83291625976568,28.73489581516816,-7.780394298606552e-06,0.0001397678715875,0.0001182792038889
76.83291625976568,28.74849728175577,-0.0002005815622396,0.0002400259108981,1.7498199667898007e-05
76.83291625976568,28.76209874834339,0.0002273916907142,,0.0002101018908433
76.83291625976568,28.775700214931007,0.0001012985449051,,
76.83291625976568,28.789301681518623,3.859364369418472e-05,-0.0001068581841536,-0.0001552977191749
76.83291625976568,28.80290314810624,-8.366379915969446e-05,0.0001662496506469,
76.83291625976568,28.81650461469385,0.0003298952069599,,6.675411714240909e-05
76.83291625976568,28.83010608128147,,0.0001363662595394,0.0001084369214368
76.83291625976568,28.843707547869087,0.0003174558514729,-3.493543408694677e-05,
76.83291625976568,28.857309014456703,8.341436478076503e-05,7.619576354045421e-05,0.0001655526721151
76.83291625976568,28.87091048104432,0.0001705712784314,,-4.550437370198779e-05
76.83291625976568,28.884511947631932,-0.0001663390285102,0.0006452327943406,0.0003247400745749
76.84631625976569,28.408460617065373,,0.0001461433566873,
76.84631625976569,28.42206208365299,,,0.0003285904531367
76.84631625976569,28.435663550240605,,-0.0001782833714969,
76.84631625976569,28.44926501682822,0.0004078243218827,0.0002180132869398,0.0001388459495501
76.84631625976569,28.46286648341584,0.0002428879815852,,0.0002341185318073
76.84631625976569,28.476467950003453,8.56249826028943e-05,0.000184305885341,0.0002689693646971
76.84631625976569,28.49006941659107,0.0001442627981305,-5.654988854075782e-05,8.20352288428694e-05
76.84631625976569,28.503670883178685,4.8746300308266655e-05,3.940862825402292e-06,0.0002321929496247
76.84631625976569,28.5172723497663,0.0002790942089632,4.1256993426941335e-05,0.0003926621284335
76.84631625976569,28.53087381635392,0.0001383520866511,0.0003689205623231,3.8412446883739904e-05
76.84631625976569,28.544475282941534,0.0001347890647593,0.0001055777174769,0.0001335820561507
76.84631625976569,28.55807674952915,0.0004686606989707,7.664937584195286e-05,0.0003328519233036
76.84631625976569,28.57167821611677,0.0001310324878431,0.000427692750236,0.0003286468563601
76.84631625976569,28.585279682704385,0.0001738496066536,8.617124649390462e-07,0.00013762821618
76.84631625976569,28.598881149292,-3.502880281303078e-05,,0.0001489886635681
76.84631625976569,28.61248261587961,0.0003388600598555,0.0001241376594407,
76.84631625976569,28.62608408246723,5.74923942622263e-05,-6.316193776001455e-06,0.0001298577990382
76.84631625976569,28.63968554905485,4.6360455598915e-05,-9.818481339607388e-05,0.0004300553409848
76.84631625976569,28.653287015642466,,,2.630165909067728e-05
76.84631625976569,28.66688848223008,0.0001363909977953,0.0001343128969892,0.0003686748677864
76.84631625976569,28.68048994881769,3.2464762625750154e-05,-6.039955223968718e-06,-7.038792682578787e-05
76.84631625976569,28.69409141540531,,-0.0001136249557021,0.0002078003017231
76.84631625976569,28.707692881992926,0.0002845816197805,,
76.84631625976569,28.721294348580543,,-1.3210762517701369e-05,-2.2439751774072647e-05
76.84631625976569,28.73489581516816,0.000209409292438,3.375613960088231e-05,0.0001982131652766
76.84631625976569,28.74849728175577,0.0001400890032527,0.0001388884556945,5.545743260881864e-05
76.84631625976569,28.76209874834339,0.0001850593398557,-3.6020235711475834e-05,
76.84631625976569,28.775700214931007,0.000356367760105,,0.0001131965400418
76.84631625976569,28.789301681518623,0.0005124770104885,0.0001574589987285,
76.84631625976569,28.80290314810624,0.0005336043541319,,6.075092824175954e-05
76.84631625976569,28.81650461469385,1.1811044714704622e-05,-8.14953091321513e-06,0.000106750485429
76.84631625976569,28.83010608128147,,8.02473005023785e-05,0.0004321728192735
76.84631625976569,28.843707547869087,,2.9134558644727804e-05,0.0001726840710034
76.84631625976569,28.857309014456703,0.0003489033842924,0.0001562442921567,0.0001208207540912
76.84631625976569,28.87091048104432,0.0001116866478696,0.0001314476248808,0.000168508675415
76.84631625976569,28.884511947631932,-0.0002228709927294,,0.0001051017825375
76.85971625976569,28.408460617065373,,6.300799577729777e-05,
76.85971625976569,28.42206208365299,9.083469194592908e-05,0.0002650007081683,
76.85971625976569,28.435663550240605,-4.418898242875002e-05,9.64970386121422e-05,0.0003309719031676
76.85971625976569,28.44926501682822,2.532398866605945e-05,2.7934007448493503e-05,
76.85971625976569,28.46286648341584,7.641397678526118e-05,,1.111741198656091e-06
76.85971625976569,28.476467950003453,-1.4199350516719278e-05,0.0003017353883478,0.0004663298313971
