longitude,latitude,So2_value(mol/m^2),So2_value(mol/m^2),So2_value(mol/m^2),So2_value(mol/m^2)
76.83291625976568,28.408460617065373,0.0006070890813134,0.0028748540207743,-6.950278475414962e-05,
76.83291625976568,28.42206208365299,-0.0004352684190962,0.000298153667245,0.0001712169905658,-9.538677841192111e-05
76.83291625976568,28.435663550240605,0.0007876317831687,-0.0001109412769437,-3.205399843864143e-05,-0.0001180224353447
76.83291625976568,28.44926501682822,0.0002877360966522,-0.0007928783306851,0.0002098862605635,0.0006279742810875
76.83291625976568,28.46286648341584,0.0001312661042902,0.0014593558153137,0.0001218355027958,0.0003083331685047
76.83291625976568,28.476467950003453,0.0001782716135494,-0.0011244239285588,3.239624493289739e-05,0.0001612387277418
76.83291625976568,28.49006941659107,0.0004000036569777,0.000522514921613,-0.0001427830575266,-0.0010333124082535
76.83291625976568,28.503670883178685,0.0001445321540813,-0.0008780322968959,2.9470573281287216e-05,-0.0018613466527312
76.83291625976568,28.5172723497663,-0.0002341063664061,2.957151627924759e-05,2.4252743969555013e-05,0.0006578500033356
76.83291625976568,28.53087381635392,-0.0002247900993097,,0.0005479586543515,-0.0002762546937447
76.83291625976568,28.544475282941534,-4.468570477911271e-05,0.0005874612834304,0.0005471717449836,0.0001837552699726
76.83291625976568,28.55807674952915,-0.000325358036207,-0.0003711543395183,1.5603091014781967e-05,0.000256222410826
76.83291625976568,28.57167821611677,8.995321695692837e-05,0.0002238878369098,-0.000430754997069,-0.0006760752294212
76.83291625976568,28.585279682704385,0.000963095575571,-9.011541806103196e-06,,0.0002756899048108
76.83291625976568,28.598881149292,4.814775093109347e-05,-0.000479253969388,-5.590798900811933e-05,0.0002397304051555
76.83291625976568,28.61248261587961,0.0006026250193826,9.100638999370858e-05,-6.202652457432123e-06,
76.83291625976568,28.62608408246723,0.0005545972380787,0.0003580190823413,-0.0004472436557989,0.0005027917795814
76.83291625976568,28.63968554905485,0.0002731588319875,,-0.0002516032836865,-0.0005706790252588
76.83291625976568,28.653287015642466,7.826560613466427e-05,0.0008736572926864,-0.0009874190436676,7.023924263194203e-05
76.83291625976568,28.66688848223008,0.0003303576959297,0.0006250529550015,-0.0003060091985389,-0.0003328938910271
76.83291625976568,28.68048994881769,-0.0003781866980716,0.0002531219506636,-0.000109629749204,0.0001288417697651
76.83291625976568,28.69409141540531,-7.230631308630109e-05,-0.000259779888438,-0.0006326173315756,-0.0006072711548767
76.83291625976568,28.707692881992926,-0.0002618539147078,0.0002669304667506,-0.0004211882187519,7.075092435115948e-05
76.83291625976568,28.721294348580543,-4.682710277847946e-05,-0.0007576756761409,0.0006994193536229,0.0003768901806324
76.83291625976568,28.73489581516816,-0.0002093909715767,-0.0014142057625576,0.0003948756784666,0.0003751514595933
76.83291625976568,28.74849728175577,8.625924965599552e-05,0.0017376310424879,0.0006219836068339,0.0002199796581408
76.83291625976568,28.76209874834339,0.0003140352491755,-0.000695320777595,-0.0001767055655363,-0.0002531395875848
76.83291625976568,28.775700214931007,0.0002496422384865,,-0.0002695416333153,0.0011718501336872
76.83291625976568,28.789301681518623,-2.66382958216127e-05,-0.0005871496396139,0.0024080821312963,0.0008627405622974
76.83291625976568,28.80290314810624,0.0004364785272628,,6.533412670250982e-05,-0.000107379448309
76.83291625976568,28.81650461469385,0.0001605803117854,,0.0001765682682162,9.715383203001692e-05
76.83291625976568,28.83010608128147,4.029585397802293e-05,0.0004270283097866,-0.0003329090541228,0.0008156606345437
76.83291625976568,28.843707547869087,7.012816786300391e-05,-5.1050858019152656e-05,-7.48557795304805e-05,0.000119265721878
76.83291625976568,28.857309014456703,-0.0003914582193829,-0.0015365579165518,-0.0003645320539362,0.0006035644910298
76.83291625976568,28.87091048104432,0.0002944956650026,0.0030934549868106,0.000240666035097,0.0002247658849228
76.83291625976568,28.884511947631932,0.0001504696701886,,-0.0003477035206742,-0.0002734196314122
76.84631625976569,28.408460617065373,-5.85248380957637e-05,0.0024102570023387,-0.0002485874574631,0.0003143677313346
76.84631625976569,28.42206208365299,-0.0001241763093275,-0.0005412735627032,0.0001227971806656,-0.0003489917144179
76.84631625976569,28.435663550240605,-0.0005142412846907,0.001217022887431,-0.0002008640294661,0.0008583509479649
76.84631625976569,28.44926501682822,0.0002934025251306,0.0007710896315984,-0.0006337405066005,0.0003547330852597
76.84631625976569,28.46286648341584,0.0005589098436757,-1.2833353139285464e-05,-0.0001758817525114,0.0003822905418928
76.84631625976569,28.476467950003453,-0.0001418758620275,-0.0017152545042335,-0.0003875049587804,-0.0001265395985683
76.84631625976569,28.49006941659107,0.0006882269517518,0.0001078722489182,9.295445488533004e-05,-0.0001331756066065
76.84631625976569,28.503670883178685,-0.0009402381838299,,-0.0003450129297561,0.0007611276232637
76.84631625976569,28.5172723497663,-0.0001033733278745,-0.0004800140159204,0.0003464589244686,-1.5693298337282613e-05
76.84631625976569,28.53087381635392,0.0015444715972989,-0.000879603496287,-0.000109970489575,0.0001086035481421
76.84631625976569,28.544475282941534,0.0001090880396077,-0.0009256857447326,-0.000523476221133,0.0004204637662041
76.84631625976569,28.55807674952915,0.0002895001962315,-0.000809486140497,-0.0001132922479882,0.0005940559785813
76.84631625976569,28.57167821611677,-0.0001893767330329,0.0011812116717919,1.0251274034089874e-05,0.0005369308055378
76.84631625976569,28.585279682704385,0.0007981683593243,-0.0001700525608612,-0.0001343095646006,0.0009850388159975
76.84631625976569,28.598881149292,-0.00015242943482,-0.0002827525895554,-0.0002594596880953,-6.822333671152592e-05
76.84631625976569,28.61248261587961,-0.0007097549387253,0.001401342684403,-0.0011143455049023,4.8702931962907314e-05
76.84631625976569,28.62608408246723,0.0003775711811613,0.0003985703224316,-0.0005865244893357,-0.0001583903067512
76.84631625976569,28.63968554905485,0.0006377004901878,-0.0008594384416937,0.0002194063417846,-0.0003142464847769
76.84631625976569,28.653287015642466,0.0001507827983004,0.0004028094117529,1.7739520217219251e-06,-0.0001514442992629
76.84631625976569,28.66688848223008,-0.0001946079864865,0.0001919434726005,6.44043248030357e-05,0.0010706839384511
76.84631625976569,28.68048994881769,0.0002517287502996,-0.003869937499985,-3.009124702657573e-05,-0.0004409195389598
76.84631625976569,28.69409141540531,3.456303966231644e-05,0.0007956238696351,-0.0001241168210981,0.0003307421284262
76.84631625976569,28.707692881992926,-2.614716322568711e-05,-0.001078657223843,0.0005818222416564,-0.0001271067594643
76.84631625976569,28.721294348580543,0.0007421243353746,0.0005493069766089,-0.0002827189164236,0.0002629157097544
76.84631625976569,28.73489581516816,0.0004195436195004,0.0008602807065472,0.0011182326124981,
76.84631625976569,28.74849728175577,0.0006356429075822,,-0.0006303958944045,-0.0003350455372128
76.84631625976569,28.76209874834339,-0.0002723027137108,-0.0001897173206089,0.0002407987485639,0.0004398974124342
76.84631625976569,28.775700214931007,0.0004450897686183,0.0005237853038124,0.0002221105532953,-0.0002308626280864
76.84631625976569,28.789301681518623,5.3806445066584274e-05,0.0013254273217171,0.0004035035381093,0.0003841114230453
76.84631625976569,28.80290314810624,6.846968608442694e-05,0.0010470523266121,-0.0004714745446108,-0.0005797403864562
76.84631625976569,28.81650461469385,7.38018425181508e-05,0.0002761431387625,-0.0001725856272969,0.0001621653645997
76.84631625976569,28.83010608128147,-3.0177063763403567e-06,0.0001866875390987,-0.0001260434073628,0.0002356092882109
76.84631625976569,28.843707547869087,0.0003541288606356,0.0001332780957454,0.0003242666425649,0.0007724885945208
76.84631625976569,28.857309014456703,-0.0006048337672837,-0.0007899812189862,-0.0001456121826777,0.0002954218944068
76.84631625976569,28.87091048104432,0.0004163090197835,-0.000252768426435,-0.0009836448589339,-8.19755132397404e-06
76.84631625976569,28.884511947631932,-3.5185472370358184e-05,1.4213860595191363e-05,-0.0003088962112087,-0.0001104694893001
76.85971625976569,28.408460617065373,-8.978325786301866e-05,4.531622107606381e-05,-0.0001953081373358,0.0004075305187143
76.85971625976569,28.42206208365299,-4.75294064017362e-06,0.0003889510408043,-5.73549641558202e-06,-0.0002245286304969
76.85971625976569,28.435663550240605,-0.0001717507693683,-0.0017409806605428,0.0002088216861011,0.0005479067331179
76.85971625976569,28.44926501682822,-1.5269981304300018e-05,0.0005839012446813,-0.0003746896109078,0.0004957392229698
76.85971625976569,28.46286648341584,-0.0006150151020847,-0.0006906645139679,6.114583811722696e-05,0.0001830509718274
76.85971625976569,28.476467950003453,4.115116098546423e-05,0.0004026297829113,-5.1026192522840574e-05,-0.0004667401954066
76.85971625976569,28.49006941659107,7.381688192253932e-05,-0.0021087597124278,-0.0005981450667604,-0.000309950846713
76.85971625976569,28.503670883178685,-0.0002806907868944,-0.0003881879674736,0.0008806010591797,-0.0013551079900935
76.85971625976569,28.5172723497663,0.0005105010932311,0.0014778929762542,1.497587982157711e-05,-0.0004330850206315
76.85971625976569,28.53087381635392,6.0255377320572734e-05,0.0021587857045233,-0.0001894706656457,7.403912604786456e-05
76.85971625976569,28.544475282941534,0.000913115160074,-0.0012181168422102,-0.0006569629767909,0.0002608991344459
