longitude,latitude
85.8263626098634,21.539445877075195
85.8263626098634,21.66033067094519
85.8263626098634,21.78121546481518
85.8263626098634,21.902100258685174
85.8263626098634,22.022985052555168
85.8263626098634,22.14386984642516
85.8263626098634,22.264754640295152
85.8263626098634,22.385639434165146
85.8263626098634,22.50652422803514
85.8263626098634,22.62740902190513
85.8263626098634,22.748293815775124
85.8263626098634,22.869178609645118
85.8263626098634,22.990063403515112
85.8263626098634,23.110948197385103
85.8263626098634,23.231832991255096
85.8263626098634,23.35271778512509
85.8263626098634,23.473602578995084
85.8263626098634,23.594487372865075
85.8263626098634,23.71537216673507
85.8263626098634,23.836256960605063
85.8263626098634,23.957141754475053
85.8263626098634,24.078026548345047
85.8263626098634,24.19891134221504
85.8263626098634,24.319796136085035
85.8263626098634,24.440680929955025
85.8263626098634,24.56156572382502
85.8263626098634,24.682450517695013
85.8263626098634,24.803335311565007
85.8263626098634,24.924220105434998
85.8263626098634,25.04510489930499
85.8263626098634,25.165989693174986
85.8263626098634,25.286874487044976
85.8263626098634,25.40775928091497
85.8263626098634,25.528644074784964
85.8263626098634,25.649528868654954
85.8263626098634,25.77041366252495
85.8263626098634,25.891298456394942
85.8263626098634,26.012183250264936
85.8263626098634,26.13306804413493
85.8263626098634,26.25395283800492
85.8263626098634,26.374837631874914
85.8263626098634,26.49572242574491
85.8263626098634,26.6166072196149
85.8263626098634,26.737492013484893
85.8263626098634,26.858376807354887
85.8263626098634,26.979261601224877
85.8263626098634,27.10014639509487
85.8263626098634,27.221031188964865
85.9463626098634,21.539445877075195
85.9463626098634,21.66033067094519
85.9463626098634,21.78121546481518
85.9463626098634,21.902100258685174
85.9463626098634,22.022985052555168
85.9463626098634,22.14386984642516
85.9463626098634,22.264754640295152
85.9463626098634,22.385639434165146
85.9463626098634,22.50652422803514
85.9463626098634,22.62740902190513
85.9463626098634,22.748293815775124
85.9463626098634,22.869178609645118
85.9463626098634,22.990063403515112
85.9463626098634,23.110948197385103
85.9463626098634,23.231832991255096
85.9463626098634,23.35271778512509
85.9463626098634,23.473602578995084
85.9463626098634,23.594487372865075
85.9463626098634,23.71537216673507
85.9463626098634,23.836256960605063
85.9463626098634,23.957141754475053
85.9463626098634,24.078026548345047
85.9463626098634,24.19891134221504
85.9463626098634,24.319796136085035
85.9463626098634,24.440680929955025
85.9463626098634,24.56156572382502
85.9463626098634,24.682450517695013
85.9463626098634,24.803335311565007
85.9463626098634,24.924220105434998
85.9463626098634,25.04510489930499
85.9463626098634,25.165989693174986
85.9463626098634,25.286874487044976
85.9463626098634,25.40775928091497
85.9463626098634,25.528644074784964
85.9463626098634,25.649528868654954
85.9463626098634,25.77041366252495
85.9463626098634,25.891298456394942
85.9463626098634,26.012183250264936
85.9463626098634,26.13306804413493
85.9463626098634,26.25395283800492
85.9463626098634,26.374837631874914
85.9463626098634,26.49572242574491
85.9463626098634,26.6166072196149
85.9463626098634,26.737492013484893
85.9463626098634,26.858376807354887
85.9463626098634,26.979261601224877
85.9463626098634,27.10014639509487
85.9463626098634,27.221031188964865
86.0663626098634,21.539445877075195
86.0663626098634,21.66033067094519
86.0663626098634,21.78121546481518
86.0663626098634,21.902100258685174
86.0663626098634,22.022985052555168
86.0663626098634,22.14386984642516
86.0663626098634,22.264754640295152
86.0663626098634,22.385639434165146
86.0663626098634,22.50652422803514
86.0663626098634,22.62740902190513
86.0663626098634,22.748293815775124
86.0663626098634,22.869178609645118
86.0663626098634,22.990063403515112
86.0663626098634,23.110948197385103
86.0663626098634,23.231832991255096
86.0663626098634,23.35271778512509
86.0663626098634,23.473602578995084
86.0663626098634,23.594487372865075
86.0663626098634,23.71537216673507
86.0663626098634,23.836256960605063
86.0663626098634,23.957141754475053
86.0663626098634,24.078026548345047
86.0663626098634,24.19891134221504
86.0663626098634,24.319796136085035
86.0663626098634,24.440680929955025
86.0663626098634,24.56156572382502
86.0663626098634,24.682450517695013
86.0663626098634,24.803335311565007
86.0663626098634,24.924220105434998
86.0663626098634,25.04510489930499
86.0663626098634,25.165989693174986
86.0663626098634,25.286874487044976
86.0663626098634,25.40775928091497
86.0663626098634,25.528644074784964
86.0663626098634,25.649528868654954
86.0663626098634,25.77041366252495
86.0663626098634,25.891298456394942
86.0663626098634,26.012183250264936
86.0663626098634,26.13306804413493
86.0663626098634,26.25395283800492
86.0663626098634,26.374837631874914
86.0663626098634,26.49572242574491
86.0663626098634,26.6166072196149
86.0663626098634,26.737492013484893
86.0663626098634,26.858376807354887
86.0663626098634,26.979261601224877
86.0663626098634,27.10014639509487
86.0663626098634,27.221031188964865
86.18636260986341,21.539445877075195
86.18636260986341,21.66033067094519
86.18636260986341,21.78121546481518
86.18636260986341,21.902100258685174
86.18636260986341,22.022985052555168
86.18636260986341,22.14386984642516
86.18636260986341,22.264754640295152
86.18636260986341,22.385639434165146
86.18636260986341,22.50652422803514
86.18636260986341,22.62740902190513
86.18636260986341,22.748293815775124
86.18636260986341,22.869178609645118
86.18636260986341,22.990063403515112
86.18636260986341,23.110948197385103
86.18636260986341,23.231832991255096
86.18636260986341,23.35271778512509
86.18636260986341,23.473602578995084
86.18636260986341,23.594487372865075
86.18636260986341,23.71537216673507
86.18636260986341,23.836256960605063
86.18636260986341,23.957141754475053
86.18636260986341,24.078026548345047
86.18636260986341,24.19891134221504
86.18636260986341,24.319796136085035
86.18636260986341,24.440680929955025
86.18636260986341,24.56156572382502
86.18636260986341,24.682450517695013
86.18636260986341,24.803335311565007
86.18636260986341,24.924220105434998
86.18636260986341,25.04510489930499
86.18636260986341,25.165989693174986
86.18636260986341,25.286874487044976
86.18636260986341,25.40775928091497
86.18636260986341,25.528644074784964
86.18636260986341,25.649528868654954
86.18636260986341,25.77041366252495
86.18636260986341,25.891298456394942
86.18636260986341,26.012183250264936
86.18636260986341,26.13306804413493
86.18636260986341,26.25395283800492
86.18636260986341,26.374837631874914
86.18636260986341,26.49572242574491
86.18636260986341,26.6166072196149
86.18636260986341,26.737492013484893
86.18636260986341,26.858376807354887
86.18636260986341,26.979261601224877
86.18636260986341,27.10014639509487
86.18636260986341,27.221031188964865
86.30636260986341,21.539445877075195
86.30636260986341,21.66033067094519
86.30636260986341,21.78121546481518
86.30636260986341,21.902100258685174
86.30636260986341,22.022985052555168
86.30636260986341,22.14386984642516
86.30636260986341,22.264754640295152
86.30636260986341,22.385639434165146
86.30636260986341,22.50652422803514
86.30636260986341,22.62740902190513
86.30636260986341,22.748293815775124
86.30636260986341,22.869178609645118
86.30636260986341,22.990063403515112
86.30636260986341,23.110948197385103
86.30636260986341,23.231832991255096
86.30636260986341,23.35271778512509
86.30636260986341,23.473602578995084
86.30636260986341,23.594487372865075
86.30636260986341,23.71537216673507
86.30636260986341,23.836256960605063
86.30636260986341,23.957141754475053
86.30636260986341,24.078026548345047
86.30636260986341,24.19891134221504
86.30636260986341,24.319796136085035
86.30636260986341,24.440680929955025
86.30636260986341,24.56156572382502
86.30636260986341,24.682450517695013
86.30636260986341,24.803335311565007
86.30636260986341,24.924220105434998
86.30636260986341,25.04510489930499
86.30636260986341,25.165989693174986
86.30636260986341,25.286874487044976
86.30636260986341,25.40775928091497
86.30636260986341,25.528644074784964
86.30636260986341,25.649528868654954
