longitude,latitude,Co_value(mol/m^2)
76.83291625976568,28.408460617065373,
76.83291625976568,28.42206208365299,0.0389374531805515
76.83291625976568,28.435663550240605,0.0343552567064762
76.83291625976568,28.44926501682822,
76.83291625976568,28.46286648341584,0.0344690307974815
76.83291625976568,28.476467950003453,0.0273960530757904
76.83291625976568,28.49006941659107,
76.83291625976568,28.503670883178685,0.0355545245110988
76.83291625976568,28.5172723497663,
76.83291625976568,28.53087381635392,
76.83291625976568,28.544475282941534,0.0331402830779552
76.83291625976568,28.55807674952915,0.0305737592279911
76.83291625976568,28.57167821611677,
76.83291625976568,28.585279682704385,0.0363928861916065
76.83291625976568,28.598881149292,0.0311896931380033
76.83291625976568,28.61248261587961,0.042026150971651
76.83291625976568,28.62608408246723,0.0347680449485778
76.83291625976568,28.63968554905485,
76.83291625976568,28.653287015642466,
76.83291625976568,28.66688848223008,0.0295240301638841
76.83291625976568,28.68048994881769,
76.83291625976568,28.69409141540531,0.0359823405742645
76.83291625976568,28.707692881992926,0.0374601408839225
76.83291625976568,28.721294348580543,
76.83291625976568,28.73489581516816,0.0285412464290857
76.83291625976568,28.74849728175577,
76.83291625976568,28.76209874834339,0.0381047576665878
76.83291625976568,28.775700214931007,0.0306341126561164
76.83291625976568,28.789301681518623,0.0278681367635726
76.83291625976568,28.80290314810624,
76.83291625976568,28.81650461469385,0.0358806103467941
76.83291625976568,28.83010608128147,0.0297546330839395
76.83291625976568,28.843707547869087,
76.83291625976568,28.857309014456703,0.0344866476953029
76.83291625976568,28.87091048104432,0.0372126922011375
76.83291625976568,28.88451194763193,
76.84631625976569,28.408460617065373,
76.84631625976569,28.42206208365299,0.0327884592115879
76.84631625976569,28.435663550240605,0.0258207190781831
76.84631625976569,28.44926501682822,
76.84631625976569,28.46286648341584,0.028662621974945
76.84631625976569,28.476467950003453,0.033374261111021
76.84631625976569,28.49006941659107,0.0285249203443527
76.84631625976569,28.503670883178685,0.0381963662803173
76.84631625976569,28.5172723497663,0.0323271192610263
76.84631625976569,28.53087381635392,0.0286147948354482
76.84631625976569,28.544475282941534,0.0358652994036674
76.84631625976569,28.55807674952915,
76.84631625976569,28.57167821611677,
76.84631625976569,28.585279682704385,0.0418069697916507
76.84631625976569,28.598881149292,0.0334787927567958
76.84631625976569,28.61248261587961,0.0292126461863517
76.84631625976569,28.62608408246723,
76.84631625976569,28.63968554905485,0.0392423830926418
76.84631625976569,28.653287015642466,0.0306756794452667
76.84631625976569,28.66688848223008,
76.84631625976569,28.68048994881769,
76.84631625976569,28.69409141540531,0.0266658533364534
76.84631625976569,28.707692881992926,0.0304987207055091
76.84631625976569,28.721294348580543,0.0453349612653255
76.84631625976569,28.73489581516816,0.0344392023980617
76.84631625976569,28.74849728175577,0.0290689542889595
76.84631625976569,28.76209874834339,
76.84631625976569,28.775700214931007,
76.84631625976569,28.789301681518623,0.0328342989087104
76.84631625976569,28.80290314810624,0.0310595724731683
76.84631625976569,28.81650461469385,
76.84631625976569,28.83010608128147,
76.84631625976569,28.843707547869087,0.0270427223294973
76.84631625976569,28.857309014456703,0.0345699116587638
76.84631625976569,28.87091048104432,
76.84631625976569,28.88451194763193,0.0250036660581827
76.85971625976569,28.408460617065373,
76.85971625976569,28.42206208365299,0.0293158311396837
76.85971625976569,28.435663550240605,0.031573086977005
76.85971625976569,28.44926501682822,
76.85971625976569,28.46286648341584,0.0324950627982616
76.85971625976569,28.476467950003453,0.0302146524190902
76.85971625976569,28.49006941659107,
76.85971625976569,28.503670883178685,0.0346502102911472
76.85971625976569,28.5172723497663,
76.85971625976569,28.53087381635392,
76.85971625976569,28.544475282941534,0.0302978418767452
76.85971625976569,28.55807674952915,0.0339180938899517
76.85971625976569,28.57167821611677,0.0320282913744449
76.85971625976569,28.585279682704385,0.023775054141879
76.85971625976569,28.598881149292,
76.85971625976569,28.61248261587961,0.0333547964692115
76.85971625976569,28.62608408246723,
76.85971625976569,28.63968554905485,0.0300299227237701
76.85971625976569,28.653287015642466,
76.85971625976569,28.66688848223008,
76.85971625976569,28.68048994881769,
76.85971625976569,28.69409141540531,
76.85971625976569,28.707692881992926,0.0284287501126527
76.85971625976569,28.721294348580543,0.0325463786721229
76.85971625976569,28.73489581516816,0.0374739319086074
76.85971625976569,28.74849728175577,0.0274374615401029
76.85971625976569,28.76209874834339,
76.85971625976569,28.775700214931007,0.0272985827177763
76.85971625976569,28.789301681518623,0.0423958376049995
76.85971625976569,28.80290314810624,0.0268996935337781
76.85971625976569,28.81650461469385,0.0344826802611351
76.85971625976569,28.83010608128147,
76.85971625976569,28.843707547869087,0.0300607942044734
76.85971625976569,28.857309014456703,
76.85971625976569,28.87091048104432,
76.85971625976569,28.88451194763193,
76.8731162597657,28.408460617065373,0.0276291314512491
76.8731162597657,28.42206208365299,
76.8731162597657,28.435663550240605,0.0351622104644775
76.8731162597657,28.44926501682822,
76.8731162597657,28.46286648341584,0.0341375432908535
76.8731162597657,28.476467950003453,0.0307434350252151
76.8731162597657,28.49006941659107,
76.8731162597657,28.503670883178685,0.0346050485968589
76.8731162597657,28.5172723497663,0.0353161357343196
76.8731162597657,28.53087381635392,
76.8731162597657,28.544475282941534,0.0270949285477399
76.8731162597657,28.55807674952915,
76.8731162597657,28.57167821611677,0.0370841100811958
76.8731162597657,28.585279682704385,
76.8731162597657,28.598881149292,0.0345102287828922
76.8731162597657,28.61248261587961,0.0327536277472972
76.8731162597657,28.62608408246723,
76.8731162597657,28.63968554905485,0.0348932705819606
76.8731162597657,28.653287015642466,0.0316073484718799
76.8731162597657,28.66688848223008,
76.8731162597657,28.68048994881769,0.0274026896804571
76.8731162597657,28.69409141540531,
76.8731162597657,28.707692881992926,
76.8731162597657,28.721294348580543,
76.8731162597657,28.73489581516816,
