2023-09-26,latitude,longitude,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15,2023-09-16,2023-09-17,2023-09-18,2023-09-19,2023-09-20,2023-09-21,2023-09-22,2023-09-23,2023-09-24,2023-09-25,2023-09-27,2023-09-28,2023-09-29,2023-09-30
4.120235e-05,28.561,76.87,0.0001475172612117,0.0001614506618352,3.1563384794708333e-08,0.0002339184720767,-9.782470442587233e-05,-5.867200161446817e-05,0.00015099056268475834,8.102082938421518e-05,7.943942910060287e-05,0.0001038813279592,8.290615369332954e-05,0.0001812163973227,0.0001343107433058,0.000228049364523,7.915642345324159e-05,0.0001463254593545,6.107043009250929e-05,4.619684114004485e-05,-8.578999768360518e-06,0.0001120786037063,0.0002091288770316,0.0001948957942659,0.0001202497660415,-2.821356429194566e-05,2.8926253435201943e-05,4.07067927881144e-05,0.0002297989994985,-9.446598414797336e-05,0.000197486806428
0.0001054751,28.571,76.87,7.741268927929923e-05,0.0001421954948455,3.9909624319989234e-05,4.403503407957032e-05,-9.78247044258751e-05,-4.835763684240774e-05,0.0001780440070433,-0.0003354385844431,0.0001714999380055,0.0002399702352704,0.0001594961067894,0.0001825178333092,5.658797817886807e-05,-5.680288086296059e-05,6.08246773481369e-05,0.00011911429332185099,6.107043009251356e-05,0.0001918103953357,0.0001043022057274,-9.644983038015198e-06,-5.875039278180338e-05,8.540708222426474e-05,0.0002139924181392,0.0001359219750156,0.0004538046778179,0.0001080149231711,3.140925400657579e-05,4.151016037212685e-05,0.0001485582033637
0.00028898526,28.58,76.87,0.0002361170190852,2.659435267560184e-05,9.26958819036372e-05,0.0001443488581571,-9.782470442587233e-05,-4.835763684241101e-05,0.0001315882691415,0.00012040689762209885,9.881192525658608e-05,1.4138662663754076e-05,0.000136058719363,0.000237829022808,0.0001480399077991,5.870430322829634e-05,0.0002201821916969,8.312360296258703e-05,8.715931471670046e-06,-7.886376261012629e-05,0.0001790269743651,0.00018245260785632552,-5.499453982338309e-05,0.000299854815239,-4.316239574109204e-05,3.932733670808375e-05,3.2271673262584955e-05,2.1255360479699448e-05,0.0001846234372351,2.151771877834108e-05,-3.616082540247589e-05
-0.00013755012,28.59,76.87,1.2958280422026291e-05,0.0002582154702395,3.156338479391904e-08,-6.806703368056333e-06,-9.782470442587233e-05,0.0001444516819901,0.0001951348676811,0.00012040689762209885,0.0002866517170332,0.0001357178989565,8.226060890592635e-05,9.269161819247528e-05,0.0002716519229579,0.0001303770695813,8.732815331313759e-05,0.0001882961369119,9.450812649447472e-05,0.0001499137288192,0.0020448684226721,0.000193267915165,0.000729146588128,0.0001390319375786,0.0001702251611277,0.0006148648099042,-3.0549770599463955e-05,0.0001174134085886,0.0003192656149622,9.296464850194752e-05,0.0001132354445871
0.00026781112,28.531,76.88,0.0001862664357759,0.0001953551836777,0.000254328129813,0.0009787683375179,7.466959505109116e-05,5.168665666133165e-06,0.0002644843189045,0.000167599049746,0.0002011216856772,0.0001337517314823,0.0001826438528951,0.001787472050637,-1.3222717825556174e-05,6.0846501583000645e-05,0.00037460154271679936,-1.4602919691242278e-05,0.0001307013881159,0.000416515598772,0.000162212003488,0.000213343751966,0.0005194908007979,2.1364912754506804e-05,0.000127173072542,0.000192973180674,0.0001838507159845,0.0004930315772071,0.000149594299728,0.00021674708114,0.0001779554004315
0.00015906619,28.541,76.88,-2.9410182833089493e-05,9.746818971682014e-05,6.575642328243703e-05,0.0002764764067251,-0.0001692047517281,0.0002659150923136,0.0001090995283447987,0.0001476049947086,0.0001036943067447,7.287730113603175e-05,2.9756432923022658e-05,0.00029839829034421347,0.0001073825915227,0.0001865248632384,0.0010240738047286,0.0001182484484161,-3.24513457599096e-05,-0.0001315959962084,0.0001567228027852,0.0002692460257094,-1.2310134479776025e-05,0.0004319663275964,0.000298036931781,0.0001670987403485,0.0002426418795948,0.0001933326711878,0.0001047361292876,0.0001811077672755,0.0001778340665623
-2.7235264e-06,28.551,76.88,3.530209505698067e-05,9.746818971682014e-05,-5.1145154429832473e-05,-0.00023355295707,1.2072444405930582e-05,0.00018385110888630694,0.0002108112967107,0.00016135835948128942,9.434045205125584e-05,-6.743374979123473e-05,4.3038049625465646e-05,0.0001579263043822,0.0003872374363709,5.417123611550778e-05,0.0001617524103494,0.0001064598473021,-0.0001359797170152025,0.0001962342939805,0.0001319961156696,0.0001751811796566,-9.162390779238194e-05,6.293962360359728e-05,0.00019117816416076305,1.966141280718148e-05,6.097726873122156e-05,0.0002634020056575,7.677739631617442e-05,0.0002664099447429,0.000190126011148
0.0002316985,28.561,76.88,0.000204231502721,9.746818971682014e-05,8.012887927622948e-05,0.0001207797249662,3.687036587507464e-05,3.3725882531143725e-05,0.0001090995283448,5.654544111166615e-06,6.053040124243125e-05,0.0001157899678219,1.8981672837981023e-05,0.000122444689623,0.0001385138166369,0.0002345667453482,0.0003873823443427,0.0001814990246202,3.760869731195271e-05,0.0001920194918056,-4.205156437819824e-05,0.0004150451277382,0.0004394604184199,0.0001726673799566,0.0002476571535225,-4.85769342049025e-05,2.8671605832641944e-05,0.0001472393923904,0.0001758353173499,0.0001267298794118,0.0002533328952267
0.00021942177,28.571,76.88,3.530209505698067e-05,0.0001185106157208,8.012887927622948e-05,0.0002764764067251062,7.698996341787279e-06,0.000151765634655,0.0001264321326743,0.0002677838783711,0.0002600706648081,0.0001788961089914,1.065025935531594e-05,0.00029839829034421347,0.000233308688621,0.0003404825984034,0.0003746015427168,8.733908907743171e-05,-0.0001359797170152,0.0003617955953814,0.00015082040586475033,0.0001480259816162,0.0001294508110731,0.0002370928705204,0.0001865535596152,0.0001259382115676,0.0001938164932653,3.2872518204385415e-05,0.0006279248045757,5.392737421061611e-06,0.0001145396672654
0.00014053336,28.58,76.88,3.530209505697712e-05,-4.684675150201656e-05,8.012887927622948e-05,6.92267349222675e-06,3.1727457098895684e-05,0.0001838511088863,0.0001090995283447987,0.0010388043010607,-6.114027928560972e-05,0.00016883969556359172,-8.726309170015156e-05,0.0005598924471996,0.0021144745405763,0.000124584606965,0.00037460154271679936,-0.0001658965047681,8.551075006835163e-05,-5.601007069344632e-05,4.803538831765764e-05,8.037125371629372e-05,0.000378498021746,0.0001229807094205,0.0002552515361458,0.0001344325719401,0.0001181437328341,-2.057693382084836e-05,-2.7613534257397987e-05,0.0003217680787201,6.421984289772809e-05
0.00010643129,28.59,76.88,3.530209505698067e-05,7.816244033165276e-05,0.0001516130432719,-9.861203579930589e-05,0.0001551558234496,-2.4329774532816373e-05,0.0002560822467785,9.190630225930364e-05,0.0001036943067447018,2.7053923986386508e-05,9.992482227971776e-05,0.0002541423018556,8.300920308101922e-05,0.0001513788156444,0.0001717202831059,-7.389500387944281e-05,3.826222018687986e-05,-0.0001751110394252,-3.024020952580031e-05,5.108647746965289e-05,-8.951680570135068e-07,6.810620834585279e-05,-5.833676368638408e-06,6.06449248152785e-05,0.0001038356640492,6.035815749783069e-05,0.0004660082340706,0.0001408526441082,0.0002154449903173
0.00011300919,28.6,76.88,3.530209505698067e-05,9.746818971682014e-05,8.012887927622948e-05,7.468287367373705e-05,7.816787547199056e-05,1.0635179705786868e-06,0.0002552190271671,-0.0002827199641615,0.0001036943067447018,0.00016883969556359172,0.0001999742962652,-2.498837602615822e-05,0.0002319867635378,0.0001608924503671,0.0002070726477541,0.0001755832199705,0.000428658851888,0.0002515790401957,7.401563925668597e-05,8.366938709514216e-05,0.0001708122290438,7.083400123519823e-05,4.488060585572384e-05,0.0001623403659323,0.0001673665392445,0.0002171179658034,2.297098581038881e-05,0.0002100503479596,0.0001397675223415
0.00022534876,28.61,76.88,0.000787210301496,9.746818971682014e-05,8.012887927622948e-05,0.0002764764067251062,7.69899634178875e-06,0.0001498634956078,0.0001560484815854,0.00016135835948128942,-9.110767678066622e-06,0.0001228665205417,0.0001961328089237,0.0001900799543363,0.0002702247875276,-4.11449909734074e-05,0.0002375969634158,0.0001782532344805,0.0001082963863154,0.00019623429398050774,7.285335595952347e-05,0.0001661712158238,0.0002449024177622,-2.803881761792581e-05,0.0001159149396698,0.00021149228439288598,0.0002468824968673,6.939602826605551e-06,0.000419902120484,0.0003306845610495,-0.0001371299440506
0.00022744536,28.502,76.891,0.00010872357961480661,4.838416862185113e-05,7.52239290263105e-05,0.0014021978713572,0.0001137880972237,-0.0001456875907024,0.00017207211064551985,9.529303497401996e-05,5.640591189148836e-05,0.0001526317937532,0.0001434884761692,6.438147102016956e-05,0.000125245815418405,-1.0525272045924794e-05,0.0001859643962234,8.133275514410343e-06,0.0003830431669484,-3.831498815998202e-06,0.0001695895916782,0.0001887452526716,0.0007568561704829,-8.040415559662506e-05,0.0001622226409381,0.0001365386269753,0.000200191308977,-3.894203109666705e-05,8.137636905303225e-05,0.0001148480878327,9.912906534736976e-05
0.00011580473,28.512,76.891,0.0002606929629109,0.0001485190441599,9.848961781244724e-05,0.00017138601106119863,0.0001945019321283,4.435903247212991e-05,0.00017207211064551985,0.000177486508619,0.0002823610848281,0.000334955548169,8.84844921529293e-05,0.000378892669687,0.0003357201057951,-2.8022936021443456e-05,3.952380211558193e-05,0.0001425754016963,0.0003113825514446,-3.370480408193544e-05,5.238841185928322e-05,0.0001369258679915,0.0002227359509561,0.0003541971673257,2.979368218802847e-05,0.0001296934060519,-4.132570211368147e-06,0.000154741195729,0.0003580048214644,0.000201289934921,-0.000107294144982
0.00017785969,28.522,76.891,6.183742516441271e-05,-4.1996278014265766e-05,0.0001579402305651,0.0001220571793965,0.00019797503773580295,0.0002052129857474081,0.0001929638965521,-6.59739162074402e-05,-0.0001193358039017,3.1783994927536696e-05,0.0002751160645857,7.343393372138962e-05,0.000146352671436,9.428361227037384e-05,9.861923172138631e-05,4.869475378654897e-05,7.59748145355843e-05,9.9405253422451e-05,0.0001982204266823,0.0001252591755473,6.724481499986723e-05,0.0002034107601502,-8.001310197869316e-05,8.246237848652527e-05,9.111270628636704e-05,9.638658229960129e-05,0.0003150761185679,0.0007446568924933,0.0002063046267721
0.00014845702,28.531,76.891,0.0002093706279993,-1.0278078661940526e-05,7.52239290263105e-05,8.468402666039765e-05,-9.440220310352744e-05,0.0002052129857474081,2.3967311790329404e-05,0.0005164073663763,5.824496838613413e-05,-0.0003033783577848,0.0001750783994793,0.0002737226895987,9.039083124662284e-06,5.4575797548750415e-05,0.0003505293861962,0.0002301645290572,-1.2535023415694012e-05,3.891557935276069e-05,-2.5156039555440657e-05,-1.9581280866987072e-05,-1.675960811553523e-05,-0.0001437708269804,0.0001143647023127,0.0001425466762157,0.0003153242869302,1.950977275555488e-05,0.0002426533756079,0.00080847076606,0.0005165276816114
0.0002430708,28.541,76.891,0.00010872357961480661,-4.1996278014265766e-05,0.0001981346431421,0.0001713860110612,0.0001975769118871,0.0006804168806411,-5.36194711457938e-05,0.0001430980482837,-5.95883175265044e-05,-6.755246431566775e-06,7.341316813835874e-05,0.0002096183452522,6.723373371642083e-05,9.263224637834357e-05,0.0005603478057308994,-5.944220902165398e-05,2.1397692762548104e-05,9.9405253422451e-05,5.963804869679734e-05,-1.9705923477886245e-05,0.000239619941567,0.0003419202403165,0.000353934476152,4.930705472361296e-06,0.0003427366900723,0.000268159143161,4.724230893771164e-05,4.251713107805699e-05,6.743212725268677e-05
0.0001040848,28.551,76.891,0.00010872357961480661,-4.1996278014266863e-05,-2.8902227313665207e-06,0.0001738508144626,0.0001802161714294,0.0002052129857474081,0.0002686594671104,0.0001023422810249,5.921920819673687e-05,0.0002214813866885,8.778704068390653e-05,0.0001232527574757,7.409232784993947e-05,0.0003253598988521,4.0656774217495695e-05,-6.439281423809007e-05,2.1778161681140773e-05,9.940525342244656e-05,5.299337499309331e-05,0.0007450691191479,-0.0001263913873117,8.913801138987765e-05,0.00019237671364411983,0.0003505251661408,0.0002313708246219,8.167821215465665e-05,8.951009658630937e-05,0.0002573051606304,6.149740511318669e-05
8.724397e-05,28.561,76.891,0.0003699417284224,0.0001316785346716,7.52239290263105e-05,6.461700104409829e-05,0.0001247129112016,0.0001427484094165,0.00017207211064551985,0.0001212959978147,0.0001607339945621,0.0001587464066687,0.0001613725180504,0.0002941036364063,0.0002523076836951,9.495558333583176e-05,0.0002125349128618,1.1560609891603235e-05,-7.965278200572357e-05,-0.0001342702598776,9.454665996599942e-05,9.547018999001013e-05,0.0001614869688637,0.0002207488578278,2.8613956601475365e-05,0.0001205038788612,3.3214240829693154e-05,0.000311141135171,3.702802496263757e-05,0.0001465103559894,0.0004805586941074
-0.00019973867,28.571,76.891,0.0002584241447038,6.744693382643163e-05,8.25351889943704e-05,0.00017138601106119863,0.0001979750377358,0.0002170978841604,0.0003670879523269,0.0001255150418728,-5.958831752649797e-05,6.812029823777266e-06,6.707612919854e-05,0.0001729057257762,0.0002161105803679,-2.921337727457285e-05,0.0005603478057309,0.0002955861564259,6.47674169158563e-05,0.000108879939944,3.998278043582104e-05,0.0001665479067014,-0.0001263913873117098,-9.276167838834226e-05,8.458425145363435e-05,0.0001706930052023,0.0001525874977232,0.0001468414266128,0.0012512697139754,4.027876639156602e-05,0.0001161478139692
0.00016790634,28.58,76.891,0.0001087235796148,9.589831461198628e-05,0.0001999639353016,6.7677661718335e-05,0.000122311146697,0.0002052129857474,3.691680831252597e-05,0.0002616207348182,0.0003571001579985,0.0002046592271653,7.512474985560402e-05,0.0001161062973551,3.3506486943224445e-05,0.0001653088693274,9.210508142132312e-05,5.226953362580389e-05,-9.80265176622197e-05,-1.2086654351151084e-05,6.242908420972526e-05,0.0001602825068403,0.0001209122347063,1.415992846887093e-05,0.0003936219436582,0.0001490913564339,0.0002565502654761,7.416105654556304e-05,-0.0001196690354845,5.961537317489274e-05,2.364007013966329e-05
-5.010124e-05,28.59,76.891,0.00010872357961480661,2.3913855329738e-05,0.0002207384677603,0.0001978923392016,6.592192221432924e-05,-6.524510536110029e-05,0.0001428371324436,8.68720599100925e-05,7.904964877525344e-05,7.819366146577522e-05,-0.0001865257072495,7.255974924191833e-05,0.0002992355439346,0.0001427072566002,0.0001600168034201,7.325557089643553e-05,-3.920056769857183e-05,0.0001469280978199,1.849488216976169e-05,0.0001391952100675,-2.5042319975909777e-05,0.0002403899852652,-7.6183741839486174e-06,0.0004383717605378,0.0001235261734109,9.31412249155042e-05,0.0002362384693697,0.0004865294613409,3.506289067445323e-05
0.00018033666,28.6,76.891,0.0001616595836821,0.0002146634942619,7.52239290263105e-05,8.60595318954438e-05,2.0834733732044697e-05,0.0002337318728677,0.0001844961952883,0.0001787789660738,-2.68953026534291e-05,8.651115786051378e-05,8.931167030823417e-06,-1.8609131075209007e-05,0.000227934870054,-2.080014928651508e-05,0.0005603478057308994,0.0004746698541566,-7.62293057050556e-05,-0.0002800254151225,0.0002319844497833,0.0001733464159769,4.606258880812675e-05,0.000259370659478,3.411729267099872e-05,0.0001178615493699,0.0002084652514895,8.841785893309861e-05,0.000253259204328,0.0005049182218499,0.0001681482826825
0.00049810245,28.61,76.891,0.0002019980747718,0.0022400196176022,0.0001253651862498,0.0008737301104702,3.654093961813487e-05,-5.723935100832023e-05,0.00017207211064551985,0.00010234228102490086,0.0002066143351839,0.0001230587367899,-3.89468259527348e-05,0.000214123763726,0.0003892752574756,0.0003562374913599,0.000567388779018,1.2439583770174067e-05,0.0001958825305337,0.0002445857098791,0.0001566637365613,0.0003908252401743,0.0001039834896801,0.0002201293682446,4.929754140903242e-06,0.0002009195741266,2.8099295377614908e-05,8.443066326435655e-05,-8.01450150902383e-05,0.0002402965474175,0.0001869894185801
7.545333e-05,28.619,76.891,9.980036702472717e-05,0.0001283763122046,7.52239290263105e-05,5.951849743723869e-05,0.0004006054659839,0.0001501619408372,0.0003351420455146,5.5939741287147626e-05,-5.958831752649797e-05,0.0007771593518555,0.0001387853844789,0.0002989161584991,0.0001378785964334,0.0001213559735333,0.0005603478057308994,8.005246490938589e-05,9.3237184046302e-05,0.0001522436796221,0.0001588113518664,0.0007135086343623,0.0001061501534422,-2.059696953438106e-06,0.000249473232543,0.000344399100868,0.0001927688572322,-0.0001619502727407,0.0002416490315226,0.0003344455326441,0.0005138817359693
0.00028307736,28.629,76.891,8.451964822597802e-05,-1.3940755252406234e-06,0.0001412857382092,-1.661281567066908e-05,0.00019797503773580295,0.0002192091051256,0.0002173461543861,-7.003719656495377e-05,3.140798435197212e-05,0.0001878691255114,0.0002099445991916,3.89087617804762e-05,0.000125245815418405,0.0007103905663825,-3.2620475394651294e-05,0.0002249636600026,6.47674169158546e-05,0.000553184421733,3.494125121505931e-05,2.1904188542976044e-05,0.000499484303873,0.0001954428298631,0.0001942169910762,0.0001718317362247,0.0001727568887872,0.0003339042596053,0.0003659873327706,0.0001984335685847,5.9945101384073496e-05
0.00023285006,28.512,76.901,0.0012981991749256,0.00010500938515170276,3.76133102690801e-05,0.0001909256744141949,-1.8029686543741263e-06,0.000319811340887,-2.9470988010871224e-05,0.0001509569004664589,9.989534746364747e-05,0.0001115198610932,5.318503099260852e-05,0.00080946914386,2.7822181436931714e-05,2.9932238248875365e-05,0.000298679806292,-7.058378832880408e-05,5.643520489684306e-05,0.000318078265991,2.997902629431337e-05,5.210563540458679e-05,7.668555190321058e-05,-1.0577273314993365e-05,0.0005629413644783,7.908022234914824e-05,9.345338185084984e-05,-0.0001408160605933,-0.0001090961595764,-3.548082895576954e-05,6.772506458219141e-05
0.00013582261,28.522,76.901,0.0002465345314703001,0.00010500938515170276,0.0002757631009444,0.000205746749998,5.8704445109469816e-05,0.000290766096441,-9.58428718149662e-05,0.0001509569004664589,3.924775955965743e-05,8.112232899293303e-05,0.0001583011035108,0.000211368111195,9.634701564209536e-05,-1.2471896297938656e-05,0.0001368955418001,0.0002852495817933,7.427157129313855e-07,4.591724427882582e-05,-0.0001296026748605,0.0002891831973101,7.324628677451983e-05,0.0002812036836985,0.0002019159146584,0.0002503635769244,0.0002089795452775,-4.222435381961986e-05,0.0006833309307694,0.0002235984866274,0.0002508435864001
0.00012205851,28.531,76.901,0.0001699834829196,0.00010500938515170276,0.0001120813321904,7.901949720690027e-05,0.0006823595613241,0.0007348615326918,0.0002610500378067965,0.0001509569004664589,0.0002226634969701,0.00014543760335070308,0.0004345767374616,0.0002929847687482,6.535642023663968e-05,0.0002201956522185,0.0001618798996787,0.0003756051009986,5.8859084674622864e-05,0.0005131928483024,0.0001314732799073,0.0004273103550076,0.000183179101441,-2.1065008695586585e-05,0.0001176757577923,0.0002602839085739,6.84897240716964e-05,0.000339165009791,0.0002431614120723,0.0001153588091256,0.0002402882819296
0.0003310356,28.541,76.901,0.0001203444699058,0.00010500938515170276,0.0002194507542299,0.0001909256744141949,5.390527076087892e-05,4.776284913532436e-05,1.337593039352214e-05,0.0001509569004664589,9.989534746364747e-05,0.00014543760335070308,1.1683471711876336e-05,0.0006204806850291,0.0002011231845244,5.618203795165755e-05,0.0001350675884168,0.000141601965879,0.00022765254834659535,0.0002316597965545,0.0002622879983391,-3.527244984979916e-07,0.0002066234446829,7.917843322502449e-05,0.0003184472734574,4.674034062190913e-05,2.705041697481647e-05,0.0002502069692127,-6.122772902017459e-05,0.002181741874665,5.6319364375667647e-05
0.00022801248,28.551,76.901,0.0002315882302355,0.0001050093851517,-0.0002062629064312,0.000176346686203,-0.0001377100124955,0.0001134331614593,0.0003007292980328,0.0001509569004664589,2.529669836803805e-05,0.00014543760335070308,0.0002623386390041,9.51070906012319e-05,0.0001861696800915,0.0002208015503128,0.0002314940356882,0.0001554507907712,-1.1268498134597849e-08,-0.0001765035121934,3.774252763832919e-05,8.687390072736889e-05,0.0002519841655157,0.0001410367549397,0.0004473163862712,-7.270569767570123e-05,6.434504030039534e-05,-0.0002143938618246,8.477412484353408e-05,0.0001930207508848,0.0005162853049114
-3.381023e-05,28.561,76.901,0.0002465345314703001,0.0001434774167137,4.318958599469625e-05,0.0001909256744141949,0.000156025373144,0.0001740849061097602,0.0002610500378068,0.0001999247469939,-8.921118569560349e-05,5.857938504050253e-06,1.854131551226601e-05,0.0001340630551567,0.000318151054671,0.0001482349762227,0.0001389163371641,5.3683932492276654e-05,0.00022765254834659535,0.0003919674782082,3.434835161897354e-05,-0.000152284555952,9.530173701932654e-05,-6.592238787561655e-05,6.91082386765629e-05,6.575373117811978e-05,0.0003792118513956,0.0002181534655392,0.0001079063513316,0.0002765185199677,-9.089608283829875e-06
0.00018409571,28.571,76.901,0.0002635251439642,0.0001884384546428,0.0001285819162148,0.0001909256744141949,0.000187571029528,0.0001401516492478,0.0001512254384579,7.395638385787606e-05,0.0001986262213904,0.0001233411603607,0.0002121169236488,-6.505248893518001e-05,0.0005335796740837,0.000121914065175973,1.385690939059714e-05,0.0001372844271827,0.0002276525483466,0.0002499765250831,0.0003433066303841,0.0002727231767494,5.364833850762807e-05,-4.807298410014482e-06,0.0001216372984345,0.000112412701128,-1.748703834891785e-05,6.582908827112988e-05,0.0001362631301162,8.96308192750439e-05,1.4754629773960914e-05
