longitude,latitude,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15,2023-09-16,2023-09-17,2023-09-18,2023-09-19,2023-09-20,2023-09-21,2023-09-22,2023-09-23,2023-09-24,2023-09-25,2023-09-26,2023-09-27,2023-09-28,2023-09-29,2023-09-30
68.18624877929699,20.12079811096192,0.0001418971223756,0.0001873985456768,0.0002396693307673,6.871268124086782e-05,-8.797937880444806e-06,-1.729087671265006e-05,0.0001308672945015,-4.066751353093423e-05,7.830675167497247e-05,5.583101665251888e-05,4.448765321285464e-05,0.0002641533501446,7.531802839366719e-05,-6.3437080825679e-05,6.917703285580501e-05,0.0002106505562551,-0.0001995004859054,3.851871224469505e-05,-6.479164585471153e-05,7.749550422886387e-05,7.412781269522384e-05,1.4943062524253037e-05,0.0001554866466904,0.0001147289804066,-6.13032971159555e-05,0.0002671610855031,0.0002211788669228,-1.8429491319693625e-05,0.0001187481029774,-9.123681957134976e-05
68.18624877929699,20.26407909393311,0.0002752189757302,,,-1.0714745712903095e-06,7.016042218310758e-05,9.644654346629976e-05,2.918563041021116e-05,,2.6567167878965847e-05,3.825681687885663e-06,-0.0001689414202701,8.788079139776528e-05,0.0001996382343349,6.878391286591068e-05,0.0002483595453668,-0.0001168237504316,8.705266372999176e-05,0.0001726363989291,-3.238284261897206e-05,6.175793532747775e-05,0.0002615106059238,3.802134961006232e-05,0.000182433243026,5.2322538977023214e-05,2.675424912013113e-05,7.960139191709459e-05,0.0001250428758794,7.238222315208986e-05,-4.2290837882319465e-05,0.0001373788254568
68.18624877929699,20.407360076904304,,0.0002113694063154,0.0001316270790994,-0.0001872102875495,,6.352222408168018e-05,8.298331522382796e-05,-0.0001010665364447,0.0002330022543901,-9.639255040383432e-06,-4.586960858432576e-05,0.0002486547746229,0.0001505646214354,7.345642370637506e-05,-0.0001021694042719,-5.889566455152817e-05,0.0002579651190899,0.0002202062460128,8.539492409909144e-05,0.0001362689508823,5.662061539624119e-06,0.0001357481523882,-3.138413012493402e-05,-3.636654946603812e-05,-5.311257700668648e-05,7.707002805545926e-05,0.0002206774952355,7.585647836094722e-05,0.0001739105791784,0.0002920246333815
68.18624877929699,20.5506410598755,,0.0001065488540916,6.1846940297982655e-06,-0.0001696168619673,-0.0004073641321156,0.0001250185014214,0.0001825494691729,0.0001474944583605,-0.0001006834718282,1.008535036817193e-06,3.314128844067454e-05,4.333951437729411e-05,-4.1245784814236686e-05,0.0001427634124411,-6.891609518788755e-05,-6.630820280406624e-05,6.47982451482676e-05,0.0001572657638462,1.3866965673514642e-05,0.0002083059662254,0.0002046856679953,0.0001055801767506,0.0001058379275491,-4.798704321729019e-05,0.0001603871933184,0.0003367463650647,7.739078137092292e-05,5.4166590416571125e-05,0.0001095702027669,0.0001317990681855
68.18624877929699,20.69392204284669,-7.51690604374744e-05,,-0.0001438494800822,,-3.614656088757329e-05,0.00014406889386,8.092125790426508e-05,-4.087763591087423e-05,0.0003434417594689,-2.485998447809834e-05,0.0001027793477987,7.711515354458243e-05,1.8026172256213613e-05,-4.15099275414832e-05,0.0001082314192899,0.0001186433073598,3.370606282260269e-05,1.7834314348874614e-05,0.000274765130598,-5.304489604895935e-06,-2.9190643545007333e-05,4.0524391806684434e-05,0.0001034083325066,0.0001159387975349,-1.0417633347969968e-05,4.915522004012018e-05,0.0001060623253579,-0.0001239832054125,2.8458049200708047e-05,0.0001106643903767
68.18624877929699,20.837203025817885,0.0001016919850371,0.0002377203054493,-3.950656173401512e-05,2.457005052747263e-07,2.008848241530359e-06,,2.6135276129934937e-05,8.67211347213015e-05,0.0002144855388905,-4.669449481298216e-05,5.234959098743275e-05,0.0001508766144979,8.815066394163296e-05,0.000181027513463,,0.0002263802016386,9.511726238997652e-05,9.54366914811544e-05,9.862894512480123e-05,0.0001458817714592,0.0001541176607133,1.3109363862895408e-05,0.000266042741714,0.0005321225035004,0.0001861331547843,0.0002703843929339,5.654840060742572e-05,0.0001142390538007,0.0002001813263632,0.0001349937665509
68.18624877929699,20.98048400878908,8.326154056703672e-05,0.0001289763458771,,,-3.0411762054427527e-05,0.0001522197562735,0.0003638406633399,0.0002003935660468,4.5077456888975576e-05,0.000191693106899,0.0004884775262326,0.0002094320952892,0.0001246923638973,-5.888298346690135e-06,-1.85065291589126e-05,0.0002841338573489,-5.04021008964628e-05,9.225834219250828e-05,-3.0079718271736056e-05,-7.018061296548694e-05,8.807059930404648e-05,-7.705912867095321e-05,5.420923844212666e-05,7.485499372705817e-05,-7.505975372623652e-05,-7.72485655033961e-05,0.0001066918048309,0.0001678833650657,-2.308845796505921e-05,1.4918903616489844e-05
68.18624877929699,21.123764991760275,,,0.0001531909947516,-7.461484347004443e-05,1.846650047809817e-05,-1.7646792912273668e-05,1.3463356481224764e-05,-2.901049811043777e-05,7.515883453379502e-07,2.339330421818886e-05,8.113861258607358e-05,4.194982830085792e-05,0.0001755004923325,-6.615272468479816e-06,0.0002194766275351,0.0001721572625683,3.4166168916272e-05,,-1.597178925294429e-05,4.2845764255616814e-05,-1.840376171458047e-05,1.070988037099596e-05,6.403199950000271e-05,0.0003035358386114,7.317892595892772e-05,0.0001948466378962,0.0003797862736973,0.0001471643336117,0.0003830615023616,1.862588214862626e-05
68.18624877929699,21.26704597473147,2.7019912522519007e-05,4.624617304216372e-06,0.0003670151927508,0.0004878884938079,,0.000223249749979,6.170978394948179e-06,0.0001282504963455,0.0001524546096334,3.916188143193722e-05,7.669080514460802e-05,0.0001007163737085,0.0001663072471274,0.0001905291574075,8.49109492264688e-05,0.0001576392241986,1.516868269391125e-05,9.056721319211648e-05,8.855224587023258e-05,0.0001442701031919,0.0001392645499436,0.0001736095728119,3.597879913286306e-05,9.460079309064896e-05,0.0001908691774588,6.34259995422326e-05,3.229013236705214e-05,6.412703805835918e-05,-1.45292660818086e-05,8.74360412126407e-05
68.18624877929699,21.410326957702665,7.116911729099229e-05,0.000150322477566,0.0001167266382253,,0.0001857111492427,0.0001950812002178,8.469416934531182e-05,3.309869862277992e-05,0.0002302674402017,0.0001444130029994,0.0001000054180622,0.0001377250882796,0.0002974822418764,7.885826926212758e-05,3.261769597884268e-05,0.0001139964006142,6.700674566673115e-05,0.0001422609202563,-1.7855081750894897e-05,6.224727985681966e-05,-0.0002088726323563,0.0001926855766214,5.343749944586307e-05,0.0005962902214378,-2.0387040422065184e-05,7.159826054703444e-05,0.0001267735933652,8.740091288927943e-05,0.0001349077065242,0.0002531352220103
68.18624877929699,21.55360794067386,,0.0001853318099165,0.0001310752122662,,7.625156285939738e-05,5.250874164630659e-05,0.000283598259557,-1.3152293831808493e-05,0.0001639654510654,,0.0001677303953329,1.3343208138394402e-06,2.660114478203468e-05,7.42550691938959e-05,0.0002748011611402,0.0001787985820556,7.089204154908657e-05,-5.940529445069842e-05,0.0001723256427794,-0.0001591611508047,6.340260006254539e-05,0.0001676875399425,0.0001991405006265,0.0001002292046905,7.33881606720388e-05,-4.440809061634354e-05,0.000531752302777,-0.0001690741046331,0.0001703537709545,0.0001197866877191
