longitude,latitude,So2_value(mol/m^2)
68.18624877929699,20.120798110961918,-0.0014255029382184148
68.18624877929699,20.26407909393311,0.00013477196625899523
68.18624877929699,20.407360076904304,7.427969831041992e-05
68.18624877929699,20.5506410598755,0.0003550468827597797
68.18624877929699,20.69392204284669,3.846245817840099e-05
68.18624877929699,20.837203025817885,8.788159175310284e-05
68.18624877929699,20.98048400878908,8.074606739683077e-05
68.18624877929699,21.123764991760275,0.0002588240022305399
68.18624877929699,21.26704597473147,-0.0003472226671874523
68.18624877929699,21.410326957702665,3.3275420719292015e-05
68.18624877929699,21.55360794067386,-0.00011163009912706912
68.18624877929699,21.69688892364505,0.002362380502745509
68.18624877929699,21.840169906616246,-0.0002890043251682073
68.18624877929699,21.98345088958744,0.0012382407439872622
68.18624877929699,22.12673187255864,
68.18624877929699,22.27001285552983,-0.00013356079580262303
68.18624877929699,22.413293838501023,-0.00020042926189489663
68.18624877929699,22.55657482147222,-0.00014986147289164364
68.18624877929699,22.699855804443416,-2.0571051209117286e-06
68.18624877929699,22.84313678741461,-0.0018793862545862794
68.18624877929699,22.98641777038581,0.00028171174926683307
68.18624877929699,23.129698753357,0.00010193220805376768
68.18624877929699,23.272979736328196,-8.412765600951388e-05
68.18624877929699,23.416260719299387,-6.817651592427865e-05
68.18624877929699,23.559541702270582,-0.00039768850547261536
68.18624877929699,23.702822685241777,-0.00022269469627644867
68.18624877929699,23.84610366821297,7.289958011824638e-05
68.18624877929699,23.989384651184167,-0.0004613877390511334
68.18624877929699,24.13266563415536,-0.000607607769779861
68.18624877929699,24.27594661712656,0.00010688837937777862
68.18624877929699,24.41922760009775,-0.0001385944924550131
68.18624877929699,24.562508583068944,0.00046719249803572893
68.18624877929699,24.70578956604014,-0.0003166187962051481
68.32624877929699,20.120798110961918,6.835777458036318e-05
68.32624877929699,20.26407909393311,0.0002081599523080513
68.32624877929699,20.407360076904304,-0.0005631108651868999
68.32624877929699,20.5506410598755,-0.00027501548174768686
68.32624877929699,20.69392204284669,-0.0026693546678870916
68.32624877929699,20.837203025817885,-0.0002644487249199301
68.32624877929699,20.98048400878908,0.0006019160500727594
68.32624877929699,21.123764991760275,3.3845743018900976e-05
68.32624877929699,21.26704597473147,-8.335303573403507e-05
68.32624877929699,21.410326957702665,0.0003822826547548175
68.32624877929699,21.55360794067386,-0.00035357591696083546
68.32624877929699,21.69688892364505,0.0008388808346353471
68.32624877929699,21.840169906616246,-0.0003015324182342738
68.32624877929699,21.98345088958744,-0.000263140449533239
68.32624877929699,22.12673187255864,-1.1396432455512695e-05
68.32624877929699,22.27001285552983,-8.515879017068073e-05
68.32624877929699,22.413293838501023,-0.0024899952113628387
68.32624877929699,22.55657482147222,0.00021852561621926725
68.32624877929699,22.699855804443416,2.9658192943315953e-05
68.32624877929699,22.84313678741461,6.477395072579384e-05
68.32624877929699,22.98641777038581,-0.0006254906766116619
68.32624877929699,23.129698753357,4.904987508780323e-05
68.32624877929699,23.272979736328196,7.90581907494925e-05
68.32624877929699,23.416260719299387,9.332934132544324e-05
68.32624877929699,23.559541702270582,-0.00017983549332711846
68.32624877929699,23.702822685241777,0.0006520396564155817
68.32624877929699,23.84610366821297,0.0002680476172827184
68.32624877929699,23.989384651184167,3.6080742574995384e-05
68.32624877929699,24.13266563415536,6.327530718408525e-05
68.32624877929699,24.27594661712656,0.00044665695168077946
68.32624877929699,24.41922760009775,-0.00021236234169919044
68.32624877929699,24.562508583068944,9.078541188500822e-05
68.32624877929699,24.70578956604014,0.0007172897458076477
68.46624877929699,20.120798110961918,-0.0010711029171943665
68.46624877929699,20.26407909393311,8.960680133895949e-06
68.46624877929699,20.407360076904304,0.00013546123227570206
68.46624877929699,20.5506410598755,0.0022386927157640457
68.46624877929699,20.69392204284669,8.39677668409422e-05
68.46624877929699,20.837203025817885,-0.00018034226377494633
68.46624877929699,20.98048400878908,-0.0001555441995151341
68.46624877929699,21.123764991760275,-3.26886038237717e-05
68.46624877929699,21.26704597473147,-0.00011160966096213087
68.46624877929699,21.410326957702665,0.0002484247670508921
68.46624877929699,21.55360794067386,8.880308450898156e-05
68.46624877929699,21.69688892364505,-0.0002136726543540135
68.46624877929699,21.840169906616246,-0.00022929049737285823
68.46624877929699,21.98345088958744,0.00011946169252041727
68.46624877929699,22.12673187255864,-0.0003382704162504524
68.46624877929699,22.27001285552983,0.00013915316958446056
68.46624877929699,22.413293838501023,-0.0019882111810147762
68.46624877929699,22.55657482147222,0.0007150119636207819
68.46624877929699,22.699855804443416,0.0003805788292083889
68.46624877929699,22.84313678741461,-0.00010149154695682228
68.46624877929699,22.98641777038581,0.0002544258313719183
68.46624877929699,23.129698753357,-0.0002993662201333791
68.46624877929699,23.272979736328196,-4.3649164581438527e-05
68.46624877929699,23.416260719299387,-8.095435077848379e-06
68.46624877929699,23.559541702270582,-0.0004068512935191393
68.46624877929699,23.702822685241777,0.00038713289541192353
68.46624877929699,23.84610366821297,-0.00039103085873648524
68.46624877929699,23.989384651184167,-0.0002539500710554421
68.46624877929699,24.13266563415536,-8.268615056294948e-05
68.46624877929699,24.27594661712656,
68.46624877929699,24.41922760009775,-0.00026051426539197564
68.46624877929699,24.562508583068944,0.0011695396387949586
68.46624877929699,24.70578956604014,0.00017979502445086837
68.60624877929699,20.120798110961918,0.0001997102954192087
68.60624877929699,20.26407909393311,0.0009940780000761151
68.60624877929699,20.407360076904304,0.00021337081852834672
68.60624877929699,20.5506410598755,0.00028009075322188437
68.60624877929699,20.69392204284669,0.00012574740685522556
68.60624877929699,20.837203025817885,0.0002882237604353577
68.60624877929699,20.98048400878908,0.0002512108185328543
68.60624877929699,21.123764991760275,0.00011855011689476669
68.60624877929699,21.26704597473147,0.000660570920445025
68.60624877929699,21.410326957702665,0.00022001487377565354
68.60624877929699,21.55360794067386,-0.0009952568216249347
68.60624877929699,21.69688892364505,-8.739015174796805e-05
68.60624877929699,21.840169906616246,0.0003745710419025272
68.60624877929699,21.98345088958744,0.0003169167321175337
68.60624877929699,22.12673187255864,-0.00019858589803334326
68.60624877929699,22.27001285552983,0.00016916848835535347
68.60624877929699,22.413293838501023,-2.483002572262194e-05
68.60624877929699,22.55657482147222,-0.00011950191401410848
68.60624877929699,22.699855804443416,0.00044199859257787466
68.60624877929699,22.84313678741461,0.0001547282445244491
68.60624877929699,22.98641777038581,-0.00017866403504740447
