longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
76.83291625976568,28.408460617065373,,0.0346725769340992,
76.83291625976568,28.42206208365299,0.0341113582253456,,0.0333549752831459
76.83291625976568,28.435663550240605,,,
76.83291625976568,28.44926501682822,0.0302083976566791,0.0379955843091011,0.0341218225657939
76.83291625976568,28.46286648341584,0.0345436558127403,0.0374246686697006,0.028757119551301
76.83291625976568,28.476467950003453,,0.0307769924402236,0.0381623059511184
76.83291625976568,28.49006941659107,0.0364074595272541,0.0360693782567977,0.0331015400588512
76.83291625976568,28.503670883178685,0.0381102859973907,0.0370981283485889,
76.83291625976568,28.5172723497663,0.0347844511270523,,0.0341611616313457
76.83291625976568,28.53087381635392,0.0344778969883918,,0.0369086526334285
76.83291625976568,28.544475282941534,0.0331085994839668,,0.0325479730963707
76.83291625976568,28.55807674952915,,0.03442208096385,0.0346134342253208
76.83291625976568,28.57167821611677,0.0296713169664144,0.0458289757370948,
76.83291625976568,28.585279682704385,0.0323864109814167,,
76.83291625976568,28.598881149292,0.0212517976760864,0.0375120006501674,0.0316371172666549
76.83291625976568,28.61248261587961,0.0314996242523193,,0.0320702716708183
76.83291625976568,28.62608408246723,,0.0298470426350832,
76.83291625976568,28.63968554905485,0.0359100475907325,0.0323434360325336,
76.83291625976568,28.653287015642466,,,
76.83291625976568,28.66688848223008,0.0308455023914575,0.0388187766075134,0.0315055362880229
76.83291625976568,28.68048994881769,,,0.0347289852797985
76.83291625976568,28.69409141540531,,0.0217076484113931,
76.83291625976568,28.707692881992926,0.0337448231875896,0.0366151630878448,0.0291331242769956
76.83291625976568,28.721294348580543,0.0303221680223941,,
76.83291625976568,28.73489581516816,0.0315110720694065,0.0348352827131748,
76.83291625976568,28.74849728175577,0.0332904867827892,,
76.83291625976568,28.76209874834339,0.0324893482029438,,0.0331670418381691
76.83291625976568,28.775700214931007,0.0295439325273036,0.0351455435156822,0.0310835931450128
76.83291625976568,28.789301681518623,0.029734406620264,0.0370986647903919,
76.83291625976568,28.80290314810624,,0.0284900777041912,
76.83291625976568,28.81650461469385,0.0333235263824462,0.0344225466251373,
76.83291625976568,28.83010608128147,0.0342570021748542,0.0220264345407485,
76.83291625976568,28.843707547869087,0.0324284508824348,0.0305404681712389,
76.83291625976568,28.857309014456703,0.0372346229851245,0.0387288518249988,
76.83291625976568,28.87091048104432,,0.030187813565135,
76.83291625976568,28.884511947631932,0.0322496443986892,,
76.84631625976569,28.408460617065373,0.0335870422422885,0.0312028545886278,0.0343498401343822
76.84631625976569,28.42206208365299,0.0341431200504303,0.0349488817155361,
76.84631625976569,28.435663550240605,0.0350260660052299,0.0350835956633091,0.0321632511913776
76.84631625976569,28.44926501682822,0.0325697883963584,0.0375646948814392,0.0302326511591672
