longitude,latitude,So2_value(mol/m^2)
76.22574615478533,8.076525688171444,0.0006496102432720363
76.22574615478533,8.21655300336012,0.0005206581554375589
76.22574615478533,8.356580318548797,-0.00020014698384329677
76.22574615478533,8.496607633737474,0.000665013852994889
76.22574615478533,8.636634948926151,-0.0001811595429899171
76.22574615478533,8.776662264114828,5.3354931878857315e-05
76.22574615478533,8.916689579303505,-0.000217721433728002
76.22574615478533,9.05671689449218,0.00021560706954915076
76.22574615478533,9.196744209680856,0.0002953780349344015
76.22574615478533,9.336771524869532,-4.6288903831737116e-05
76.22574615478533,9.47679884005821,-0.00033541672746650875
76.22574615478533,9.616826155246889,2.1560586901614442e-05
76.22574615478533,9.756853470435564,-0.0002481216797605157
76.22574615478533,9.89688078562424,-0.00035809777909889817
76.22574615478533,10.036908100812918,-0.000127057297504507
76.22574615478533,10.176935416001594,-0.00011788017582148314
76.22574615478533,10.316962731190271,-0.00021157671289984137
76.22574615478533,10.456990046378948,-0.0002065012522507459
76.22574615478533,10.597017361567625,-1.563584737596102e-05
76.22574615478533,10.737044676756302,0.0004293427336961031
76.22574615478533,10.877071991944977,0.00031710986513644457
76.22574615478533,11.017099307133654,-0.0012132583651691675
76.22574615478533,11.15712662232233,0.00012078488362021744
76.22574615478533,11.297153937511007,0.0011226327624171972
76.22574615478533,11.437181252699684,0.0002534529776312411
76.22574615478533,11.57720856788836,0.0001073831517715007
76.22574615478533,11.717235883077038,-0.001070120488293469
76.22574615478533,11.857263198265716,0.00013066937390249223
76.22574615478533,11.997290513454391,-0.00021117355208843946
76.22574615478533,12.137317828643068,-0.00015747014549560845
76.22574615478533,12.277345143831743,1.7482343537267298e-05
76.22574615478533,12.41737245902042,0.000635542965028435
76.22574615478533,12.5573997742091,-0.0007709875935688615
76.22574615478533,12.697427089397774,-6.017706618877128e-05
76.22574615478533,12.837454404586452,0.0001953020109795034
76.22574615478533,12.977481719775128,-0.0003962599439546466
76.22574615478533,13.117509034963804,0.0026809177361428738
76.22574615478533,13.25753635015248,-0.0004114607581868768
76.22574615478533,13.397563665341158,0.0004123979597352445
76.22574615478533,13.537590980529837,1.6578305803705007e-05
76.36574615478533,8.076525688171444,0.00025698117678985
76.36574615478533,8.21655300336012,0.00010603140253806487
76.36574615478533,8.356580318548797,-0.00011334812734276056
76.36574615478533,8.496607633737474,-0.00038968180888332427
76.36574615478533,8.636634948926151,-0.0005605877377092838
76.36574615478533,8.776662264114828,-0.0003606917161960155
76.36574615478533,8.916689579303505,0.001348109100945294
76.36574615478533,9.05671689449218,0.0005874265916645527
76.36574615478533,9.196744209680856,-0.0003133324789814651
76.36574615478533,9.336771524869532,-0.008686981163918972
76.36574615478533,9.47679884005821,-0.00028162053786218166
76.36574615478533,9.616826155246889,-0.0006323193083517253
76.36574615478533,9.756853470435564,-0.00048250166582874954
76.36574615478533,9.89688078562424,0.00019368145149201155
76.36574615478533,10.036908100812918,-5.735998274758458e-05
76.36574615478533,10.176935416001594,5.34202808921691e-05
76.36574615478533,10.316962731190271,-0.0002447977603878826
76.36574615478533,10.456990046378948,0.00010208268940914422
76.36574615478533,10.597017361567625,0.0007271660142578185
76.36574615478533,10.737044676756302,0.0002342400694033131
76.36574615478533,10.877071991944977,0.000319311540806666
76.36574615478533,11.017099307133654,-7.857867603888735e-05
76.36574615478533,11.15712662232233,-8.18804619484581e-05
76.36574615478533,11.297153937511007,0.0001615060173207894
76.36574615478533,11.437181252699684,-0.00025427149375900626
76.36574615478533,11.57720856788836,-0.0012809663312509656
76.36574615478533,11.717235883077038,0.000669664004817605
