longitude,latitude,No2_value(mol/m^2)
76.22574615478533,8.076525688171444,5.646620593324769e-06
76.22574615478533,8.21655300336012,2.6326383704144973e-06
76.22574615478533,8.356580318548797,1.9925308151869103e-05
76.22574615478533,8.496607633737474,1.3976305126561783e-05
76.22574615478533,8.636634948926151,8.43569705466507e-06
76.22574615478533,8.776662264114828,1.2301702554395888e-05
76.22574615478533,8.916689579303505,1.0584381016087718e-05
76.22574615478533,9.05671689449218,8.122013241518289e-06
76.22574615478533,9.196744209680856,9.907405001285952e-06
76.22574615478533,9.336771524869532,4.292141966288909e-06
76.22574615478533,9.47679884005821,8.120682650769595e-06
76.22574615478533,9.616826155246889,5.45996954315342e-06
76.22574615478533,9.756853470435564,2.3721986508462578e-05
76.22574615478533,9.89688078562424,1.612999039934948e-05
76.22574615478533,10.036908100812918,-2.7408707410359057e-06
76.22574615478533,10.176935416001594,1.7376016330672428e-05
76.22574615478533,10.316962731190271,1.3632129594043363e-05
76.22574615478533,10.456990046378948,1.2277845598873682e-05
76.22574615478533,10.597017361567625,1.436802267562598e-05
76.22574615478533,10.737044676756302,8.750841516302899e-06
76.22574615478533,10.877071991944977,1.5121393516892567e-05
76.22574615478533,11.017099307133654,1.39669264171971e-05
76.22574615478533,11.15712662232233,1.3764132745563984e-05
76.22574615478533,11.297153937511007,3.07734831039852e-06
76.22574615478533,11.437181252699684,1.9517246983014047e-05
76.22574615478533,11.57720856788836,1.4097125131229404e-05
76.22574615478533,11.717235883077038,1.5982765035005286e-05
76.22574615478533,11.857263198265716,5.569172571995296e-06
76.22574615478533,11.997290513454391,1.4503033526125364e-05
76.22574615478533,12.137317828643068,2.5088409529416822e-05
76.22574615478533,12.277345143831743,1.1073238056269474e-05
76.22574615478533,12.41737245902042,6.740870958310552e-06
76.22574615478533,12.5573997742091,7.499212188122328e-06
76.22574615478533,12.697427089397774,6.366948582581244e-06
76.22574615478533,12.837454404586452,1.3496137398760766e-05
76.22574615478533,12.977481719775128,1.671324389462825e-05
76.22574615478533,13.117509034963804,4.577766958391294e-06
76.22574615478533,13.25753635015248,1.1950767657253891e-05
76.22574615478533,13.397563665341158,1.0956148798868526e-05
76.22574615478533,13.537590980529837,3.093177156188176e-06
76.36574615478533,8.076525688171444,1.0663619832484983e-05
76.36574615478533,8.21655300336012,1.576947579451371e-05
76.36574615478533,8.356580318548797,2.2600162992603146e-05
76.36574615478533,8.496607633737474,1.9140054064337164e-05
76.36574615478533,8.636634948926151,1.8106624338543043e-05
76.36574615478533,8.776662264114828,5.30199940840248e-07
76.36574615478533,8.916689579303505,1.018373131955741e-05
76.36574615478533,9.05671689449218,3.5877762911695754e-06
76.36574615478533,9.196744209680856,1.8420027117826976e-05
76.36574615478533,9.336771524869532,-9.699615475255996e-06
76.36574615478533,9.47679884005821,1.4362650290422607e-05
76.36574615478533,9.616826155246889,-5.225668246566784e-06
76.36574615478533,9.756853470435564,1.0922485671471804e-05
76.36574615478533,9.89688078562424,1.4438443031394854e-05
76.36574615478533,10.036908100812918,1.1928444109798875e-05
76.36574615478533,10.176935416001594,9.672476153355092e-06
76.36574615478533,10.316962731190271,1.4673283658339642e-05
76.36574615478533,10.456990046378948,1.2868032172264066e-05
76.36574615478533,10.597017361567625,2.35142101701058e-06
76.36574615478533,10.737044676756302,1.2501429409894627e-05
76.36574615478533,10.877071991944977,2.4392507839365862e-05
76.36574615478533,11.017099307133654,3.853456746583106e-06
76.36574615478533,11.15712662232233,1.368259108858183e-05
76.36574615478533,11.297153937511007,1.1451234058768023e-05
76.36574615478533,11.437181252699684,1.2628618605958764e-05
76.36574615478533,11.57720856788836,7.230176379380282e-06
76.36574615478533,11.717235883077038,7.465092039637966e-06
76.36574615478533,11.857263198265716,1.0573176950856578e-05
76.36574615478533,11.997290513454391,-1.1727191804311587e-06
76.36574615478533,12.137317828643068,3.976701464125654e-06
76.36574615478533,12.277345143831743,1.3751246115134563e-05
76.36574615478533,12.41737245902042,3.2769321478554048e-06
76.36574615478533,12.5573997742091,1.876434362202417e-05
76.36574615478533,12.697427089397774,1.0193301932304166e-05
76.36574615478533,12.837454404586452,1.0447090971865691e-05
76.36574615478533,12.977481719775128,1.7598831618670374e-05
76.36574615478533,13.117509034963804,1.701527799014002e-05
76.36574615478533,13.25753635015248,1.7625272448640317e-05
76.36574615478533,13.397563665341158,1.3543058230425231e-05
76.36574615478533,13.537590980529837,3.4344698178756516e-06
76.50574615478533,8.076525688171444,-1.3985102214064682e-06
76.50574615478533,8.21655300336012,2.5544315576553345e-05
76.50574615478533,8.356580318548797,9.41252255870495e-06
76.50574615478533,8.496607633737474,2.041275911324192e-05
76.50574615478533,8.636634948926151,5.384678388509201e-06
76.50574615478533,8.776662264114828,1.4881527931720484e-05
76.50574615478533,8.916689579303505,1.319098191743251e-05
76.50574615478533,9.05671689449218,2.046581903414335e-05
76.50574615478533,9.196744209680856,1.3237774510344025e-05
76.50574615478533,9.336771524869532,7.798945262038615e-06
76.50574615478533,9.47679884005821,1.4007246136316098e-05
76.50574615478533,9.616826155246889,7.038120656943647e-06
76.50574615478533,9.756853470435564,1.5850679119466804e-05
76.50574615478533,9.89688078562424,1.1272971278231125e-05
76.50574615478533,10.036908100812918,1.8449227354722098e-05
76.50574615478533,10.176935416001594,1.8649954654392786e-05
76.50574615478533,10.316962731190271,2.27450072998181e-05
76.50574615478533,10.456990046378948,1.843064819695428e-05
76.50574615478533,10.597017361567625,3.3554101719346363e-06
76.50574615478533,10.737044676756302,1.6399057130911388e-05
76.50574615478533,10.877071991944977,1.2718644939013757e-05
76.50574615478533,11.017099307133654,1.0863557690754533e-05
76.50574615478533,11.15712662232233,1.0582284630800132e-05
76.50574615478533,11.297153937511007,1.1173190614499617e-05
76.50574615478533,11.437181252699684,1.1602537597354967e-05
76.50574615478533,11.57720856788836,9.729771591082681e-06
76.50574615478533,11.717235883077038,7.7721597335767e-06
76.50574615478533,11.857263198265716,1.4223854122974444e-05
76.50574615478533,11.997290513454391,1.0842188203241676e-05
76.50574615478533,12.137317828643068,1.4817538612987846e-05
76.50574615478533,12.277345143831743,-1.3988147884447244e-06
76.50574615478533,12.41737245902042,-1.3705018318432849e-05
76.50574615478533,12.5573997742091,1.983493893931154e-05
76.50574615478533,12.697427089397774,7.6208293648960534e-06
76.50574615478533,12.837454404586452,1.7201120499521494e-05
76.50574615478533,12.977481719775128,9.912104360410012e-06
76.50574615478533,13.117509034963804,6.560539986821823e-06
76.50574615478533,13.25753635015248,3.166858959957608e-06
76.50574615478533,13.397563665341158,6.548029887198936e-06
76.50574615478533,13.537590980529837,1.2511490240285639e-05
76.64574615478533,8.076525688171444,5.90974877923145e-06
76.64574615478533,8.21655300336012,5.12935775986989e-06
76.64574615478533,8.356580318548797,2.034917997661978e-05
76.64574615478533,8.496607633737474,8.344606612809002e-06
76.64574615478533,8.636634948926151,1.0965271030727308e-05
76.64574615478533,8.776662264114828,1.4872527572151739e-05
76.64574615478533,8.916689579303505,9.758630312717287e-07
76.64574615478533,9.05671689449218,1.5343641280196607e-05
76.64574615478533,9.196744209680856,6.682993898721179e-06
76.64574615478533,9.336771524869532,3.2804459806357045e-06
76.64574615478533,9.47679884005821,1.0784211553982459e-05
76.64574615478533,9.616826155246889,2.2734278900315985e-05
76.64574615478533,9.756853470435564,1.6509922716068104e-05
76.64574615478533,9.89688078562424,5.083961241325596e-06
76.64574615478533,10.036908100812918,2.0382300135679543e-05
76.64574615478533,10.176935416001594,3.740625516002183e-06
76.64574615478533,10.316962731190271,2.3005248294794e-05
76.64574615478533,10.456990046378948,9.27088058233494e-06
76.64574615478533,10.597017361567625,2.124407546943985e-05
76.64574615478533,10.737044676756302,8.415225238422863e-06
76.64574615478533,10.877071991944977,1.6240623153862543e-05
76.64574615478533,11.017099307133654,5.487005410031998e-07
76.64574615478533,11.15712662232233,1.2253609384060837e-05
76.64574615478533,11.297153937511007,5.252150913293008e-06
76.64574615478533,11.437181252699684,1.6931897334870882e-05
76.64574615478533,11.57720856788836,1.8502640159567818e-05
76.64574615478533,11.717235883077038,4.7314716766777565e-07
76.64574615478533,11.857263198265716,1.0905791896220762e-05
76.64574615478533,11.997290513454391,1.170128416561056e-05
76.64574615478533,12.137317828643068,1.126716938415484e-06
76.64574615478533,12.277345143831743,7.56667122914223e-06
76.64574615478533,12.41737245902042,5.846800377184991e-06
76.64574615478533,12.5573997742091,1.4853272659820504e-05
76.64574615478533,12.697427089397774,1.713405981718097e-05
76.64574615478533,12.837454404586452,1.9933322619181126e-05
76.64574615478533,12.977481719775128,1.6850266547407955e-05
