longitude,latitude,Hcho_value(mol/m^2),Hcho_value(mol/m^2)
74.0543060302735,11.574480056762807,8.101615094346926e-05,0.0002357353369006
74.0543060302735,11.714901281862954,0.0002295251033501,-2.1653610019711778e-05
74.0543060302735,11.855322506963098,0.0001864597870735,6.916041456861421e-05
74.0543060302735,11.99574373206324,2.911685442086309e-06,3.605240635806695e-05
74.0543060302735,12.136164957163386,2.7060386855737303e-05,0.0001903666416183
74.0543060302735,12.27658618226353,7.709638884989545e-05,9.94077890936751e-06
74.0543060302735,12.417007407363675,9.07704306882806e-05,5.009283268009313e-05
74.0543060302735,12.55742863246382,9.70083856373094e-05,-4.280776920495555e-05
74.0543060302735,12.697849857563964,5.305973900249228e-06,0.0001700446737231
74.0543060302735,12.838271082664107,6.312565528787673e-05,-3.006161932717077e-05
74.0543060302735,12.978692307764252,-1.190884540847037e-05,0.0001326850615441
74.0543060302735,13.119113532864397,0.0003301176766399,-4.461525531951338e-05
74.0543060302735,13.25953475796454,0.0001479264319641,-1.5982275726855733e-05
74.0543060302735,13.399955983064684,0.0005243326886557,0.0001248811022378
74.0543060302735,13.540377208164829,0.0002113807131536,1.3521801520255394e-05
74.0543060302735,13.680798433264972,9.084051998797804e-05,0.0002166006888728
74.0543060302735,13.821219658365118,3.2053016184363514e-05,0.0002892994089052
74.0543060302735,13.96164088346526,-5.379579306463711e-05,-2.6160385459661484e-05
74.0543060302735,14.102062108565406,0.0001029745762934,0.0001980849337996
74.0543060302735,14.24248333366555,0.0001958738139364,5.797031553811394e-05
74.0543060302735,14.382904558765697,7.582071702927351e-05,0.000106099214463
74.0543060302735,14.52332578386584,5.113597580930218e-05,0.0001549327862448
74.0543060302735,14.663747008965984,0.0003627838741522,0.0002599537547212
74.0543060302735,14.804168234066127,0.0002483196440152,7.735502003924921e-05
74.0543060302735,14.944589459166272,3.624681994551793e-05,3.5155622754246e-05
74.0543060302735,15.085010684266416,-0.0001346453937003,0.000123012883705
74.0543060302735,15.22543190936656,,-2.19639296119567e-05
74.0543060302735,15.365853134466704,1.2180482372059489e-05,0.0003108122909907
74.0543060302735,15.506274359566849,0.0006360014667734,2.3214755856315605e-05
74.0543060302735,15.646695584666992,3.103213748545386e-05,0.0001221177517436
74.0543060302735,15.787116809767138,-0.0001349855592707,1.50705736814416e-05
74.0543060302735,15.927538034867284,0.0001142397959483,3.815754462266341e-05
74.0543060302735,16.067959259967427,4.393134076963179e-05,0.0001075853651855
74.0543060302735,16.208380485067572,-1.3086755643598735e-05,0.0001663173752604
74.0543060302735,16.348801710167713,0.0001453998847864,0.0002104004815919
74.0543060302735,16.48922293526786,0.0001205450025736,0.0003765856381505
74.0543060302735,16.629644160368002,5.465455978992395e-05,8.540644193999469e-05
74.0543060302735,16.770065385468147,-0.000243505652179,4.048105438414496e-06
74.0543060302735,16.91048661056829,1.913844607770443e-05,7.287181506399065e-05
74.0543060302735,17.050907835668436,0.0001347771612927,0.0002545265597291
74.0543060302735,17.19132906076858,,0.0002122388104908
74.0543060302735,17.331750285868726,0.0001727755734464,0.0001693814119789
74.0543060302735,17.47217151096887,9.401741408510134e-05,6.9727443587908056e-06
74.0543060302735,17.612592736069015,0.0005593947716988,-6.70575100230053e-05
74.0543060302735,17.75301396116916,6.519992894027382e-05,0.0002141030709026
74.0543060302735,17.8934351862693,0.0002719119365792,9.80951081146486e-05
74.0543060302735,18.033856411369445,0.0001682033907854,0.0002240932954009
74.0543060302735,18.17427763646959,4.347376670921221e-05,7.47808298910968e-05
74.0543060302735,18.31469886156973,0.0001079801149899,0.0001235202362295
74.0543060302735,18.45512008666988,0.0001304539764532,0.0001549731241539
74.1943060302735,11.574480056762807,0.0001014774607028,9.050600056070834e-05
74.1943060302735,11.714901281862954,0.0001389629469485,1.385122595820576e-05
74.1943060302735,11.855322506963098,,0.0003179195336997
74.1943060302735,11.99574373206324,0.0001357490837108,-9.695990002001054e-07
74.1943060302735,12.136164957163386,0.0001447958929929,8.150183566613123e-05
74.1943060302735,12.27658618226353,-2.362725899729412e-05,6.7593835410662e-05
74.1943060302735,12.417007407363675,7.48080710764043e-05,4.6225159167079255e-06
74.1943060302735,12.55742863246382,-5.099753616377711e-05,0.0002120591379934
74.1943060302735,12.697849857563964,6.510342063847929e-05,3.866557017317973e-05
74.1943060302735,12.838271082664107,-2.3888949272077298e-06,-7.863240170991048e-05
74.1943060302735,12.978692307764252,3.155466038151644e-05,8.845864613249432e-06
74.1943060302735,13.119113532864397,-0.0001008212348097,8.256070577772334e-05
74.1943060302735,13.25953475796454,-1.5532132238149643e-05,-0.000205627104151
74.1943060302735,13.399955983064684,5.363841410144232e-05,4.681461359723471e-05
74.1943060302735,13.540377208164829,2.398321703367401e-05,0.0001676939427852
74.1943060302735,13.680798433264972,8.524671284249052e-05,-6.880737601022702e-06
74.1943060302735,13.821219658365118,0.0002241814800072,0.0001121189634432
74.1943060302735,13.96164088346526,-3.661613300209865e-05,3.524040948832408e-05
74.1943060302735,14.102062108565406,0.000482365314383,0.0002559332060627
74.1943060302735,14.24248333366555,0.0001225286541739,-6.948439113330096e-05
74.1943060302735,14.382904558765697,0.0001070303187589,5.677829904016107e-05
74.1943060302735,14.52332578386584,0.000119780357636,-1.652741957514081e-05
74.1943060302735,14.663747008965984,4.7567700676154345e-05,9.39880555961281e-06
74.1943060302735,14.804168234066127,0.00090320763411,3.513930550980149e-06
74.1943060302735,14.944589459166272,6.18483973084949e-05,0.0001578056107973
74.1943060302735,15.085010684266416,3.314298373879865e-05,2.628131005621981e-05
74.1943060302735,15.22543190936656,0.0006515982095152,8.04334194981493e-05
74.1943060302735,15.365853134466704,0.0001149164309026,0.0001966955460375
74.1943060302735,15.506274359566849,0.0001452490396331,6.74818002153188e-05
74.1943060302735,15.646695584666992,4.270916633686284e-06,
74.1943060302735,15.787116809767138,9.829222108237444e-05,0.0002295849553775
74.1943060302735,15.927538034867284,2.3384734959108755e-05,-6.15385506534949e-05
74.1943060302735,16.067959259967427,0.00010044764349,0.000100885205029
74.1943060302735,16.208380485067572,9.828872862271965e-05,0.0002360961952945
74.1943060302735,16.348801710167713,2.826433046720922e-05,0.0004069166316185
74.1943060302735,16.48922293526786,0.0001726239715935,-9.403463627677412e-05
74.1943060302735,16.629644160368002,-6.53388342470862e-05,0.0002152773959096
74.1943060302735,16.770065385468147,0.0002169406652683,0.000218327724724
74.1943060302735,16.91048661056829,0.000272878591204,0.0003112720150966
74.1943060302735,17.050907835668436,8.077825623331591e-05,8.19981360109523e-05
74.1943060302735,17.19132906076858,0.0003027448256034,6.05813147558365e-05
74.1943060302735,17.331750285868726,0.0001158927771029,0.0001897594047477
74.1943060302735,17.47217151096887,-1.0641384506016038e-05,0.0001161307882284
74.1943060302735,17.612592736069015,,0.0002244206989416
74.1943060302735,17.75301396116916,-8.771655848249793e-05,0.0002805824042297
74.1943060302735,17.8934351862693,0.0001543242542538,0.0001155715799541
74.1943060302735,18.033856411369445,0.0001861071214079,-0.0001311625528614
74.1943060302735,18.17427763646959,7.347704377025366e-05,0.0002645264321472
74.1943060302735,18.31469886156973,0.0002379596699029,-1.0451416528667323e-05
74.1943060302735,18.45512008666988,4.150442691752687e-05,3.9600799937034026e-05
74.3343060302735,11.574480056762807,0.0001042155126924,-0.0001660570706008
74.3343060302735,11.714901281862954,-3.40643928211648e-05,0.0002529248886276
74.3343060302735,11.855322506963098,6.646374822594225e-05,-3.789708716794848e-05
74.3343060302735,11.99574373206324,9.526652138447388e-05,-7.397952867904678e-05
74.3343060302735,12.136164957163386,-4.23510282416828e-05,-0.0002249974495498
74.3343060302735,12.27658618226353,1.0647888302628417e-05,6.387939356500283e-05
74.3343060302735,12.417007407363675,0.000124294674606,0.0001110843077185
74.3343060302735,12.55742863246382,8.266912482213229e-05,0.0001026836107484
74.3343060302735,12.697849857563964,0.000112748304673,8.36213439470157e-05
74.3343060302735,12.838271082664107,-5.991680609440664e-06,-6.677451892755926e-05
74.3343060302735,12.978692307764252,0.0005328196566551,2.2314261514111425e-05
74.3343060302735,13.119113532864397,4.731557783088647e-05,1.271550172532443e-05
74.3343060302735,13.25953475796454,0.000280068750726,-0.0001138286461355
74.3343060302735,13.399955983064684,-6.216399924596772e-06,-6.6453154431656e-05
74.3343060302735,13.540377208164829,3.175095571350539e-06,0.0002219795569544
74.3343060302735,13.680798433264972,0.0003786027082242,-0.0001999935193452
74.3343060302735,13.821219658365118,-3.232306335121393e-05,5.68267896596808e-05
74.3343060302735,13.96164088346526,0.0004733575042337,0.0002322248765267
74.3343060302735,14.102062108565406,0.0001204689615406,0.0001091831727535
74.3343060302735,14.24248333366555,-6.776556983822957e-05,0.0001946369593497
74.3343060302735,14.382904558765697,8.91862582648173e-05,0.0003037937567569
74.3343060302735,14.52332578386584,-3.189952167304e-06,3.1643121474189684e-05
74.3343060302735,14.663747008965984,0.0002552576479502,-0.0001845059741754
74.3343060302735,14.804168234066127,5.417764987214469e-05,9.410420898348092e-05
74.3343060302735,14.944589459166272,-6.249936268432066e-05,0.0001732047676341
74.3343060302735,15.085010684266416,4.21855365857482e-05,-0.0001177718295366
74.3343060302735,15.22543190936656,8.429718582192436e-05,0.0002169147628592
74.3343060302735,15.365853134466704,5.96682948525995e-05,1.780855018296279e-05
74.3343060302735,15.506274359566849,0.0002784520911518,-7.835208089090884e-05
74.3343060302735,15.646695584666992,9.33041810640134e-05,0.0001390694087604
74.3343060302735,15.787116809767138,9.416376269655302e-05,-5.116427564644255e-05
