longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
76.22574615478533,8.076525688171444,,0.0249638557434082,0.0342866666615009
76.22574615478533,8.21655300336012,,0.0287628564983606,0.0298690758645534
76.22574615478533,8.356580318548797,0.027552405372262,0.0251361578702926,0.0316629409790039
76.22574615478533,8.496607633737474,0.0301761180162429,,0.0257760416716337
76.22574615478533,8.636634948926151,0.0308324340730905,0.024347061291337,0.0280293300747871
76.22574615478533,8.776662264114828,0.028653360903263,0.0247414503246545,
76.22574615478533,8.916689579303505,0.0262697059661149,0.030943838879466,0.0378045104444026
76.22574615478533,9.05671689449218,0.0281972456723451,,0.0240579117089509
76.22574615478533,9.196744209680856,,0.0260940007865428,0.0308671984821558
76.22574615478533,9.336771524869532,,0.0249505434185266,
76.22574615478533,9.47679884005821,0.0263871811330318,0.0275345277041196,0.032025322318077
76.22574615478533,9.616826155246889,,0.0334788709878921,0.0288987308740615
76.22574615478533,9.756853470435564,0.03184649720788,0.0231657568365335,0.0274587403982877
76.22574615478533,9.89688078562424,,0.0356058366596698,0.0290154684334993
76.22574615478533,10.036908100812918,,0.0282703191041946,0.0315549969673156
76.22574615478533,10.176935416001594,,,0.0323977805674076
76.22574615478533,10.316962731190271,,0.0356157533824443,0.0253144688904285
76.22574615478533,10.456990046378948,0.0263172015547752,0.0265946611762046,0.026670403778553
76.22574615478533,10.597017361567625,,0.0280324015766382,0.0345270670950412
76.22574615478533,10.737044676756302,,,0.0271340608596801
76.22574615478533,10.877071991944977,0.0266623347997665,0.0327067077159881,0.0325646996498107
76.22574615478533,11.017099307133654,,0.0272415727376937,0.0171906389296054
76.22574615478533,11.15712662232233,,0.0260684378445148,
76.22574615478533,11.297153937511007,0.0300033558160066,0.0341208539903163,0.0374997034668922
76.22574615478533,11.437181252699684,,0.027865732088685,0.0270881373435258
76.22574615478533,11.57720856788836,0.0244600754231214,0.0312463827431201,0.0272399503737688
76.22574615478533,11.717235883077038,0.0271288454532623,,0.030446033924818
76.22574615478533,11.857263198265716,0.0323682613670825,,0.0394762493669986
76.22574615478533,11.997290513454391,,0.0300424918532371,0.0346807278692722
76.22574615478533,12.137317828643068,0.0333321243524551,0.032208077609539,0.025338863953948
76.22574615478533,12.277345143831743,0.033303465694189,0.0401346944272518,
76.22574615478533,12.41737245902042,0.0214074812829494,0.0282995216548442,0.0317841470241546
76.22574615478533,12.5573997742091,0.0256434325128793,0.0292341709136962,0.0251809265464544
76.22574615478533,12.697427089397774,0.0288599748164415,0.032073188573122,0.0234493780881166
76.22574615478533,12.837454404586452,0.0333169549703598,,0.0232095010578632
76.22574615478533,12.977481719775128,0.0286149606108665,0.0277574174106121,0.0254243314266204
76.22574615478533,13.117509034963804,0.0266553293913602,0.0319447964429855,
76.22574615478533,13.25753635015248,0.0309311356395483,0.0305414646863937,0.0273683760315179
76.22574615478533,13.397563665341158,0.0280849561095237,0.0282238684594631,0.0304990801960229
76.22574615478533,13.537590980529837,0.0272507574409246,0.036675576120615,0.0302436668425798
