longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
76.22574615478533,8.076525688171444,0.0379207655787467,,0.0288738217204809
76.22574615478533,8.21655300336012,0.037367396056652,,
76.22574615478533,8.356580318548797,0.0384718775749206,,0.0298274215310812
76.22574615478533,8.496607633737474,0.0338329561054706,,
76.22574615478533,8.636634948926151,0.0312826074659824,,
76.22574615478533,8.776662264114828,0.0290042553097009,,
76.22574615478533,8.916689579303505,0.0272183325141668,0.0313228517770767,
76.22574615478533,9.05671689449218,,,0.0294105987995862
76.22574615478533,9.196744209680856,,0.0287078525871038,
76.22574615478533,9.336771524869532,0.030521273612976,,0.0267646387219429
76.22574615478533,9.47679884005821,0.0294162239879369,0.0326401777565479,0.0309486594051122
76.22574615478533,9.616826155246889,0.0229676663875579,,0.0308733396232128
76.22574615478533,9.756853470435564,0.0234046932309865,,
76.22574615478533,9.89688078562424,,,0.0295792296528816
76.22574615478533,10.036908100812918,0.0329756252467632,0.0273411590605974,
76.22574615478533,10.176935416001594,,,
76.22574615478533,10.316962731190271,,,
76.22574615478533,10.456990046378948,0.0315686650574207,0.0250732265412807,
76.22574615478533,10.597017361567625,0.0257718153297901,,0.0265101008117198
76.22574615478533,10.737044676756302,0.0264188982546329,,
76.22574615478533,10.877071991944977,0.0278791803866624,0.0212507173418998,0.0333709865808486
76.22574615478533,11.017099307133654,0.0283976420760154,0.0330641753971576,0.0335578992962837
76.22574615478533,11.15712662232233,0.0267233289778232,,0.0278931334614753
76.22574615478533,11.297153937511007,0.024819104000926,,0.0311753582209348
76.22574615478533,11.437181252699684,0.0275439396500587,0.027623638510704,
76.22574615478533,11.57720856788836,0.0312785021960735,,0.0307920631021261
76.22574615478533,11.717235883077038,0.0334708578884601,,
76.22574615478533,11.857263198265716,0.0312788151204586,0.0247902758419513,0.0300331059843301
76.22574615478533,11.997290513454391,,0.0293035805225372,0.0334734953939914
76.22574615478533,12.137317828643068,0.0227062720805406,0.0290826261043548,
76.22574615478533,12.277345143831743,0.0271847769618034,,0.0343327485024929
76.22574615478533,12.41737245902042,,,0.0292129553854465
76.22574615478533,12.5573997742091,0.024132627993822,0.0281427260488271,0.028866047039628
76.22574615478533,12.697427089397774,0.0313332602381706,0.0277505423873662,0.0238486882299184
76.22574615478533,12.837454404586452,0.0243925880640745,0.0292648822069168,0.030143754556775
76.22574615478533,12.977481719775128,0.0304876919835805,0.0296797733753919,0.0309145413339138
76.22574615478533,13.117509034963804,0.0265252888202667,0.0276439376175403,0.0279064495116472
76.22574615478533,13.25753635015248,0.0318130515515804,,0.0325102992355823
76.22574615478533,13.397563665341158,0.0290674660354852,,0.0319886989891529
76.22574615478533,13.537590980529837,0.0274523105472326,,0.0318353325128555
76.36574615478533,8.076525688171444,0.0334160961210727,0.0233731493353843,
76.36574615478533,8.21655300336012,0.0311614517122507,,
76.36574615478533,8.356580318548797,0.0263037271797657,0.0280365478247404,0.0266738571226596
