longitude,latitude,Co_value(mol/m^2)
74.0543060302735,11.574480056762807,0.03601168096065521
74.0543060302735,11.714901281862954,0.023615462705492973
74.0543060302735,11.855322506963098,
74.0543060302735,11.99574373206324,0.026323813945055008
74.0543060302735,12.136164957163386,0.025678934529423714
74.0543060302735,12.27658618226353,0.027335595339536667
74.0543060302735,12.417007407363675,0.0340808667242527
74.0543060302735,12.55742863246382,0.031868044286966324
74.0543060302735,12.697849857563964,0.030222555622458458
74.0543060302735,12.838271082664107,0.02560717985033989
74.0543060302735,12.978692307764252,0.03287123516201973
74.0543060302735,13.119113532864397,
74.0543060302735,13.25953475796454,
74.0543060302735,13.399955983064684,0.021905427798628807
74.0543060302735,13.540377208164829,0.023553667590022087
74.0543060302735,13.680798433264972,
74.0543060302735,13.821219658365118,0.029977088794112206
74.0543060302735,13.96164088346526,
74.0543060302735,14.102062108565406,0.03208440542221069
74.0543060302735,14.24248333366555,
74.0543060302735,14.382904558765697,
74.0543060302735,14.52332578386584,0.031789910048246384
74.0543060302735,14.663747008965984,0.028490401804447174
74.0543060302735,14.804168234066127,
74.0543060302735,14.944589459166272,0.029589133337140083
74.0543060302735,15.085010684266416,0.030504148453474045
74.0543060302735,15.22543190936656,
74.0543060302735,15.365853134466704,
74.0543060302735,15.506274359566849,0.032785363495349884
74.0543060302735,15.646695584666992,0.026011893525719643
74.0543060302735,15.787116809767138,0.037702251225709915
74.0543060302735,15.927538034867284,0.036479271948337555
74.0543060302735,16.067959259967427,0.02716958336532116
74.0543060302735,16.208380485067572,0.026074575260281563
74.0543060302735,16.348801710167713,0.030143922194838524
74.0543060302735,16.48922293526786,0.03153202310204506
74.0543060302735,16.629644160368002,
74.0543060302735,16.770065385468147,
74.0543060302735,16.91048661056829,0.037518490105867386
74.0543060302735,17.050907835668436,0.028509758412837982
74.0543060302735,17.19132906076858,
74.0543060302735,17.331750285868726,0.028868284076452255
74.0543060302735,17.47217151096887,0.027527933940291405
74.0543060302735,17.612592736069015,0.02590266801416874
74.0543060302735,17.75301396116916,0.030700447037816048
74.0543060302735,17.8934351862693,0.026184381917119026
74.0543060302735,18.033856411369445,0.03043309412896633
74.0543060302735,18.17427763646959,0.022367503494024277
74.0543060302735,18.31469886156973,0.03532947972416878
74.0543060302735,18.45512008666988,0.028201453387737274
74.1943060302735,11.574480056762807,0.02557431533932686
74.1943060302735,11.714901281862954,0.029431933537125587
74.1943060302735,11.855322506963098,0.032772477716207504
74.1943060302735,11.99574373206324,0.038028534501791
74.1943060302735,12.136164957163386,0.029725492000579834
74.1943060302735,12.27658618226353,
74.1943060302735,12.417007407363675,0.028815768659114838
74.1943060302735,12.55742863246382,0.028736218810081482
74.1943060302735,12.697849857563964,0.0282397773116827
74.1943060302735,12.838271082664107,
74.1943060302735,12.978692307764252,
74.1943060302735,13.119113532864397,0.0294038113206625
74.1943060302735,13.25953475796454,0.030740005895495415
74.1943060302735,13.399955983064684,0.03479040786623955
74.1943060302735,13.540377208164829,0.02937800996005535
74.1943060302735,13.680798433264972,0.028554067015647888
74.1943060302735,13.821219658365118,0.03238624334335327
74.1943060302735,13.96164088346526,0.03513461351394653
74.1943060302735,14.102062108565406,0.030681652948260307
74.1943060302735,14.24248333366555,
74.1943060302735,14.382904558765697,
74.1943060302735,14.52332578386584,0.032920196652412415
74.1943060302735,14.663747008965984,0.029243221506476402
74.1943060302735,14.804168234066127,0.029459992423653603
74.1943060302735,14.944589459166272,
74.1943060302735,15.085010684266416,0.02920728549361229
74.1943060302735,15.22543190936656,0.02815891057252884
74.1943060302735,15.365853134466704,0.029196973890066147
74.1943060302735,15.506274359566849,0.027142411097884178
74.1943060302735,15.646695584666992,0.029844384640455246
74.1943060302735,15.787116809767138,0.029007723554968834
74.1943060302735,15.927538034867284,
74.1943060302735,16.067959259967427,0.03149662911891937
74.1943060302735,16.208380485067572,0.02586429938673973
74.1943060302735,16.348801710167713,0.027930377051234245
74.1943060302735,16.48922293526786,
74.1943060302735,16.629644160368002,0.030155863612890244
74.1943060302735,16.770065385468147,0.036336589604616165
74.1943060302735,16.91048661056829,0.03317756950855255
74.1943060302735,17.050907835668436,0.030118921771645546
74.1943060302735,17.19132906076858,
74.1943060302735,17.331750285868726,
74.1943060302735,17.47217151096887,
74.1943060302735,17.612592736069015,0.032554302364587784
74.1943060302735,17.75301396116916,0.03152826428413391
74.1943060302735,17.8934351862693,
74.1943060302735,18.033856411369445,0.02424519695341587
74.1943060302735,18.17427763646959,0.02848084084689617
74.1943060302735,18.31469886156973,0.032693199813365936
74.1943060302735,18.45512008666988,0.025988897308707237
74.3343060302735,11.574480056762807,
74.3343060302735,11.714901281862954,
74.3343060302735,11.855322506963098,0.027269626036286354
74.3343060302735,11.99574373206324,0.03079589456319809
74.3343060302735,12.136164957163386,
74.3343060302735,12.27658618226353,0.032860804349184036
74.3343060302735,12.417007407363675,0.029775345697999
74.3343060302735,12.55742863246382,0.028133615851402283
74.3343060302735,12.697849857563964,
74.3343060302735,12.838271082664107,0.020590750500559807
74.3343060302735,12.978692307764252,0.021970389410853386
74.3343060302735,13.119113532864397,0.03589387610554695
74.3343060302735,13.25953475796454,0.029474757611751556
74.3343060302735,13.399955983064684,0.03554130345582962
74.3343060302735,13.540377208164829,
74.3343060302735,13.680798433264972,0.03177907317876816
74.3343060302735,13.821219658365118,0.03315553441643715
74.3343060302735,13.96164088346526,0.030170556157827377
74.3343060302735,14.102062108565406,0.03395456448197365
74.3343060302735,14.24248333366555,
74.3343060302735,14.382904558765697,0.03382725641131401
