longitude,latitude,O3_value(mol/m^2)
72.6506958007813,15.60459995269781,0.1446857452392578
72.6506958007813,15.79933929443365,0.1401829868555069
72.6506958007813,15.99407863616949,0.13795170187950134
72.6506958007813,16.18881797790533,0.14805199205875397
72.6506958007813,16.38355731964117,0.13713617622852325
72.6506958007813,16.57829666137701,0.13527189195156097
72.6506958007813,16.77303600311285,0.13207097351551056
72.6506958007813,16.96777534484869,0.13766680657863617
72.6506958007813,17.16251468658453,0.13077068328857422
72.6506958007813,17.357254028320366,0.14240963757038116
72.6506958007813,17.551993370056206,0.1396597921848297
72.6506958007813,17.746732711792045,0.13456971943378448
72.6506958007813,17.941472053527885,0.14331042766571045
72.6506958007813,18.136211395263725,0.13309654593467712
72.6506958007813,18.330950736999565,0.1370307356119156
72.6506958007813,18.525690078735405,0.12601956725120544
72.6506958007813,18.720429420471245,0.14684739708900452
72.6506958007813,18.915168762207085,0.13523371517658234
72.6506958007813,19.109908103942924,0.14395436644554138
72.6506958007813,19.304647445678764,0.13723090291023254
72.6506958007813,19.499386787414604,0.13919410109519958
72.6506958007813,19.694126129150444,0.138905331492424
72.6506958007813,19.88886547088628,0.14021240174770355
72.6506958007813,20.08360481262212,0.1254223883152008
72.6506958007813,20.27834415435796,0.13627131283283234
72.6506958007813,20.4730834960938,0.13730286061763763
72.6506958007813,20.66782283782964,0.1383836269378662
72.6506958007813,20.86256217956548,0.14032317698001862
72.6506958007813,21.05730152130132,0.14765334129333496
72.6506958007813,21.25204086303716,0.13442815840244293
72.6506958007813,21.446780204773,0.13665835559368134
72.6506958007813,21.64151954650884,0.1402307152748108
72.6506958007813,21.83625888824468,0.1332787275314331
72.6506958007813,22.03099822998052,0.14305508136749268
72.8406958007813,15.60459995269781,0.15239495038986206
72.8406958007813,15.79933929443365,0.13313424587249756
72.8406958007813,15.99407863616949,0.13765661418437958
72.8406958007813,16.18881797790533,0.13911309838294983
72.8406958007813,16.38355731964117,0.13591890037059784
72.8406958007813,16.57829666137701,0.1479681134223938
72.8406958007813,16.77303600311285,0.14254780113697052
72.8406958007813,16.96777534484869,0.14783701300621033
72.8406958007813,17.16251468658453,0.13214480876922607
72.8406958007813,17.357254028320366,0.1381933093070984
72.8406958007813,17.551993370056206,0.13893066346645355
72.8406958007813,17.746732711792045,0.1356474757194519
72.8406958007813,17.941472053527885,0.149832621216774
72.8406958007813,18.136211395263725,0.13839904963970184
72.8406958007813,18.330950736999565,0.14888855814933777
72.8406958007813,18.525690078735405,0.14847710728645325
72.8406958007813,18.720429420471245,0.13965748250484467
72.8406958007813,18.915168762207085,0.13282786309719086
72.8406958007813,19.109908103942924,0.13645362854003906
72.8406958007813,19.304647445678764,0.13991867005825043
72.8406958007813,19.499386787414604,0.14121825993061066
72.8406958007813,19.694126129150444,0.13611270487308502
72.8406958007813,19.88886547088628,0.13841494917869568
72.8406958007813,20.08360481262212,0.1359553039073944
72.8406958007813,20.27834415435796,0.13488046824932098
72.8406958007813,20.4730834960938,0.14943934977054596
72.8406958007813,20.66782283782964,0.14411725103855133
72.8406958007813,20.86256217956548,0.13345132768154144
72.8406958007813,21.05730152130132,0.12264398485422134
72.8406958007813,21.25204086303716,0.12964379787445068
72.8406958007813,21.446780204773,0.13884849846363068
72.8406958007813,21.64151954650884,0.12683141231536865
72.8406958007813,21.83625888824468,0.1390751749277115
72.8406958007813,22.03099822998052,0.13667429983615875
73.0306958007813,15.60459995269781,0.14811764657497406
73.0306958007813,15.79933929443365,0.13692155480384827
73.0306958007813,15.99407863616949,0.13825491070747375
73.0306958007813,16.18881797790533,0.1417299211025238
