longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
76.22574615478533,8.076525688171444,0.0001163714841823,1.1443526091170496e-05
76.22574615478533,8.21655300336012,3.51504422724247e-05,2.3031607270240784e-05
76.22574615478533,8.356580318548797,9.607864512872766e-07,7.792429641995113e-06
76.22574615478533,8.496607633737474,1.7559510524733923e-05,1.549077296658652e-06
76.22574615478533,8.636634948926151,2.843076981662307e-05,1.0696859135350678e-05
76.22574615478533,8.776662264114828,-8.852670134729124e-07,2.061855229840148e-05
76.22574615478533,8.916689579303505,1.6287209291476756e-05,-3.526844693624298e-06
76.22574615478533,9.05671689449218,2.586066329968162e-05,1.2764392522512937e-05
76.22574615478533,9.196744209680856,1.2443213563528843e-05,5.401063390308991e-06
76.22574615478533,9.336771524869532,2.1854766600881703e-06,1.1794524652941618e-05
76.22574615478533,9.47679884005821,4.323813755036099e-06,5.177361344976816e-06
76.22574615478533,9.616826155246889,4.774972694576718e-06,8.152894224622287e-06
76.22574615478533,9.756853470435564,1.6032719940994866e-05,7.939489478303585e-06
76.22574615478533,9.89688078562424,6.61389458400663e-06,1.1141465620312374e-05
76.22574615478533,10.036908100812918,4.538742814474972e-06,1.486054497945588e-05
76.22574615478533,10.176935416001594,3.628214108175598e-05,6.096083325246582e-06
76.22574615478533,10.316962731190271,1.1037604053854013e-05,9.156532541965134e-06
76.22574615478533,10.456990046378948,1.814107054087799e-05,2.5989233108703047e-05
76.22574615478533,10.597017361567625,5.447505373012973e-06,1.8155113139073364e-05
76.22574615478533,10.737044676756302,9.896029951050878e-06,9.195421625918245e-06
76.22574615478533,10.877071991944977,8.259396054199897e-06,1.3388610568654258e-05
76.22574615478533,11.017099307133654,1.7288421076955274e-05,2.8745329473167654e-05
76.22574615478533,11.15712662232233,8.905527465685736e-06,2.635264718264807e-05
76.22574615478533,11.297153937511007,1.1035295756300911e-05,1.3849835340806749e-05
76.22574615478533,11.437181252699684,9.091068932320924e-06,1.1664929843391292e-05
76.22574615478533,11.57720856788836,5.519268597709015e-06,1.3104167919664178e-05
76.22574615478533,11.717235883077038,1.224022707901895e-05,1.8857725081034005e-05
76.22574615478533,11.857263198265716,1.3543200111598708e-05,2.714706351980567e-05
76.22574615478533,11.997290513454391,1.6715088349883445e-05,2.1486101104528643e-05
76.22574615478533,12.137317828643068,9.772432349564042e-06,5.787811915070051e-06
76.22574615478533,12.277345143831743,8.284922841994558e-06,2.7511601729202084e-05
76.22574615478533,12.41737245902042,9.489141120866408e-06,2.160877556889318e-05
76.22574615478533,12.5573997742091,1.3528540875995532e-05,1.3750225662079174e-05
76.22574615478533,12.697427089397774,5.069089638709556e-06,2.8670514438999817e-05
76.22574615478533,12.837454404586452,1.2739101293846034e-05,8.044487003644463e-06
76.22574615478533,12.977481719775128,5.440939730760874e-06,1.763199361448642e-05
76.22574615478533,13.117509034963804,1.4047048352949789e-05,1.4328232282423414e-05
76.22574615478533,13.25753635015248,8.56545830174582e-06,8.24675771582406e-06
76.22574615478533,13.397563665341158,9.916769158735406e-06,2.0880552256130613e-05
76.22574615478533,13.537590980529837,1.1852459465444554e-05,3.223593012080528e-05
76.36574615478533,8.076525688171444,1.830067731134477e-06,8.768002771830652e-06
76.36574615478533,8.21655300336012,4.383521809359081e-05,3.0839373721391894e-06
76.36574615478533,8.356580318548797,8.297449312522076e-06,6.154566108307336e-06
76.36574615478533,8.496607633737474,7.957568413985427e-06,1.0732423106674103e-05
76.36574615478533,8.636634948926151,1.0561603630776515e-05,4.534897470875876e-06
76.36574615478533,8.776662264114828,2.1773095795651894e-05,2.403226426395122e-05
76.36574615478533,8.916689579303505,1.003219858830562e-05,3.4319232327106874e-06
76.36574615478533,9.05671689449218,2.2140473447507247e-05,1.5762736438773572e-05
76.36574615478533,9.196744209680856,8.89782404556172e-06,2.2684738723910414e-05
