longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
76.22574615478533,8.076525688171444,-2.950499720100197e-06,2.705897259147605e-06
76.22574615478533,8.21655300336012,1.493138825026108e-05,-4.225230441079475e-06
76.22574615478533,8.356580318548797,3.777770871238317e-06,7.956811714393552e-06
76.22574615478533,8.496607633737474,6.423433660529554e-06,-3.5801901958620874e-06
76.22574615478533,8.636634948926151,8.97345944395056e-06,1.9351841729076118e-06
76.22574615478533,8.776662264114828,9.48455181060126e-06,1.0755442417575978e-05
76.22574615478533,8.916689579303505,2.094645242323168e-05,1.2423105545167346e-05
76.22574615478533,9.05671689449218,1.1696351975842845e-05,1.064258503902238e-05
76.22574615478533,9.196744209680856,9.271675480704287e-06,1.4836345144431108e-05
76.22574615478533,9.336771524869532,2.5758124593266984e-06,8.116115168377291e-06
76.22574615478533,9.47679884005821,1.779404192348011e-05,3.910982741217595e-06
76.22574615478533,9.616826155246889,1.0007433957071044e-05,5.932964540988905e-06
76.22574615478533,9.756853470435564,1.0560350347077474e-05,6.599520020245109e-06
76.22574615478533,9.89688078562424,1.128700387198478e-05,1.2089239476154034e-07
76.22574615478533,10.036908100812918,9.943839359038977e-06,7.763200301269535e-06
76.22574615478533,10.176935416001594,1.0376750651630571e-05,-1.375639271827822e-06
76.22574615478533,10.316962731190271,3.4207630960736424e-05,4.044264642288908e-06
76.22574615478533,10.456990046378948,1.30547778098844e-05,2.403187863819767e-06
76.22574615478533,10.597017361567625,1.5975621863617562e-05,1.307943784922827e-05
76.22574615478533,10.737044676756302,6.387103894667234e-06,-3.271045216024504e-06
76.22574615478533,10.877071991944977,2.21815917029744e-05,-2.936300916189793e-06
76.22574615478533,11.017099307133654,7.847578672226518e-06,6.27754252491286e-06
76.22574615478533,11.15712662232233,1.5502835594816133e-05,7.546148935944075e-06
76.22574615478533,11.297153937511007,7.889960215834435e-06,-1.11194333385356e-06
76.22574615478533,11.437181252699684,4.273691956768744e-06,1.8847870251192944e-06
76.22574615478533,11.57720856788836,1.3859568753105124e-05,9.207912626152392e-06
76.22574615478533,11.717235883077038,1.535309638711624e-05,1.6814250557217747e-05
76.22574615478533,11.857263198265716,1.5924855688354e-05,6.387160738086095e-06
76.22574615478533,11.997290513454391,1.2901947229693178e-05,-7.195670264081855e-07
76.22574615478533,12.137317828643068,5.0966937124030665e-06,5.854496521351393e-06
76.22574615478533,12.277345143831743,1.4625781659560744e-05,1.898568916658405e-05
76.22574615478533,12.41737245902042,9.074173249246089e-06,
76.22574615478533,12.5573997742091,1.780337879608851e-05,2.6763427740661427e-06
76.22574615478533,12.697427089397774,8.188171705114655e-06,-2.568717491158168e-06
76.22574615478533,12.837454404586452,2.660022619238589e-05,4.112868282390991e-06
76.22574615478533,12.977481719775128,2.710717853915412e-05,
76.22574615478533,13.117509034963804,1.1399807590350974e-05,5.845598479936598e-06
76.22574615478533,13.25753635015248,1.5055691619636493e-05,4.782345968123991e-06
76.22574615478533,13.397563665341158,1.8307193386135623e-05,5.385688837122871e-06
76.22574615478533,13.537590980529837,2.552769728936255e-06,9.60545366979204e-06
76.36574615478533,8.076525688171444,6.868777745694388e-06,-6.977356406423496e-06
76.36574615478533,8.21655300336012,1.817144766391721e-05,-3.091959683843015e-07
76.36574615478533,8.356580318548797,1.8900360601037391e-06,5.201891781325685e-06
76.36574615478533,8.496607633737474,-8.58826570038218e-06,-1.9973174858023413e-05
76.36574615478533,8.636634948926151,1.3704046978091355e-05,6.333857527351938e-06
76.36574615478533,8.776662264114828,-9.40125460147101e-07,-2.7880359994014725e-06
76.36574615478533,8.916689579303505,1.2430519745976198e-05,8.557024671063118e-07
76.36574615478533,9.05671689449218,1.9470793631626293e-05,6.873114557492954e-07
76.36574615478533,9.196744209680856,3.387180640856968e-06,2.75171237262839e-06
76.36574615478533,9.336771524869532,1.1111619642178994e-05,5.729042641178239e-06
