longitude,latitude,No2_value(mol/m^2)
76.83291625976568,28.408460617065373,4.047949187224731e-05
76.83291625976568,28.42206208365299,
76.83291625976568,28.435663550240605,-9.383301403431688e-06
76.83291625976568,28.44926501682822,2.587026983746909e-06
76.83291625976568,28.46286648341584,-5.335013156582136e-06
76.83291625976568,28.476467950003453,4.21308541262988e-05
76.83291625976568,28.49006941659107,9.608908840164077e-06
76.83291625976568,28.503670883178685,7.356395508395508e-05
76.83291625976568,28.5172723497663,1.63527402037289e-05
76.83291625976568,28.53087381635392,3.534002462401986e-05
76.83291625976568,28.544475282941534,1.567406434332952e-05
76.83291625976568,28.55807674952915,1.0591843420115763e-05
76.83291625976568,28.57167821611677,5.091552156955004e-05
76.83291625976568,28.585279682704385,2.157007656933274e-05
76.83291625976568,28.598881149292,1.4732499948877376e-05
76.83291625976568,28.61248261587961,3.194917610471748e-07
76.83291625976568,28.62608408246723,6.248331374081317e-06
76.83291625976568,28.63968554905485,4.198687020107173e-05
76.83291625976568,28.653287015642466,6.733686859661248e-06
76.83291625976568,28.66688848223008,3.881405791616999e-05
76.83291625976568,28.68048994881769,9.82946585281752e-06
76.83291625976568,28.69409141540531,4.328630893724039e-05
76.83291625976568,28.707692881992926,2.114566814270802e-05
76.83291625976568,28.721294348580543,3.2352859307138715e-06
76.83291625976568,28.73489581516816,2.938651596195996e-05
76.83291625976568,28.74849728175577,2.6878173230215907e-05
76.83291625976568,28.76209874834339,5.434615559352096e-06
76.83291625976568,28.775700214931007,7.594247290398926e-05
76.83291625976568,28.789301681518623,4.005390292149968e-05
76.83291625976568,28.80290314810624,-1.1811388276328216e-06
76.83291625976568,28.81650461469385,
76.83291625976568,28.83010608128147,6.698659126413986e-05
76.83291625976568,28.843707547869087,4.233845174894668e-05
76.83291625976568,28.857309014456703,7.385144272120669e-06
76.83291625976568,28.87091048104432,-6.206471994119056e-07
76.83291625976568,28.88451194763193,2.5689278118079528e-05
76.84631625976569,28.408460617065373,2.371315167692956e-05
76.84631625976569,28.42206208365299,7.819940947229043e-06
76.84631625976569,28.435663550240605,7.8203811426647e-06
76.84631625976569,28.44926501682822,2.976742280225153e-06
76.84631625976569,28.46286648341584,2.7558962756302208e-05
76.84631625976569,28.476467950003453,5.973547013127245e-05
76.84631625976569,28.49006941659107,2.2744539819541387e-05
76.84631625976569,28.503670883178685,1.1466152500361204e-05
76.84631625976569,28.5172723497663,2.458013568684692e-06
76.84631625976569,28.53087381635392,1.1045501196349504e-05
76.84631625976569,28.544475282941534,9.125164797296748e-05
76.84631625976569,28.55807674952915,7.188854942796752e-05
76.84631625976569,28.57167821611677,1.981133755180053e-05
76.84631625976569,28.585279682704385,9.040074473887216e-06
76.84631625976569,28.598881149292,8.332447578141e-06
76.84631625976569,28.61248261587961,-1.8526121721151867e-06
76.84631625976569,28.62608408246723,5.360345676308498e-05
76.84631625976569,28.63968554905485,2.6723177143139765e-05
76.84631625976569,28.653287015642466,-3.944916898035444e-06
76.84631625976569,28.66688848223008,8.895042265066877e-05
76.84631625976569,28.68048994881769,5.739960329265159e-07
76.84631625976569,28.69409141540531,3.384409865248017e-06
76.84631625976569,28.707692881992926,3.275595372542739e-05
76.84631625976569,28.721294348580543,7.3968399192381185e-06
76.84631625976569,28.73489581516816,6.789038161514327e-05
76.84631625976569,28.74849728175577,2.7865386073244736e-05
76.84631625976569,28.76209874834339,9.8977852758253e-06
76.84631625976569,28.775700214931007,-4.228549641993595e-06
76.84631625976569,28.789301681518623,4.556545172818005e-05
76.84631625976569,28.80290314810624,1.3626012332679238e-05
76.84631625976569,28.81650461469385,-6.876454335724702e-06
76.84631625976569,28.83010608128147,5.75010153625044e-06
76.84631625976569,28.843707547869087,6.4517284954490606e-06
76.84631625976569,28.857309014456703,3.9905833546072245e-05
76.84631625976569,28.87091048104432,9.59056023930316e-07
76.84631625976569,28.88451194763193,8.210793566831853e-06
76.85971625976569,28.408460617065373,6.937584203114966e-06
76.85971625976569,28.42206208365299,8.418155630351976e-05
76.85971625976569,28.435663550240605,0.0001917757181217
76.85971625976569,28.44926501682822,1.9327060726936907e-05
76.85971625976569,28.46286648341584,3.630515129771084e-05
76.85971625976569,28.476467950003453,4.714633632829646e-06
