longitude,latitude,Hcho_value(mol/m^2),Hcho_value(mol/m^2),Hcho_value(mol/m^2)
72.6506958007813,15.60459995269781,1.955330662894994e-05,7.010832632659003e-05,0.000575772835873
72.6506958007813,15.79933929443365,0.0004842269408982,-0.0001673676015343,-1.4595602806366514e-05
72.6506958007813,15.99407863616949,9.671829320723192e-05,3.786585875786841e-05,0.0005547850159928
72.6506958007813,16.18881797790533,2.0483601474552412e-05,0.0001142404798883,3.2656698749633506e-05
72.6506958007813,16.38355731964117,-1.3957131159259006e-05,3.196613397449255e-05,9.966111247194932e-05
72.6506958007813,16.57829666137701,0.0001278990093851,0.0002100890269502,7.747418567305431e-05
72.6506958007813,16.77303600311285,0.0001176630175905,7.487035327358171e-05,0.000401249184506
72.6506958007813,16.96777534484869,5.84304470976349e-05,-6.169353582663462e-05,8.450009045191109e-05
72.6506958007813,17.16251468658453,0.000214829633478,0.0002183517353842,5.0720445869956166e-05
72.6506958007813,17.357254028320366,0.0001123145993915,9.156896339845844e-06,0.0005820191581733
72.6506958007813,17.551993370056206,0.0001626006705919,-4.610293217410799e-06,0.0001020906784106
72.6506958007813,17.746732711792045,0.0001806725776987,-5.2094746934017166e-05,0.0001730942894937
72.6506958007813,17.941472053527885,0.0001099128276109,7.633166205778252e-06,0.0001799935707822
72.6506958007813,18.136211395263725,-2.3154976588557474e-05,-7.725413888692856e-05,0.0006075581768527
72.6506958007813,18.330950736999565,0.0001466644607717,0.0001692430523689,5.7746205129660666e-05
72.6506958007813,18.525690078735405,5.792933006887324e-05,0.0001179707614937,0.0001678317930782
72.6506958007813,18.720429420471245,0.0001304145698668,0.0001330192899331,4.357299985713325e-05
72.6506958007813,18.915168762207085,0.0001349172816844,0.0003380987327545,0.0002666885557118
72.6506958007813,19.109908103942924,0.000190441525774,0.0002704815997276,0.000139604875585
72.6506958007813,19.304647445678764,0.00022130535217,0.0003006665210705,0.0002655387797858
72.6506958007813,19.499386787414604,6.002603186061606e-05,9.898546704789624e-05,0.0001352902909275
72.6506958007813,19.694126129150444,0.0010065932292491,9.76541341515258e-05,8.192988025257364e-05
72.6506958007813,19.88886547088628,1.5887389963609166e-05,-5.265718300506705e-06,0.0002167415077565
72.6506958007813,20.08360481262212,0.001775749027729,7.556583295809105e-05,5.40437140443828e-05
72.6506958007813,20.27834415435796,9.305998537456615e-05,1.89818674698472e-05,0.0001420793269062
72.6506958007813,20.4730834960938,-3.34675278281793e-05,0.0001539528748253,0.0001773406256688
72.6506958007813,20.66782283782964,0.0001419769105268,6.71053712721914e-05,0.0002547410258557
72.6506958007813,20.86256217956548,0.001207472407259,0.0001046541437972,0.0004121456004213
72.6506958007813,21.05730152130132,0.0002302672655787,0.0002041490661213,-3.1617426429875195e-05
72.6506958007813,21.25204086303716,2.792691702779848e-05,0.0001039193375618,7.139362423913553e-05
72.6506958007813,21.446780204773,8.274863648694009e-05,-0.0001612923952052,0.0001466405083192
72.6506958007813,21.64151954650884,4.930575596517883e-05,-0.0001901128125609,
72.6506958007813,21.83625888824468,2.6025953047792427e-05,6.300734094111249e-05,
72.6506958007813,22.03099822998052,2.5955409000744112e-05,0.0002562669396866,-5.42768175364472e-05
72.8406958007813,15.60459995269781,-7.132208702387288e-05,0.0002434177295072,0.0002909108588937
72.8406958007813,15.79933929443365,0.0001037714464473,0.0001322070893365,0.0001274494134122
72.8406958007813,15.99407863616949,-2.516187851142604e-05,0.0001456457102904,0.000147724407725
72.8406958007813,16.18881797790533,0.0003645980614237,2.543384198361309e-06,0.000206662225537
72.8406958007813,16.38355731964117,0.0001284820318687,-2.68302028416656e-05,-2.089812551275827e-05
72.8406958007813,16.57829666137701,0.000164967335877,4.984050610801205e-05,0.0002270405529998
72.8406958007813,16.77303600311285,3.1240142561728135e-05,-4.9410238716518506e-05,0.0002887880837079
72.8406958007813,16.96777534484869,-1.8456254110787995e-05,0.0001573300396557,0.0001296946138609
72.8406958007813,17.16251468658453,-1.597779009898659e-05,-5.28532218595501e-05,0.0009949950035661
72.8406958007813,17.357254028320366,-8.751773566473275e-05,-0.0002195947163272,0.0004723449237644
72.8406958007813,17.551993370056206,0.0001557925861561,9.783427958609536e-05,6.384185780916596e-06
72.8406958007813,17.746732711792045,7.386746437987313e-05,7.275136158568785e-05,0.000156258494826
72.8406958007813,17.941472053527885,0.0001607283338671,0.0001417992316419,0.0001421079214196
72.8406958007813,18.136211395263725,7.984071271494031e-05,0.0004178215749561,0.0001991511671803
72.8406958007813,18.330950736999565,7.331366214202717e-05,7.945127435959876e-05,1.9651162801892497e-05
72.8406958007813,18.525690078735405,2.9187709515099414e-05,0.0001953014871105,3.76559910364449e-05
72.8406958007813,18.720429420471245,0.0001880786148831,0.0001224625593749,-2.9667664421140216e-05
72.8406958007813,18.915168762207085,5.234574018686544e-06,-9.670208237366752e-05,0.0003025183686986
72.8406958007813,19.109908103942924,-0.0001036201865645,8.479828102281317e-05,0.0001561457756906
72.8406958007813,19.304647445678764,-9.829297050600871e-05,0.0002286327944602,0.0001340509479632
72.8406958007813,19.499386787414604,0.0001380267058266,0.0001024180237436,0.0002755329187493
72.8406958007813,19.694126129150444,0.0001120235901908,9.19727754080668e-05,2.373343340877909e-05
72.8406958007813,19.88886547088628,0.0002179667062591,-0.0001177980448119,-3.9974784158403054e-05
72.8406958007813,20.08360481262212,0.000246152136242,0.0001880546333268,7.80862319516018e-05
72.8406958007813,20.27834415435796,0.0001251957000931,0.0001653371145948,0.0001275310787605
72.8406958007813,20.4730834960938,8.181309385690838e-05,0.0001364522904623,0.0001780421589501
72.8406958007813,20.66782283782964,9.988956298911944e-05,0.0002458883973304,0.0003036742273252
72.8406958007813,20.86256217956548,0.0002416514762444,9.589957335265352e-05,
72.8406958007813,21.05730152130132,4.1706967749632895e-05,0.000274553487543,0.0002731974818743
72.8406958007813,21.25204086303716,-3.209123678971082e-05,-2.8720571208395995e-05,0.0001321736199315
72.8406958007813,21.446780204773,-4.265057941665873e-05,0.0003701686218846,0.0001781383325578
72.8406958007813,21.64151954650884,0.0002253073325846,0.0001405229413649,0.0001278020790778
72.8406958007813,21.83625888824468,4.782354153576307e-05,0.0001494052412454,7.153797923820093e-05
72.8406958007813,22.03099822998052,0.0002016553189605,9.356679947813971e-05,-1.7690113963908516e-05
73.0306958007813,15.60459995269781,0.0001097885033232,-0.0001436624006601,0.0004138828662689
73.0306958007813,15.79933929443365,8.730094123166054e-05,0.0001828517124522,0.0001483465166529
73.0306958007813,15.99407863616949,6.344107532640919e-05,-0.0001553745678393,0.0001093752580345
73.0306958007813,16.18881797790533,8.590368088334799e-05,0.0003119836328551,5.3181818657321855e-05
73.0306958007813,16.38355731964117,-1.6860793039086275e-05,-5.0695765821728855e-05,0.0001371008984278
73.0306958007813,16.57829666137701,5.6446544476784766e-05,-2.700876757444348e-05,0.0001855229638749
73.0306958007813,16.77303600311285,-3.761639163712971e-05,0.0001193768257508,0.0002901214174926
73.0306958007813,16.96777534484869,0.0002252468257211,0.0001336823333986,0.0001752405223669
73.0306958007813,17.16251468658453,8.068692113738507e-05,-2.6415082174935375e-05,0.0001958596985787
73.0306958007813,17.357254028320366,0.0002348767302464,0.0002276333252666,0.0001930912112584
73.0306958007813,17.551993370056206,0.0002138155832653,0.0001920680806506,-4.638843529392034e-05
73.0306958007813,17.746732711792045,3.102812115685083e-05,9.98630525828048e-07,7.581945101264864e-05
73.0306958007813,17.941472053527885,0.0001081239242921,0.0001227776810992,0.0002234735002275
73.0306958007813,18.136211395263725,5.955111191724427e-05,0.0004058444174006,9.306137508247048e-05
73.0306958007813,18.330950736999565,1.4869251572235951e-05,0.0002696077281143,0.0002045085566351
73.0306958007813,18.525690078735405,-6.0910097090527415e-05,-9.822296124184504e-05,9.060318006959278e-06
73.0306958007813,18.720429420471245,4.069642091053538e-05,0.0002222096809418,0.0001705948816379
73.0306958007813,18.915168762207085,7.47820595279336e-05,5.990025238133967e-05,8.707751840120181e-05
73.0306958007813,19.109908103942924,4.950736547471024e-05,-6.045735062798485e-05,0.0001194843061966
73.0306958007813,19.304647445678764,2.5799377908697352e-05,-0.0002014756464632,0.0001643269642954
73.0306958007813,19.499386787414604,-2.606402813398745e-05,0.0002798110654111,0.0001163997585535
73.0306958007813,19.694126129150444,0.0001610790204722,0.0001972009049495,7.781236490700394e-05
73.0306958007813,19.88886547088628,8.398779755225405e-05,0.0003260902012698,0.0001651574566494
73.0306958007813,20.08360481262212,-1.0711831237131264e-05,0.0002332494768779,0.0001182592168333
73.0306958007813,20.27834415435796,0.0002442389086354,0.0001896923640742,0.0001124862465076
73.0306958007813,20.4730834960938,8.976360550150275e-05,0.0003354510990902,4.4405296648619696e-05
73.0306958007813,20.66782283782964,0.0001850473781814,9.638584015192464e-05,0.0004550451994873
73.0306958007813,20.86256217956548,4.692464790423401e-05,-2.660573591128923e-05,4.785185956279747e-05
73.0306958007813,21.05730152130132,3.708506483235397e-05,0.000185914672329,0.0002629761584103
73.0306958007813,21.25204086303716,0.0001430728007107,0.0002252464764751,0.0001554747286718
73.0306958007813,21.446780204773,0.0003054960689041,0.0004153891059104,0.000271366094239
73.0306958007813,21.64151954650884,-3.555559669621289e-05,-9.726458665682004e-05,0.0001048540871124
73.0306958007813,21.83625888824468,5.616244743578136e-05,0.000303718203213,1.9699331460287794e-05
73.0306958007813,22.03099822998052,0.0002062801504507,8.061256812652573e-05,
73.2206958007813,15.60459995269781,-0.000140655960422,-0.0001369306701235,1.879992487374693e-05
73.2206958007813,15.79933929443365,-1.8989572708960623e-05,-8.142903243424371e-05,4.188965976936743e-05
73.2206958007813,15.99407863616949,0.0001023333752527,3.3036048989742994e-05,0.0001904218224808
73.2206958007813,16.18881797790533,0.0001222276769112,4.396054282551631e-05,
73.2206958007813,16.38355731964117,-7.400253525702283e-05,0.0001896284084068,0.0002858835505321
73.2206958007813,16.57829666137701,-0.0001094784165616,-0.0001064726311597,8.492878259858117e-05
73.2206958007813,16.77303600311285,0.0001945468247868,0.0003710439486894,-1.9733426597667855e-05
73.2206958007813,16.96777534484869,0.0002200890303356,0.0001945204130606,-3.245863626943901e-05
73.2206958007813,17.16251468658453,2.6354409783380103e-05,3.2258136343443766e-05,-7.220257248263806e-05
73.2206958007813,17.357254028320366,8.286185038741678e-05,0.0001437485334463,-3.744481000467204e-05
73.2206958007813,17.551993370056206,6.055255289538764e-05,8.512228669133037e-05,0.0007455921149812
73.2206958007813,17.746732711792045,0.0002485296863596,0.0001897882611956,3.6811641621170565e-05
73.2206958007813,17.941472053527885,0.0001000703632598,0.0001453853328712,0.000118455311167
73.2206958007813,18.136211395263725,0.0001239569537574,0.0001913446030812,0.0002081775455735
73.2206958007813,18.330950736999565,0.0001013666842482,3.684194598463364e-05,0.0012576568406075
73.2206958007813,18.525690078735405,6.733637565048411e-05,0.0001978839864023,
73.2206958007813,18.720429420471245,0.0001560520468046,7.978688518051058e-05,9.63833590503782e-05
