longitude,latitude,No2_value(mol/m^2)
72.6506958007813,15.60459995269781,-3.875834408972878e-06
72.6506958007813,15.79933929443365,1.112426798499655e-05
72.6506958007813,15.99407863616949,4.813624400412664e-06
72.6506958007813,16.18881797790533,1.4887177712807897e-05
72.6506958007813,16.38355731964117,-8.170282853825483e-06
72.6506958007813,16.57829666137701,3.964467759942636e-05
72.6506958007813,16.77303600311285,8.926626833272167e-06
72.6506958007813,16.96777534484869,3.8121195302665e-06
72.6506958007813,17.16251468658453,5.779627372248797e-06
72.6506958007813,17.357254028320366,2.7591480829869397e-05
72.6506958007813,17.551993370056206,1.9374727344256826e-05
72.6506958007813,17.746732711792045,1.2745297681249212e-05
72.6506958007813,17.941472053527885,1.3395864698395599e-05
72.6506958007813,18.136211395263725,1.7157804904854856e-05
72.6506958007813,18.330950736999565,1.936741500685457e-05
72.6506958007813,18.525690078735405,1.5708586943219416e-05
72.6506958007813,18.720429420471245,1.1822309716080781e-05
72.6506958007813,18.915168762207085,1.303092903981451e-05
72.6506958007813,19.109908103942924,1.668066943238955e-05
72.6506958007813,19.304647445678764,1.435280228179181e-05
72.6506958007813,19.499386787414604,9.002113074529916e-06
72.6506958007813,19.694126129150444,8.07184369477909e-06
72.6506958007813,19.88886547088628,1.5340305253630504e-05
72.6506958007813,20.08360481262212,3.055156412301585e-05
72.6506958007813,20.27834415435796,3.38479621859733e-05
72.6506958007813,20.4730834960938,8.495863767166156e-06
72.6506958007813,20.66782283782964,1.0902070243901107e-05
72.6506958007813,20.86256217956548,2.6496441932977177e-05
72.6506958007813,21.05730152130132,5.725063147110632e-06
72.6506958007813,21.25204086303716,2.1382633349276148e-05
72.6506958007813,21.446780204773,1.6318501366185956e-05
72.6506958007813,21.64151954650884,3.843991726171225e-05
72.6506958007813,21.83625888824468,8.176376468327362e-06
72.6506958007813,22.03099822998052,2.5685700165922754e-05
72.8406958007813,15.60459995269781,-1.2166487977083307e-06
72.8406958007813,15.79933929443365,9.047502317116596e-06
72.8406958007813,15.99407863616949,1.4211963389243465e-05
72.8406958007813,16.18881797790533,6.690059990432928e-07
72.8406958007813,16.38355731964117,-3.390853635210078e-06
72.8406958007813,16.57829666137701,1.001596274363692e-06
72.8406958007813,16.77303600311285,9.727600627229549e-06
72.8406958007813,16.96777534484869,1.7735996152623557e-05
72.8406958007813,17.16251468658453,5.105839591124095e-05
