longitude,latitude,No2_value(mol/m^2)
74.0543060302735,11.574480056762807,9.824310836847872e-06
74.0543060302735,11.714901281862954,-1.1585275387915317e-05
74.0543060302735,11.855322506963098,1.8025278905042796e-06
74.0543060302735,11.99574373206324,1.907596924866084e-05
74.0543060302735,12.136164957163386,-1.1111281310149934e-05
74.0543060302735,12.27658618226353,6.51391292194603e-06
74.0543060302735,12.417007407363675,1.0863208444789052e-05
74.0543060302735,12.55742863246382,-1.4543361430696677e-05
74.0543060302735,12.697849857563964,
74.0543060302735,12.838271082664107,1.0578052751952782e-05
74.0543060302735,12.978692307764252,1.084306222765008e-05
74.0543060302735,13.119113532864397,7.672964784433134e-06
74.0543060302735,13.25953475796454,1.3800449778500479e-05
74.0543060302735,13.399955983064684,1.6080095520010218e-05
74.0543060302735,13.540377208164829,6.019346983521245e-06
74.0543060302735,13.680798433264972,1.8135691789211705e-05
74.0543060302735,13.821219658365118,-1.8694721575229778e-06
74.0543060302735,13.96164088346526,2.3027934730635025e-05
74.0543060302735,14.102062108565406,1.7753314750734717e-05
74.0543060302735,14.24248333366555,1.1186913070559967e-05
74.0543060302735,14.382904558765697,
74.0543060302735,14.52332578386584,1.728136521705892e-05
74.0543060302735,14.663747008965984,1.7541555280331522e-05
74.0543060302735,14.804168234066127,1.3102949196763802e-05
74.0543060302735,14.944589459166272,-1.3025852467762888e-06
74.0543060302735,15.085010684266416,1.3712480722460896e-05
74.0543060302735,15.22543190936656,1.6811267414595932e-05
74.0543060302735,15.365853134466704,
74.0543060302735,15.506274359566849,1.3642539670399856e-05
74.0543060302735,15.646695584666992,4.90421643917216e-06
74.0543060302735,15.787116809767138,
74.0543060302735,15.927538034867284,3.30013208440505e-05
74.0543060302735,16.067959259967427,
74.0543060302735,16.208380485067572,1.0237707101623528e-05
74.0543060302735,16.348801710167713,6.700751100652269e-07
74.0543060302735,16.48922293526786,
74.0543060302735,16.629644160368002,5.524525022337912e-06
74.0543060302735,16.770065385468147,2.606056114018429e-06
74.0543060302735,16.91048661056829,5.043460078013595e-06
74.0543060302735,17.050907835668436,1.8262129742652178e-05
74.0543060302735,17.19132906076858,1.6168482034117915e-05
74.0543060302735,17.331750285868726,8.374771823582705e-06
74.0543060302735,17.47217151096887,5.347960723156575e-06
74.0543060302735,17.612592736069015,1.1507699127832893e-05
74.0543060302735,17.75301396116916,1.6607031284365803e-05
74.0543060302735,17.8934351862693,
74.0543060302735,18.033856411369445,
74.0543060302735,18.17427763646959,2.009762465604581e-05
74.0543060302735,18.31469886156973,1.9055010852753185e-05
74.0543060302735,18.45512008666988,5.209168193687219e-06
74.1943060302735,11.574480056762807,2.1252951682981802e-06
74.1943060302735,11.714901281862954,8.45020986162126e-06
74.1943060302735,11.855322506963098,
74.1943060302735,11.99574373206324,7.793078111717477e-06
74.1943060302735,12.136164957163386,9.179096196021419e-06
