longitude,latitude,O3_value(mol/m^2)
85.8263626098634,21.539445877075195,0.12256238609552383
85.8263626098634,21.66033067094519,0.12290255725383759
85.8263626098634,21.78121546481518,0.12285872548818588
85.8263626098634,21.902100258685174,0.12280401587486267
85.8263626098634,22.022985052555168,0.12406188249588013
85.8263626098634,22.14386984642516,0.12340402603149414
85.8263626098634,22.264754640295152,0.12293179333209991
85.8263626098634,22.385639434165142,0.1223786249756813
85.8263626098634,22.50652422803514,0.12429119646549225
85.8263626098634,22.62740902190513,0.12357565015554428
85.8263626098634,22.748293815775124,0.12411443144083023
85.8263626098634,22.86917860964512,0.12300360202789307
85.8263626098634,22.990063403515112,0.1266537457704544
85.8263626098634,23.110948197385103,0.12386893481016159
85.8263626098634,23.231832991255096,0.1270664632320404
85.8263626098634,23.35271778512509,0.12344732880592346
85.8263626098634,23.473602578995084,0.12694387137889862
85.8263626098634,23.594487372865075,0.12336871773004532
85.8263626098634,23.71537216673507,0.12206819653511047
85.8263626098634,23.836256960605063,0.12252658605575562
85.8263626098634,23.957141754475053,0.12058191746473312
85.8263626098634,24.078026548345047,0.12290597707033157
85.8263626098634,24.19891134221504,0.12290129065513611
85.8263626098634,24.319796136085035,0.12312542647123337
85.8263626098634,24.440680929955025,0.12291943281888962
85.8263626098634,24.56156572382502,0.12333502620458603
85.8263626098634,24.682450517695013,0.12223953753709793
85.8263626098634,24.803335311565007,0.12337370216846466
85.8263626098634,24.924220105435,0.12327655404806137
85.8263626098634,25.04510489930499,0.12863001227378845
85.8263626098634,25.165989693174986,0.12293481826782227
85.8263626098634,25.286874487044976,0.12272445112466812
85.8263626098634,25.40775928091497,0.12429918348789215
85.8263626098634,25.528644074784964,0.12140891700983047
85.8263626098634,25.649528868654954,0.12139153480529785
85.8263626098634,25.77041366252495,0.12365812063217163
85.8263626098634,25.891298456394946,0.12416084110736847
85.8263626098634,26.012183250264936,0.1224856898188591
85.8263626098634,26.13306804413493,0.1272227019071579
85.8263626098634,26.25395283800492,0.12104888260364532
85.8263626098634,26.374837631874914,0.12195040285587311
85.8263626098634,26.49572242574491,0.12445094436407089
85.8263626098634,26.6166072196149,0.12866853177547455
85.8263626098634,26.737492013484893,0.12594959139823914
85.8263626098634,26.858376807354887,0.12297671288251877
85.8263626098634,26.97926160122488,0.12715427577495575
85.8263626098634,27.10014639509487,0.1254393607378006
85.8263626098634,27.221031188964865,0.12499845027923584
85.9463626098634,21.539445877075195,0.12256903201341629
85.9463626098634,21.66033067094519,0.12593361735343933
85.9463626098634,21.78121546481518,0.12240992486476898
85.9463626098634,21.902100258685174,0.12558412551879883
85.9463626098634,22.022985052555168,0.12419046461582184
85.9463626098634,22.14386984642516,0.1247558444738388
85.9463626098634,22.264754640295152,0.12469367682933807
85.9463626098634,22.385639434165142,0.1214534342288971
85.9463626098634,22.50652422803514,0.12411341071128845
85.9463626098634,22.62740902190513,0.12231548130512238
85.9463626098634,22.748293815775124,0.12211153656244278
85.9463626098634,22.86917860964512,0.12797489762306213
85.9463626098634,22.990063403515112,0.12604409456253052
85.9463626098634,23.110948197385103,0.12073815613985062
85.9463626098634,23.231832991255096,0.12255070358514786
85.9463626098634,23.35271778512509,0.1229332983493805
85.9463626098634,23.473602578995084,0.12238696962594986
85.9463626098634,23.594487372865075,0.12358726561069489
85.9463626098634,23.71537216673507,0.1219387874007225
85.9463626098634,23.836256960605063,0.12505720555782318
85.9463626098634,23.957141754475053,0.12475316971540451
85.9463626098634,24.078026548345047,0.12392506003379822
85.9463626098634,24.19891134221504,0.12301379442214966
85.9463626098634,24.319796136085035,0.1239808201789856
85.9463626098634,24.440680929955025,0.1221698522567749
85.9463626098634,24.56156572382502,0.12317941337823868
85.9463626098634,24.682450517695013,0.12337373942136765
85.9463626098634,24.803335311565007,0.1244015246629715
85.9463626098634,24.924220105435,0.12322548776865005
85.9463626098634,25.04510489930499,0.12388209253549576
85.9463626098634,25.165989693174986,0.12253189086914062
85.9463626098634,25.286874487044976,0.1222674772143364
85.9463626098634,25.40775928091497,0.12534694373607635
85.9463626098634,25.528644074784964,0.12307295948266983
85.9463626098634,25.649528868654954,0.120755635201931
85.9463626098634,25.77041366252495,0.12239993363618851
85.9463626098634,25.891298456394946,0.12264898419380188
85.9463626098634,26.012183250264936,0.12390921264886856
85.9463626098634,26.13306804413493,0.12339285761117935
85.9463626098634,26.25395283800492,0.12139923870563507
85.9463626098634,26.374837631874914,0.12158196419477463
85.9463626098634,26.49572242574491,0.12683483958244324
85.9463626098634,26.6166072196149,0.12165868282318115
85.9463626098634,26.737492013484893,0.1265479028224945
85.9463626098634,26.858376807354887,0.12515586614608765
85.9463626098634,26.97926160122488,0.12252597510814667
85.9463626098634,27.10014639509487,0.12187567353248596
85.9463626098634,27.221031188964865,0.12246914952993393
86.0663626098634,21.539445877075195,0.12257543206214905
86.0663626098634,21.66033067094519,0.12315080314874649
86.0663626098634,21.78121546481518,0.123887799680233
86.0663626098634,21.902100258685174,0.12303085625171661
86.0663626098634,22.022985052555168,0.1224152147769928
86.0663626098634,22.14386984642516,0.12162411957979202
86.0663626098634,22.264754640295152,0.12397769093513489
86.0663626098634,22.385639434165142,0.12542951107025146
86.0663626098634,22.50652422803514,0.1232856884598732
86.0663626098634,22.62740902190513,0.12773416936397552
86.0663626098634,22.748293815775124,0.12395402789115906
86.0663626098634,22.86917860964512,0.1231246218085289
86.0663626098634,22.990063403515112,0.12308061122894287
86.0663626098634,23.110948197385103,0.12216728180646896
86.0663626098634,23.231832991255096,0.12240039557218552
86.0663626098634,23.35271778512509,0.12308565527200699
86.0663626098634,23.473602578995084,0.1244191825389862
86.0663626098634,23.594487372865075,0.12164425104856491
86.0663626098634,23.71537216673507,0.12291039526462555
86.0663626098634,23.836256960605063,0.12208288162946701
86.0663626098634,23.957141754475053,0.12175777554512024
86.0663626098634,24.078026548345047,0.12272035330533981
86.0663626098634,24.19891134221504,0.12120121717453003
