longitude,latitude,Hcho_value(mol/m^2)
85.8263626098634,21.539445877075195,0.0003072437830269
85.8263626098634,21.66033067094519,0.0003270566521678
85.8263626098634,21.78121546481518,-1.0782183380797504e-05
85.8263626098634,21.902100258685174,0.0001048664198606
85.8263626098634,22.022985052555168,8.840070222504437e-05
85.8263626098634,22.14386984642516,0.000149769562995
85.8263626098634,22.264754640295152,0.0002090789639623
85.8263626098634,22.385639434165142,0.0002422491961624
85.8263626098634,22.50652422803514,3.60978856406291e-06
85.8263626098634,22.62740902190513,3.2404419471276924e-05
85.8263626098634,22.748293815775124,0.000281144893961
85.8263626098634,22.86917860964512,-5.032565240981057e-05
85.8263626098634,22.990063403515112,-0.0006772215710952
85.8263626098634,23.110948197385103,0.0003119471075478
85.8263626098634,23.231832991255096,4.282742338546086e-08
85.8263626098634,23.35271778512509,-2.2054549845051952e-05
85.8263626098634,23.473602578995084,0.0001143217814387
85.8263626098634,23.594487372865075,0.0001376817090203
85.8263626098634,23.71537216673507,9.613572183297948e-05
85.8263626098634,23.836256960605063,0.0001017792383208
85.8263626098634,23.957141754475053,0.0001911916624521
85.8263626098634,24.078026548345047,0.0002731977729126
85.8263626098634,24.19891134221504,5.883093035663478e-05
85.8263626098634,24.319796136085035,0.0002494208747521
85.8263626098634,24.440680929955025,0.0002562846930231
85.8263626098634,24.56156572382502,0.0001158200466306
85.8263626098634,24.682450517695013,0.0001529574947198
85.8263626098634,24.803335311565007,0.0001645865413593
85.8263626098634,24.924220105435,4.9085170758189633e-05
85.8263626098634,25.04510489930499,0.0001533042377559
85.8263626098634,25.165989693174986,0.0001899819762911
85.8263626098634,25.286874487044976,0.0002953567309305
85.8263626098634,25.40775928091497,9.101160685531796e-05
85.8263626098634,25.528644074784964,5.020184107706882e-05
85.8263626098634,25.649528868654954,0.0002439860982121
85.8263626098634,25.77041366252495,0.000352826406015
85.8263626098634,25.891298456394946,9.356113150715828e-05
85.8263626098634,26.012183250264936,0.0001408059324603
85.8263626098634,26.13306804413493,-3.607785765780136e-05
85.8263626098634,26.25395283800492,0.0002848904114216
85.8263626098634,26.374837631874914,-0.0001397142914356
85.8263626098634,26.49572242574491,0.0001429537514923
85.8263626098634,26.6166072196149,0.0001398969616275
85.8263626098634,26.737492013484893,0.0002100806304952
85.8263626098634,26.858376807354887,0.0004408758832141
85.8263626098634,26.97926160122488,8.182832243619487e-05
85.8263626098634,27.10014639509487,-1.3260214473120868e-05
85.8263626098634,27.221031188964865,0.0001594973582541
85.9463626098634,21.539445877075195,0.0001114970145863
85.9463626098634,21.66033067094519,0.0002487777092028
85.9463626098634,21.78121546481518,0.0001393138518324
85.9463626098634,21.902100258685174,0.0002143390011042
85.9463626098634,22.022985052555168,0.0001861257478594
85.9463626098634,22.14386984642516,0.0002779662027023
85.9463626098634,22.264754640295152,-4.500125942286104e-05
85.9463626098634,22.385639434165142,0.0004151965258643
85.9463626098634,22.50652422803514,0.0001424511283403
85.9463626098634,22.62740902190513,0.0001575174974277
85.9463626098634,22.748293815775124,3.5259072319604456e-05
85.9463626098634,22.86917860964512,0.0002056039229501
85.9463626098634,22.990063403515112,0.0001105861520045
85.9463626098634,23.110948197385103,0.0005252551636658
85.9463626098634,23.231832991255096,8.81041050888598e-05
85.9463626098634,23.35271778512509,0.0002598599530756
85.9463626098634,23.473602578995084,2.499474976502825e-05
85.9463626098634,23.594487372865075,0.0003325295401737
85.9463626098634,23.71537216673507,0.000263141002506
85.9463626098634,23.836256960605063,-2.3558382054034155e-06
85.9463626098634,23.957141754475053,-1.928074425450177e-06
85.9463626098634,24.078026548345047,0.0001026558966259
85.9463626098634,24.19891134221504,6.463984027504921e-05
85.9463626098634,24.319796136085035,0.0001578629889991
85.9463626098634,24.440680929955025,0.0002222663897555
85.9463626098634,24.56156572382502,8.594909741077572e-05
85.9463626098634,24.682450517695013,0.0001349212252534
85.9463626098634,24.803335311565007,3.1312356441048905e-05
85.9463626098634,24.924220105435,4.369643284007907e-05
85.9463626098634,25.04510489930499,0.0001204241561936
85.9463626098634,25.165989693174986,8.487825107295066e-05
85.9463626098634,25.286874487044976,8.06325624580495e-05
85.9463626098634,25.40775928091497,3.073526386287995e-05
85.9463626098634,25.528644074784964,0.0002409763692412
85.9463626098634,25.649528868654954,-0.0001130456294049
85.9463626098634,25.77041366252495,-8.157906268024817e-05
85.9463626098634,25.891298456394946,0.0002103847509715
85.9463626098634,26.012183250264936,0.0007666409946978
85.9463626098634,26.13306804413493,7.475899474229664e-05
85.9463626098634,26.25395283800492,0.000401502213208
85.9463626098634,26.374837631874914,0.0002611840609461
85.9463626098634,26.49572242574491,9.042710007634014e-05
85.9463626098634,26.6166072196149,5.934500222792849e-05
85.9463626098634,26.737492013484893,-4.800054739462212e-06
85.9463626098634,26.858376807354887,0.0001215202501043
85.9463626098634,26.97926160122488,0.0002137166593456
85.9463626098634,27.10014639509487,6.946873327251524e-05
85.9463626098634,27.221031188964865,0.0001112948011723
86.0663626098634,21.539445877075195,0.0003735232457984
86.0663626098634,21.66033067094519,0.000281884567812
86.0663626098634,21.78121546481518,7.145071140257642e-05
86.0663626098634,21.902100258685174,9.144993964582682e-05
86.0663626098634,22.022985052555168,-1.941982191056013e-05
86.0663626098634,22.14386984642516,-8.607603376731277e-05
86.0663626098634,22.264754640295152,0.0009902281453832
86.0663626098634,22.385639434165142,0.0001401179470121
86.0663626098634,22.50652422803514,3.522474435158074e-05
86.0663626098634,22.62740902190513,5.756619793828577e-05
86.0663626098634,22.748293815775124,0.0007263835868798
86.0663626098634,22.86917860964512,0.0002283748035551
86.0663626098634,22.990063403515112,9.887593478197232e-05
86.0663626098634,23.110948197385103,0.0002082027058349
86.0663626098634,23.231832991255096,0.0002912993077188
86.0663626098634,23.35271778512509,0.0001307824277319
86.0663626098634,23.473602578995084,0.0001351626415271
86.0663626098634,23.594487372865075,0.0003777495003305
86.0663626098634,23.71537216673507,0.0002671692345757
86.0663626098634,23.836256960605063,0.0002349783899262
86.0663626098634,23.957141754475053,0.0001970138546312
86.0663626098634,24.078026548345047,6.33370946161449e-05
86.0663626098634,24.19891134221504,0.000169652630575
86.0663626098634,24.319796136085035,6.614276207983494e-05
86.0663626098634,24.440680929955025,0.0001438033650629
86.0663626098634,24.56156572382502,0.000610901217442
86.0663626098634,24.682450517695013,0.0003109764656983
86.0663626098634,24.803335311565007,0.0001721858861856
86.0663626098634,24.924220105435,0.0003868660132866
86.0663626098634,25.04510489930499,0.0003461291489657
86.0663626098634,25.165989693174986,-3.073217158089392e-05
86.0663626098634,25.286874487044976,8.364598033949733e-05
86.0663626098634,25.40775928091497,0.0002915892982855
86.0663626098634,25.528644074784964,4.945669934386388e-05
86.0663626098634,25.649528868654954,0.0006219669012352
86.0663626098634,25.77041366252495,0.0002499386901035
86.0663626098634,25.891298456394946,0.0002939927508123
86.0663626098634,26.012183250264936,0.0004748866194859
86.0663626098634,26.13306804413493,0.0001104565817513
86.0663626098634,26.25395283800492,0.000315977318678
86.0663626098634,26.374837631874914,6.582044443348423e-05
86.0663626098634,26.49572242574491,7.141056266846135e-05
86.0663626098634,26.6166072196149,1.2711137969745325e-05
86.0663626098634,26.737492013484893,5.0781451136572286e-05
86.0663626098634,26.858376807354887,8.8617300207261e-05
86.0663626098634,26.97926160122488,5.335167588782497e-05
86.0663626098634,27.10014639509487,0.0002299680490978
86.0663626098634,27.221031188964865,7.327183266170323e-05
86.18636260986341,21.539445877075195,9.913317626342176e-05
86.18636260986341,21.66033067094519,-2.58874315477442e-05
86.18636260986341,21.78121546481518,0.0001746949565131
86.18636260986341,21.902100258685174,0.0001141476313932
86.18636260986341,22.022985052555168,5.216168210608885e-05
86.18636260986341,22.14386984642516,0.0004424050275702
86.18636260986341,22.264754640295152,0.0003803692234214
86.18636260986341,22.385639434165142,9.48676824918948e-05
86.18636260986341,22.50652422803514,7.892395660746843e-05
86.18636260986341,22.62740902190513,0.0014861865201964
86.18636260986341,22.748293815775124,0.0003818459808826
86.18636260986341,22.86917860964512,0.0004350537492427
86.18636260986341,22.990063403515112,0.0005355911562219
86.18636260986341,23.110948197385103,0.0001793049741536
86.18636260986341,23.231832991255096,0.0002935259835794
86.18636260986341,23.35271778512509,0.0001294422254431
86.18636260986341,23.473602578995084,0.0002813082246575
86.18636260986341,23.594487372865075,0.0003341558913234
86.18636260986341,23.71537216673507,0.0001940738147823
86.18636260986341,23.836256960605063,0.0001464003144064
86.18636260986341,23.957141754475053,2.541751018725336e-05
86.18636260986341,24.078026548345047,0.0002801180817186
86.18636260986341,24.19891134221504,0.0002548527554608
86.18636260986341,24.319796136085035,0.0002548747870605
86.18636260986341,24.440680929955025,1.886760259139919e-07
86.18636260986341,24.56156572382502,0.0001057379558915
86.18636260986341,24.682450517695013,0.0001228696055477
86.18636260986341,24.803335311565007,0.0001765835913829
86.18636260986341,24.924220105435,0.0001599993702257
86.18636260986341,25.04510489930499,0.0004406081861816
86.18636260986341,25.165989693174986,-6.596515504497802e-06
86.18636260986341,25.286874487044976,4.777477897732752e-06
86.18636260986341,25.40775928091497,0.0002026224829023
86.18636260986341,25.528644074784964,0.0002004274283535
86.18636260986341,25.649528868654954,-1.771724782884121e-05
86.18636260986341,25.77041366252495,-8.603837159171235e-06
86.18636260986341,25.891298456394946,2.318282349733636e-05
86.18636260986341,26.012183250264936,0.0001615258224774
86.18636260986341,26.13306804413493,0.0001320443116128
86.18636260986341,26.25395283800492,1.5595083823427558e-05
86.18636260986341,26.374837631874914,0.0005539956036955
86.18636260986341,26.49572242574491,0.0001943127863341
86.18636260986341,26.6166072196149,0.0002874375786632
86.18636260986341,26.737492013484893,0.0001632706844247
86.18636260986341,26.858376807354887,6.031243538018316e-05
86.18636260986341,26.97926160122488,0.0001228039182024
86.18636260986341,27.10014639509487,0.0002205408527515
86.18636260986341,27.221031188964865,0.0001055303873727
86.30636260986341,21.539445877075195,2.239670357084833e-05
86.30636260986341,21.66033067094519,0.0001118691943702
86.30636260986341,21.78121546481518,0.0003056412388104
86.30636260986341,21.902100258685174,3.605558958952315e-05
86.30636260986341,22.022985052555168,0.0001132040924858
86.30636260986341,22.14386984642516,0.0001098526845453
86.30636260986341,22.264754640295152,6.95712078595534e-05
86.30636260986341,22.385639434165142,7.598660886287689e-05
86.30636260986341,22.50652422803514,-2.962632606795524e-05
86.30636260986341,22.62740902190513,2.6836810320673976e-06
86.30636260986341,22.748293815775124,0.000132517379825
86.30636260986341,22.86917860964512,3.9297330658882856e-05
86.30636260986341,22.990063403515112,0.0002165873884223
86.30636260986341,23.110948197385103,0.0001276454131584
86.30636260986341,23.231832991255096,0.0001445981179131
86.30636260986341,23.35271778512509,0.0001642445713514
86.30636260986341,23.473602578995084,0.0003308795567136
86.30636260986341,23.594487372865075,0.0003395444946363
86.30636260986341,23.71537216673507,5.275774310575798e-05
86.30636260986341,23.836256960605063,0.0001192519630421
86.30636260986341,23.957141754475053,0.0003411356301512
86.30636260986341,24.078026548345047,0.0006361530977301
86.30636260986341,24.19891134221504,0.0001036989269778
86.30636260986341,24.319796136085035,-0.0001893203298095
86.30636260986341,24.440680929955025,2.694664362934418e-05
86.30636260986341,24.56156572382502,4.6604127419414e-05
86.30636260986341,24.682450517695013,3.616861795308069e-05
86.30636260986341,24.803335311565007,0.0003070975362788
86.30636260986341,24.924220105435,-0.0004688784247264
86.30636260986341,25.04510489930499,0.0004024410736747
86.30636260986341,25.165989693174986,-2.706777922867332e-05
86.30636260986341,25.286874487044976,0.0001418113388353
86.30636260986341,25.40775928091497,0.0001145093046943
86.30636260986341,25.528644074784964,0.0001775368582457
86.30636260986341,25.649528868654954,5.463833440444432e-05
86.30636260986341,25.77041366252495,0.0001757002464728
86.30636260986341,25.891298456394946,0.0001513448805781
86.30636260986341,26.012183250264936,0.0002603731991257
86.30636260986341,26.13306804413493,0.0001746938360156
86.30636260986341,26.25395283800492,1.874254667200148e-05
86.30636260986341,26.374837631874914,0.0001253511727554
86.30636260986341,26.49572242574491,0.0004641066479962
86.30636260986341,26.6166072196149,2.249145836685784e-05
86.30636260986341,26.737492013484893,0.0001600019168108
86.30636260986341,26.858376807354887,-0.0001254084490938
86.30636260986341,26.97926160122488,0.0001246248284587
86.30636260986341,27.10014639509487,0.0003243984247092
86.30636260986341,27.221031188964865,0.0002746138779912
86.42636260986342,21.539445877075195,-7.084123353706673e-05
86.42636260986342,21.66033067094519,5.336733374861069e-05
86.42636260986342,21.78121546481518,0.0005944686708971
86.42636260986342,21.902100258685174,-5.97894131715293e-06
86.42636260986342,22.022985052555168,1.7766040400601923e-05
86.42636260986342,22.14386984642516,0.0001414311846019
86.42636260986342,22.264754640295152,0.0003919175942428
86.42636260986342,22.385639434165142,3.5259072319604456e-05
86.42636260986342,22.50652422803514,0.000224952440476
86.42636260986342,22.62740902190513,4.678479308495298e-05
86.42636260986342,22.748293815775124,0.0002140818396583
86.42636260986342,22.86917860964512,0.000142081422382
86.42636260986342,22.990063403515112,0.0002759170602075
86.42636260986342,23.110948197385103,4.7449415433220565e-05
86.42636260986342,23.231832991255096,0.0001325757475569
86.42636260986342,23.35271778512509,9.804663568502292e-05
86.42636260986342,23.473602578995084,0.0002196461427956
86.42636260986342,23.594487372865075,-7.779316365486011e-05
86.42636260986342,23.71537216673507,3.4793676604749635e-05
86.42636260986342,23.836256960605063,0.0002233523700851
86.42636260986342,23.957141754475053,0.0001931354054249
86.42636260986342,24.078026548345047,2.252897684229538e-05
86.42636260986342,24.19891134221504,0.0001693160156719
86.42636260986342,24.319796136085035,0.0004538956854958
86.42636260986342,24.440680929955025,0.0001062418814399
86.42636260986342,24.56156572382502,0.0002360984799452
86.42636260986342,24.682450517695013,-0.00014673169062
86.42636260986342,24.803335311565007,0.0002176271664211
86.42636260986342,24.924220105435,0.0003743980487342
86.42636260986342,25.04510489930499,0.0002359734353376
86.42636260986342,25.165989693174986,-6.191361899254844e-05
86.42636260986342,25.286874487044976,-3.4165776014560834e-05
86.42636260986342,25.40775928091497,8.402635285165161e-05
86.42636260986342,25.528644074784964,0.0001822056365199
86.42636260986342,25.649528868654954,-7.045448728604242e-05
86.42636260986342,25.77041366252495,-0.0001313108223257
86.42636260986342,25.891298456394946,-6.737308285664767e-05
86.42636260986342,26.012183250264936,0.0001248466141987
86.42636260986342,26.13306804413493,0.0001214458461618
86.42636260986342,26.25395283800492,0.0001831136323744
86.42636260986342,26.374837631874914,0.0002820576482918
86.42636260986342,26.49572242574491,8.372675802092999e-05
86.42636260986342,26.6166072196149,0.0001659968547755
86.42636260986342,26.737492013484893,6.752277840860188e-05
86.42636260986342,26.858376807354887,0.0003006199840456
86.42636260986342,26.97926160122488,2.74785975307168e-06
86.42636260986342,27.10014639509487,0.0004645611334126
86.42636260986342,27.221031188964865,-0.000108578147774
86.54636260986342,21.539445877075195,-0.0003022607997991
86.54636260986342,21.66033067094519,0.0002085932064801
86.54636260986342,21.78121546481518,0.0004580720560625
86.54636260986342,21.902100258685174,0.0001667157193878
86.54636260986342,22.022985052555168,0.000106095772935
86.54636260986342,22.14386984642516,0.0002471943735145
86.54636260986342,22.264754640295152,0.0001869030384114
86.54636260986342,22.385639434165142,0.0006993696442805
86.54636260986342,22.50652422803514,0.000107220155769
86.54636260986342,22.62740902190513,0.0002173623797716
86.54636260986342,22.748293815775124,0.0013399819144979
86.54636260986342,22.86917860964512,2.545576717238873e-05
86.54636260986342,22.990063403515112,0.0001921089424286
86.54636260986342,23.110948197385103,9.588660759618506e-05
86.54636260986342,23.231832991255096,2.470346953487024e-05
86.54636260986342,23.35271778512509,0.0005188233335502
86.54636260986342,23.473602578995084,8.005410199984908e-05
86.54636260986342,23.594487372865075,0.0001336079003522
86.54636260986342,23.71537216673507,0.0001752220850903
86.54636260986342,23.836256960605063,0.0003940976166632
86.54636260986342,23.957141754475053,0.0001966913114301
86.54636260986342,24.078026548345047,0.0002529806806705
86.54636260986342,24.19891134221504,5.046225123805925e-05
86.54636260986342,24.319796136085035,0.0001458650804124
86.54636260986342,24.440680929955025,0.0001578296651132
86.54636260986342,24.56156572382502,0.0001390875404467
86.54636260986342,24.682450517695013,6.53700262773782e-05
86.54636260986342,24.803335311565007,9.05660490388982e-05
86.54636260986342,24.924220105435,0.0001039113121805
86.54636260986342,25.04510489930499,0.0001082257949747
86.54636260986342,25.165989693174986,0.0001815483556129
86.54636260986342,25.286874487044976,0.0001623011630726
86.54636260986342,25.40775928091497,0.0001180284089059
86.54636260986342,25.528644074784964,0.0001832594280131
86.54636260986342,25.649528868654954,0.0001636532542761
86.54636260986342,25.77041366252495,7.823850319255143e-05
86.54636260986342,25.891298456394946,6.005378600093536e-05
86.54636260986342,26.012183250264936,3.871709850500338e-06
86.54636260986342,26.13306804413493,0.0002152941306121
86.54636260986342,26.25395283800492,0.0002118221600539
86.54636260986342,26.374837631874914,0.0001390911784255
86.54636260986342,26.49572242574491,-9.388547914568336e-05
86.54636260986342,26.6166072196149,0.0003153322904836
86.54636260986342,26.737492013484893,4.327050555730239e-05
86.54636260986342,26.858376807354887,3.987483069067821e-05
86.54636260986342,26.97926160122488,5.39668180863373e-05
86.54636260986342,27.10014639509487,4.743171302834526e-05
86.54636260986342,27.221031188964865,0.0001909945858642
86.66636260986343,21.539445877075195,0.0004190601466689
86.66636260986343,21.66033067094519,0.0005521372077055
86.66636260986343,21.78121546481518,0.0002011916512856
86.66636260986343,21.902100258685174,-8.892779987945687e-06
86.66636260986343,22.022985052555168,1.5143869859457482e-05
86.66636260986343,22.14386984642516,0.0003407081530895
86.66636260986343,22.264754640295152,0.0003263134276494
86.66636260986343,22.385639434165142,0.000205181131605
86.66636260986343,22.50652422803514,2.624374428705778e-05
86.66636260986343,22.62740902190513,8.69571667863056e-05
86.66636260986343,22.748293815775124,0.0001882473297882
86.66636260986343,22.86917860964512,3.361525523359887e-05
86.66636260986343,22.990063403515112,0.000111614644993
86.66636260986343,23.110948197385103,0.0001634656655369
86.66636260986343,23.231832991255096,8.580884605180472e-05
86.66636260986343,23.35271778512509,0.0005350756691768
86.66636260986343,23.473602578995084,0.0003441124863456
86.66636260986343,23.594487372865075,0.0001361090689897
86.66636260986343,23.71537216673507,0.0001091845115297
86.66636260986343,23.836256960605063,0.0005520154372788
86.66636260986343,23.957141754475053,5.6924513046396896e-05
86.66636260986343,24.078026548345047,0.0001392360863974
86.66636260986343,24.19891134221504,-0.000139212803333
86.66636260986343,24.319796136085035,-0.0001820123870857
86.66636260986343,24.440680929955025,0.0001565545244375
86.66636260986343,24.56156572382502,0.0001331396488239
86.66636260986343,24.682450517695013,0.0003453219251241
86.66636260986343,24.803335311565007,0.0002734777517616
86.66636260986343,24.924220105435,0.0001702029258012
86.66636260986343,25.04510489930499,0.0002504519943613
