longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
81.3830032348634,17.80261039733898,0.0308669805526733,,
81.3830032348634,17.942639182595755,,,0.0274162832647562
81.3830032348634,18.08266796785253,0.0281684305518865,0.0315049365162849,0.0263624545186758
81.3830032348634,18.222696753109304,,0.0259856861084699,
81.3830032348634,18.36272553836608,,,
81.3830032348634,18.50275432362285,0.0335908569395542,,0.0276522524654865
81.3830032348634,18.642783108879627,,,
81.3830032348634,18.7828118941364,,,0.0271127745509147
81.3830032348634,18.922840679393172,,,0.0322589762508869
81.3830032348634,19.062869464649957,,0.0283088404685258,
81.3830032348634,19.202898249906728,0.0304204262793064,,0.0370881520211696
81.3830032348634,19.342927035163505,,,0.0320282950997352
81.3830032348634,19.48295582042028,0.0343002639710903,,0.0190510116517543
81.3830032348634,19.62298460567705,,0.0414380729198455,
81.3830032348634,19.763013390933825,,0.0302854627370834,0.0294824801385402
81.3830032348634,19.9030421761906,,,
81.3830032348634,20.043070961447373,,0.0278223343193531,0.03483222797513
81.3830032348634,20.183099746704148,,,0.0245221015065908
81.3830032348634,20.32312853196092,,,0.0237823352217674
81.3830032348634,20.463157317217696,,0.0276960264891386,0.031887263059616
81.3830032348634,20.60318610247447,0.0303216092288494,,
81.3830032348634,20.743214887731245,0.0300327967852354,0.0338475406169891,0.0354130901396274
81.3830032348634,20.88324367298802,,,0.0299535933881998
81.3830032348634,21.0232724582448,,,
81.3830032348634,21.16330124350157,,0.0273908227682113,
81.3830032348634,21.303330028758342,,0.0299294721335172,0.0301901679486036
81.3830032348634,21.44335881401512,0.0304484236985445,,0.0362402312457561
81.3830032348634,21.58338759927189,0.0341225750744342,,0.0310951080173254
81.3830032348634,21.72341638452867,0.0388186834752559,,0.034428808838129
81.3830032348634,21.863445169785443,0.0359368734061718,,0.0357500202953815
81.3830032348634,22.003473955042217,0.0300590898841619,,
81.3830032348634,22.14350274029899,,0.0290139038115739,0.0289503652602434
81.3830032348634,22.28353152555577,,0.0249146055430173,
81.3830032348634,22.42356031081254,0.0314868576824665,,
81.3830032348634,22.563589096069315,0.0256443135440349,0.0346668846905231,0.0275337435305118
81.5230032348634,17.80261039733898,0.0350379720330238,0.0237179398536682,0.0242150295525789
81.5230032348634,17.942639182595755,,0.0277966503053903,
81.5230032348634,18.08266796785253,,,0.0250062830746173
81.5230032348634,18.222696753109304,0.0308451578021049,,0.0349146090447902
81.5230032348634,18.36272553836608,0.0303238108754158,0.0300454590469598,0.0257341880351305
81.5230032348634,18.50275432362285,0.0311709716916084,0.0341087616980075,0.027887312695384
81.5230032348634,18.642783108879627,,,
81.5230032348634,18.7828118941364,0.0385036207735538,,0.0293016731739044
81.5230032348634,18.922840679393172,,0.0264552105218172,
81.5230032348634,19.062869464649957,0.0297690853476524,,0.0347830504179
81.5230032348634,19.202898249906728,,,0.0335146747529506
81.5230032348634,19.342927035163505,0.0250385645776987,,0.029607618227601
81.5230032348634,19.48295582042028,0.0289054494351148,0.036773644387722,0.0354411378502845
81.5230032348634,19.62298460567705,0.0318376533687114,0.0304944701492786,0.0266535487025976
81.5230032348634,19.763013390933825,0.0314392708241939,,0.0333810374140739
81.5230032348634,19.9030421761906,,,0.0354044549167156
81.5230032348634,20.043070961447373,,,0.0312468167394399
81.5230032348634,20.183099746704148,,,0.0340497717261314
81.5230032348634,20.32312853196092,,,0.0327004343271255
81.5230032348634,20.463157317217696,,,0.0297817308455705
81.5230032348634,20.60318610247447,0.0341712832450866,0.0333330668509006,0.0243260767310857
81.5230032348634,20.743214887731245,0.0305379536002874,0.0301107466220855,0.0343333147466182
81.5230032348634,20.88324367298802,,0.030349152162671,0.0342695452272892
81.5230032348634,21.0232724582448,0.0293620191514492,0.0275379884988069,0.0347270891070365
81.5230032348634,21.16330124350157,0.0347540713846683,0.0257205106317996,
81.5230032348634,21.303330028758342,0.0352011695504188,,0.0348865874111652
81.5230032348634,21.44335881401512,0.0331062451004982,0.0342131592333316,
81.5230032348634,21.58338759927189,,0.0252587515860795,
81.5230032348634,21.72341638452867,,,0.0338565148413181
81.5230032348634,21.863445169785443,,0.0367816127836704,0.0358547568321228
81.5230032348634,22.003473955042217,,0.0289111509919166,0.0211378969252109
81.5230032348634,22.14350274029899,0.0301703922450542,0.0363418608903884,
81.5230032348634,22.28353152555577,0.031066520139575,0.036465298384428,0.0292890537530183
81.5230032348634,22.42356031081254,,,0.0295445341616868
81.5230032348634,22.563589096069315,0.0342286825180053,0.0264237076044082,0.0356535650789737
81.6630032348634,17.80261039733898,,,0.0315283946692943
81.6630032348634,17.942639182595755,,0.0271140728145837,0.0314267612993717
81.6630032348634,18.08266796785253,0.0309365075081586,,0.0269132126122713
81.6630032348634,18.222696753109304,0.0361794345080852,,0.0267873220145702
81.6630032348634,18.36272553836608,0.0338427573442459,,0.0294137150049209
81.6630032348634,18.50275432362285,,,0.0251884963363409
81.6630032348634,18.642783108879627,0.029015751555562,0.0245047491043806,0.0264104381203651
81.6630032348634,18.7828118941364,0.0248552951961755,0.0328567698597908,0.0330931767821311
81.6630032348634,18.922840679393172,0.0329530611634254,0.0252341721206903,0.0320124328136444
81.6630032348634,19.062869464649957,0.03398023173213,,0.0241677071899175
81.6630032348634,19.202898249906728,0.0299298632889986,,0.0333122946321964
81.6630032348634,19.342927035163505,0.0406702160835266,,
81.6630032348634,19.48295582042028,0.0317114777863025,0.0276447217911481,0.0221605766564607
81.6630032348634,19.62298460567705,0.0300274491310119,,0.038202628493309
81.6630032348634,19.763013390933825,0.0292286276817321,,0.0343242511153221
81.6630032348634,19.9030421761906,,0.0311501119285821,0.0319158323109149
81.6630032348634,20.043070961447373,,0.0348342135548591,
81.6630032348634,20.183099746704148,0.037421990185976,0.0263075530529022,0.0372655652463436
